date,canton,municipality,start_zone_coordinates_latitude,start_zone_coordinates_longitude,start_zone_elevation,number_dead,number_caught,number_fully_buried
2012-03-30,VS,Trient,46.0560569763184,6.99544811248779,2001.0,0,1,0
2012-03-31,GR,Davos,46.7222290039063,9.87238121032715,2700.0,0,1,0
2012-03-31,GR,Bivio,46.4481773376465,9.67868995666504,2650.0,0,3,0
2012-04-09,VS,Saas-Fee,46.0474243164063,7.88799619674683,3760.0,0,4,0
2012-04-09,VS,Bourg-Saint-Pierre,45.8940238952637,7.24486827850342,3500.0,1,1,0
2012-04-09,VS,Randogne,46.3671836853027,7.4884467124939,2768.0,0,1,0
2012-04-09,GR,Zernez,46.6991348266602,9.99896049499512,2920.0,0,1,0
2012-04-10,VS,Fieschertal,46.4253540039063,8.143723487854,2336.67,0,1,0
2012-04-12,GR,Davos,46.7391319274902,9.87993812561035,2640.0,0,1,0
2012-04-13,VD,Ormont-Dessus,46.3346710205078,7.21525859832764,2660.0,0,1,0
2012-04-13,NW,Wolfenschiessen,46.8560066223145,8.45434951782227,2400.0,0,1,0
2012-04-17,VS,Anniviers,46.1946105957031,7.65984869003296,2900.0,1,2,1
2012-04-17,GR,Lavin,46.7978668212891,10.0703411102295,3305.0,1,3,1
2012-04-21,VS,Zermatt,46.0196228027344,7.74724197387695,2346.67,0,1,0
2012-04-22,VS,Bagnes,46.0094680786133,7.32787036895752,2140.0,0,1,1
2012-04-22,UR,Andermatt,46.6112327575684,8.61228275299072,2560.0,0,2,2
2012-04-22,VS,Evolène,46.0951538085938,7.46579074859619,2800.0,0,1,0
2012-04-23,FR,Plaffeien,46.6554718017578,7.36822128295898,2100.0,1,2,0
2012-04-24,VS,Evolène,46.0021553039551,7.53794002532959,3254.0,0,4,0
2012-04-25,VS,Nendaz,46.0943641662598,7.30217409133911,2800.0,1,1,1
2012-04-25,SZ,Riemenstalden,46.9186210632324,8.71741485595703,2450.0,0,3,0
2012-04-25,SG,Wildhaus-Alt St. Johann,47.1538848876953,9.27744388580322,2210.0,0,1,0
2012-04-26,GR,Tarasp,46.7348709106445,10.2633075714111,3000.0,0,3,0
2012-05-17,GR,Davos,46.6761093139648,9.83056449890137,2970.0,0,1,0
2012-10-27,GR,Pontresina,46.3801002502441,9.90844917297363,3950.0,1,1,1
2012-11-12,GR,Pontresina,46.4176826477051,9.97144222259521,2740.0,1,1,1
2012-11-30,VS,Zermatt,45.9863739013672,7.76692724227905,2850.0,0,1,0
2012-12-05,VS,Saas-Fee,46.091968536377,7.89892625808716,2253.33,0,2,0
2012-12-08,GR,Celerina/Schlarigna,46.5280342102051,9.82294845581055,2700.0,0,3,1
2012-12-09,OW,Engelberg,46.7907981872559,8.41362953186035,2190.0,0,13,1
2012-12-09,VS,Champéry,46.1778373718262,6.87013816833496,1863.33,0,1,0
2012-12-09,VS,Bagnes,46.1037902832031,7.26308250427246,2543.33,0,3,1
2012-12-10,OW,Wolfenschiessen,46.789421081543,8.36983203887939,2177.0,0,3,0
2012-12-12,GR,Arosa,46.78955078125,9.6398286819458,2640.0,0,1,0
2012-12-12,GR,Samnaun,46.9703788757324,10.3410654067993,2680.0,0,3,0
2012-12-16,GR,Falera,46.8498802185059,9.18403816223145,2300.0,0,1,0
2012-12-19,VS,Anniviers,46.1512832641602,7.58755159378052,2870.0,0,1,0
2012-12-19,VS,Nendaz,46.1050453186035,7.28978395462036,2525.0,1,4,1
2012-12-23,GR,Davos,46.8418159484863,9.81180763244629,2560.0,0,1,0
2012-12-23,VS,Randogne,46.355899810791,7.49410104751587,2675.0,0,1,0
2012-12-23,SG,Vilters-Wangs,46.9979515075684,9.39655303955078,2260.0,1,1,1
2012-12-24,GR,Flims / Laax,46.8806037902832,9.21639728546143,2693.33,0,1,0
2012-12-28,VS,Bagnes,46.1008682250977,7.26406192779541,2620.0,0,1,0
2012-12-28,GR,Davos,46.8198585510254,9.82893085479736,2130.0,0,1,0
2012-12-28,GR,Arosa,46.7898330688477,9.63918495178223,2600.0,0,2,0
2012-12-29,GR,Bivio,46.4842109680176,9.72643089294434,2690.0,0,2,0
2012-12-29,GR,Scuol,46.6859359741211,10.3443269729614,2580.0,0,2,0
2012-12-29,GR,Davos,46.7954063415527,9.9574499130249,2940.0,0,1,0
2012-12-30,GR,Davos,46.724781036377,9.79415702819824,2260.0,0,1,1
2013-01-03,SG,Wildhaus-Alt St. Johann,47.1566772460938,9.31631946563721,2200.0,0,1,0
2013-01-03,VS,Icogne,46.3758163452148,7.46333122253418,2860.0,0,1,0
2013-01-03,GR,Guarda,46.8312072753906,10.1357746124268,2340.0,0,1,0
2013-01-04,GR,Davos,46.7612113952637,9.96541118621826,3000.0,0,1,0
2013-01-04,TI,Biasca,46.3462982177734,9.0235071182251,2520.0,0,1,0
2013-01-05,GR,Mesocco,46.4499816894531,9.16322135925293,2180.0,0,2,0
2013-01-05,GR,Val Müstair,46.5502815246582,10.4208002090454,2850.0,0,1,0
2013-01-06,VS,Bagnes,46.0100936889648,7.22962331771851,3040.0,0,1,0
2013-01-06,GR,Arosa,46.7426795959473,9.59681034088135,2600.0,0,1,0
2013-01-11,SZ,Innerthal,47.0487213134766,8.94265365600586,2300.0,0,1,0
2013-01-12,VS,Bagnes / Nendaz,46.0879592895508,7.29345083236694,2970.0,0,1,0
2013-01-17,VD,Leysin,46.3789253234863,7.02270936965942,1970.0,0,1,0
2013-01-18,VS,Reckingen-Gluringen,46.4958992004395,8.22345066070557,2600.0,0,1,0
2013-01-18,GR,St. Antönien,46.9745025634766,9.84460353851318,1900.0,0,5,1
2013-01-19,VS,Isérables,46.1338233947754,7.28530645370483,2200.0,0,1,0
2013-01-19,GR,St. Antönien,46.9362144470215,9.87628650665283,2600.0,0,1,0
2013-01-19,BE,Kandergrund,46.5408744812012,7.71279668807983,2690.0,1,2,1
2013-01-19,UR,Sisikon,46.9266586303711,8.67771148681641,1900.0,0,1,0
2013-01-20,VS,Bourg-Saint-Pierre,45.9615707397461,7.23354911804199,2720.0,0,1,0
2013-01-20,SZ,Morschach,46.9672622680664,8.63859176635742,1880.0,0,2,0
2013-01-20,SG,Wildhaus-Alt St. Johann,47.1589546203613,9.3024435043335,1990.0,0,3,0
2013-01-23,GR,Silvaplana,46.4341468811035,9.83709335327148,2700.0,0,1,1
2013-01-24,GR,Alvaneu,46.7090377807617,9.62673091888428,2250.0,1,1,1
2013-01-29,VS,Leuk,46.2524032592773,7.63898515701294,2750.0,0,1,0
2013-01-29,FR,Semsales,46.5359840393066,6.99673557281494,1750.0,1,1,1
2013-01-30,VS,Anniviers,46.1404037475586,7.5822811126709,2550.0,0,2,0
2013-02-02,VS,Hérémence,46.011589050293,7.42043352127075,2885.0,0,4,0
2013-02-02,VS,Wiler (Lötschen),46.4144706726074,7.76899576187134,2333.33,0,1,0
2013-02-03,NW,Wolfenschiessen,46.7840995788574,8.41426753997803,2260.0,0,1,0
2013-02-03,VS,Anniviers,46.2410545349121,7.64581489562988,2890.0,1,1,1
2013-02-04,GR,Klosters-Serneus,46.8640975952148,9.83719635009766,2040.0,0,1,1
2013-02-05,GR,Arosa,46.790412902832,9.64182949066162,2500.0,0,1,0
2013-02-07,VS,Leytron,46.1940002441406,7.14698648452759,2100.0,0,1,0
2013-02-08,VS,Wiler (Lötschen),46.4258346557617,7.75826740264893,2721.67,0,2,0
2013-02-08,VS,Evolène,46.092098236084,7.46061706542969,2820.0,0,1,0
2013-02-10,UR,Andermatt,46.6217651367188,8.62717533111572,1900.0,0,1,0
2013-02-10,GR,Haldenstein,46.895393371582,9.46878242492676,2750.0,0,2,0
2013-02-10,VS,Mont-Noble,46.1962547302246,7.48889923095703,2600.0,0,1,0
2013-02-11,GR,Davos,46.7774085998535,9.92857265472412,2100.0,0,1,0
2013-02-12,VS,Anniviers,46.1512870788574,7.58230972290039,2600.0,1,1,1
2013-02-12,GR,Tavetsch/Tujetsch,46.6481475830078,8.79066562652588,2450.0,0,1,0
2013-02-13,VS,Hérémence,46.0354270935059,7.43359994888306,3200.0,0,1,1
2013-02-13,GR,Klosters-Serneus,46.858470916748,9.82015132904053,2440.0,0,1,0
2013-02-13,VS,Nendaz,46.0891723632813,7.3148832321167,3150.0,2,6,4
2013-02-13,VS,Isérables,46.1332893371582,7.28931903839111,2470.0,1,1,0
2013-02-13,GR,Davos,46.7134437561035,9.89421558380127,2810.0,0,2,0
2013-02-15,VS,Randogne,46.3467407226563,7.49704027175903,2350.0,0,1,0
2013-02-15,SG,Wildhaus-Alt St. Johann,47.2251930236816,9.34091567993164,1560.0,0,1,0
2013-02-15,SG,Wildhaus-Alt St. Johann,47.2223625183105,9.28257274627686,1676.67,0,1,0
2013-02-16,FR,Haut-Intyamon,46.4712715148926,6.98866987228394,1700.0,0,1,0
2013-02-16,BE,Diemtigen,46.5449104309082,7.51686239242554,1900.0,0,1,0
2013-02-16,VS,Orsières,46.0222473144531,7.103675365448,2160.0,1,1,1
2013-02-16,VS,Anniviers,46.1277389526367,7.67798805236816,3000.0,0,2,1
2013-02-16,VS,Anniviers,46.2023696899414,7.64799976348877,2720.0,1,2,2
2013-02-17,GR,Bergün/Bravuogn,46.6845703125,9.84706401824951,2800.0,0,1,0
2013-02-17,VS,Finhaut,46.0795745849609,6.92272567749023,2370.0,0,1,0
2013-02-17,VS,Bagnes,46.1067085266113,7.25757646560669,2340.0,0,1,0
2013-02-18,GR,Bergün/Bravuogn,46.5667572021484,9.77415752410889,2840.0,0,2,0
2013-02-19,GR,Klosters-Serneus,46.8578948974609,9.85187530517578,2140.0,0,1,0
2013-02-22,GR,Klosters-Serneus,46.8155174255371,9.9102783203125,2420.0,0,1,1
2013-02-22,VS,Nendaz,46.1881828308105,7.30522918701172,2156.67,0,1,0
2013-02-24,VS,Simplon / Brig-Glis,46.2605514526367,7.98362970352173,2680.0,0,1,0
2013-02-25,VS,Simplon,46.2586555480957,8.01542472839355,2340.0,0,1,0
2013-02-25,OW,Engelberg,46.7766151428223,8.44752407073975,2150.0,0,1,0
2013-02-26,BE,Kandersteg,46.4740219116211,7.69904756546021,2816.67,0,1,0
2013-02-28,VS,Evolène,46.0235214233398,7.52308988571167,3500.0,0,1,0
2013-02-28,VS,Miège,46.3123474121094,7.54638624191284,2277.33,0,1,0
2013-02-28,VD,Ormont-Dessous,46.3852500915527,7.11365604400635,1990.0,0,1,0
2013-03-02,VS,Champéry,46.1544151306152,6.79551124572754,1983.33,0,1,0
2013-03-02,VS,Savièse,46.3416976928711,7.35823678970337,2900.0,0,1,0
2013-03-04,GR,Tavetsch/Tujetsch,46.6544990539551,8.69544410705566,1890.0,1,1,1
2013-03-04,OW,Engelberg,46.7846450805664,8.45487689971924,1700.0,0,1,0
2013-03-05,SG,Sevelen,47.1200561523438,9.41310596466064,1820.0,0,2,0
2013-03-05,UR,Andermatt,46.6213874816895,8.62912559509277,1900.0,0,1,0
2013-03-06,SG,Quarten,47.0653915405273,9.2318229675293,2150.0,0,1,0
2013-03-06,BE,Kandersteg / Adelboden,46.432300567627,7.59164047241211,2523.33,0,1,0
2013-03-07,VS,Bourg-Saint-Pierre,45.8974609375,7.20312595367432,2150.0,0,2,0
2013-03-08,GR,Davos,46.7104835510254,9.86869716644287,2705.0,0,1,0
2013-03-09,VS,Saas-Almagell,46.0618095397949,7.96625709533691,2200.0,0,1,0
2013-03-16,GR,S-chanf,46.6885795593262,9.94095134735107,2980.0,0,1,0
2013-03-16,GR,Klosters-Serneus,46.8959465026855,10.0177021026611,2600.0,0,1,0
2013-03-16,VS,Champéry,46.1362419128418,6.8462438583374,2340.0,0,3,0
2013-03-16,BE,Kandersteg,46.4782867431641,7.72120475769043,2750.0,0,3,0
2013-03-16,GR,Pigniu,46.8739776611328,9.06942653656006,2900.0,0,1,0
2013-03-16,VS,Orsières,45.9567337036133,7.04597234725952,3450.0,0,1,0
2013-03-16,GR,Susch,46.7047004699707,9.95687580108643,2740.0,0,1,0
2013-03-17,VD,Bex,46.2562675476074,7.15268325805664,2600.0,0,1,0
2013-03-17,VS,Ayer,46.1215324401855,7.62880229949951,2766.67,0,3,0
2013-03-18,UR,Spiringen / Unterschächen,46.8844718933105,8.84830570220947,2200.0,0,1,0
2013-03-18,GR,S-chanf,46.63134765625,9.89505386352539,2960.0,0,2,1
2013-03-19,VS,Trient,46.0373878479004,6.96359205245972,2065.0,1,1,1
2013-03-19,VS,Nendaz,46.1881828308105,7.30522918701172,2156.67,0,1,0
2013-03-19,VS,Conthey,46.2962799072266,7.28108501434326,2380.0,0,3,0
2013-03-19,GR,Falera / Ruschein / Ladin,46.8504333496094,9.17146587371826,2415.0,0,1,0
2013-03-21,GR,Klosters-Serneus,46.8217239379883,9.93521308898926,2670.0,0,3,1
2013-03-21,GR,Disentis/Mustér,46.7191047668457,8.7738676071167,2820.0,1,5,2
2013-03-21,BE,Adelboden,46.5044860839844,7.5579719543457,1775.0,0,2,0
2013-03-22,GR,Tavetsch/Tujetsch,46.6316795349121,8.69343757629395,2560.0,0,1,0
2013-03-23,BE,Reichenbach im Kandertal,46.5326766967773,7.76776123046875,1880.0,0,1,0
2013-03-23,GR,Susch,46.762077331543,9.96689224243164,3060.0,0,2,1
2013-03-23,GR,Samedan,46.4963569641113,9.94001388549805,3070.0,0,1,0
2013-03-23,VS,Hérémence,46.0682411193848,7.37222194671631,2900.0,0,1,0
2013-03-24,BE,Innertkirchen,46.5957374572754,8.17230606079102,3159.67,0,5,0
2013-03-24,VS,Anniviers,46.1341361999512,7.62496471405029,2766.67,0,1,0
2013-03-27,GR,Val Müstair,46.6394157409668,10.3995885848999,2850.0,0,2,1
2013-03-29,GR,Celerina/Schlarigna,46.5072822570801,9.7908821105957,2900.0,0,1,0
2013-03-29,AI,Schwende,47.249080657959,9.34374809265137,2450.0,0,1,0
2013-03-29,GR,Poschiavo,46.4004745483398,10.1436166763306,2370.0,2,5,4
2013-03-30,UR,Realp,46.5824584960938,8.40802192687988,2880.0,0,1,0
2013-03-31,VS,Anniviers,46.1720275878906,7.53756284713745,2610.0,0,1,0
2013-03-31,VS,Saint-Martin,46.1220550537109,7.44187116622925,2490.0,0,1,1
2013-03-31,VS,Evolène,46.1140480041504,7.43346357345581,2600.0,0,1,1
2013-03-31,GR,Poschiavo,46.4305801391602,10.1280670166016,2991.0,0,5,1
2013-03-31,VS,Täsch,46.021411895752,7.84179973602295,3020.0,0,1,0
2013-04-01,VS,Chalais,46.2193946838379,7.53890609741211,2460.0,0,1,0
2013-04-01,GR,Saas,46.9244766235352,9.90741157531738,2186.67,0,1,0
2013-04-01,VS,Riddes,46.1718635559082,7.22239971160889,2022.0,0,1,0
2013-04-01,VS,Nendaz,46.0928993225098,7.32653760910034,2790.0,0,1,0
2013-04-02,VS,Nendaz,46.1881828308105,7.30522918701172,2156.67,0,1,0
2013-04-05,VS,Leukerbad,46.4034652709961,7.62263774871826,2390.0,0,3,0
2013-04-06,VS,Obergoms,46.6155014038086,8.41857624053955,3340.0,0,3,0
2013-04-11,BE,Innertkirchen,46.6285820007324,8.18476581573486,3180.0,0,3,1
2013-04-12,VS,Fieschertal,46.5147933959961,8.07973384857178,3320.0,1,13,7
2013-04-13,UR,Realp,46.6198310852051,8.45543479919434,3200.0,0,1,0
2013-04-13,GR,S-chanf,46.6703033447266,9.87054824829102,2910.0,0,2,0
2013-04-13,GR,Pontresina,46.380298614502,9.97042465209961,2625.0,0,2,0
2013-04-13,VS,Savièse,46.3432769775391,7.31498050689697,3000.0,0,2,0
2013-04-13,VS,Zermatt,45.9813842773438,7.6725869178772,3380.0,1,3,0
2013-04-13,GR,Sils im Engadin/Segl,46.3624801635742,9.77200984954834,3000.0,0,1,0
2013-04-14,VS,Salvan,46.0930595397949,6.94885873794556,2200.0,0,1,0
2013-04-14,VS,St. Niklaus,46.2230682373047,7.7603178024292,3000.0,0,1,0
2013-04-14,VS,Fieschertal,46.5404014587402,8.01824283599854,3730.0,1,2,1
2013-04-15,VS,Anniviers,46.1104927062988,7.61557149887085,2800.0,0,2,1
2013-04-15,VS,Orsières,45.98486328125,7.05893278121948,2680.0,0,3,0
2013-04-21,GR,Bergün/Bravuogn,46.6175117492676,9.82624530792236,2490.67,0,1,0
2013-04-26,UR,Wassen,46.7263298034668,8.48713874816895,2600.0,0,1,0
2013-05-02,VS,Evolène,45.9875259399414,7.45380020141602,3750.0,0,5,4
2013-05-13,GR,Pontresina,46.3810615539551,9.96850967407227,3600.0,0,2,1
2013-05-20,VS,Fieschertal,46.5390357971191,8.05590343475342,3350.0,0,2,0
2013-05-27,VS,Hérémence,46.072380065918,7.42571258544922,3420.0,0,4,0
2013-05-27,BE,Gadmen,46.7096633911133,8.3867654800415,2890.0,0,1,0
2013-06-30,VS,Zermatt,45.9431915283203,7.74976396560669,3835.0,0,5,0
2013-11-06,UR,Andermatt,46.6031951904297,8.61332225799561,2880.0,0,1,0
2013-11-28,VS,Simplon,46.2334022521973,8.00382709503174,1950.0,0,1,0
2013-12-01,BE,Lauterbrunnen,46.6223182678223,7.86270427703857,2110.0,0,2,0
2013-12-01,GR,Tavetsch/Tujetsch,46.6425018310547,8.67451286315918,2050.0,0,1,0
2013-12-02,UR,Attinghausen,46.8365173339844,8.54604816436768,2280.0,0,1,0
2013-12-22,,,47.0572662353516,9.59000110626221,2370.0,1,1,1
2013-12-26,UR,Realp,46.5772361755371,8.49275588989258,1750.0,1,1,1
2013-12-26,VS,Zermatt,46.0061454772949,7.74200201034546,2496.67,0,2,0
2013-12-27,GR,Vaz/Obervaz,46.7638511657715,9.59496116638184,2400.0,0,1,0
2013-12-27,GR,St. Moritz,46.5058975219727,9.78821563720703,3010.0,1,1,1
2013-12-27,GR,Klosters-Serneus,46.8525543212891,9.80808353424072,2330.0,0,2,0
2013-12-27,VS,Saas-Fee,46.0891151428223,7.9101505279541,2240.0,0,1,0
2013-12-27,GR,Safiental,46.619441986084,9.2593879699707,2123.33,0,1,1
2013-12-27,GR,Davos,46.7815055847168,9.84982776641846,2420.0,0,1,1
2013-12-28,GR,Safiental,46.708927154541,9.30373096466064,2000.0,0,2,0
2013-12-28,GR,Klosters-Serneus,46.8595924377441,9.80820941925049,2120.0,0,1,0
2013-12-29,VD,Bex,46.2842063903809,7.17524290084839,2050.0,1,1,1
2013-12-29,VS,Isérables,46.138916015625,7.29195642471313,2400.0,0,1,0
2013-12-29,VS,Orsières,45.9083251953125,7.09926843643188,2072.0,1,1,1
2013-12-29,VD,Ormont-Dessous,46.3794097900391,7.11590099334717,2150.0,0,1,1
2013-12-29,BE,Adelboden,46.4412269592285,7.59478855133057,2580.0,0,2,0
2013-12-29,VS,Nendaz,46.1430892944336,7.2988429069519,2320.0,0,1,0
2013-12-30,VS,Orsières,46.0110130310059,7.08127975463867,2640.0,1,1,1
2013-12-30,GR,Davos,46.6819915771484,9.76599216461182,2590.0,1,2,1
2013-12-30,GR,Scuols,46.8109817504883,10.2718925476074,2150.0,0,1,0
2013-12-30,GR,Sils im Engadin/Segl,46.4179420471191,9.79831409454346,2600.0,0,1,1
2013-12-30,GR,Sils im Engadin/Segl,46.4172515869141,9.80558395385742,2690.0,0,1,0
2013-12-30,VS,Hérémence,46.1292152404785,7.3470344543457,2900.0,0,1,0
2013-12-30,GR,Arosa,46.8445167541504,9.79421997070313,2400.0,0,1,1
2013-12-30,VS,Grafschaft,46.467357635498,8.18723392486572,2480.0,0,2,1
2013-12-30,VS,Evolène,46.0011749267578,7.48477029800415,2390.0,1,1,1
2013-12-30,GR,Lantsch/Lenz,46.7349815368652,9.59934234619141,2520.0,0,1,0
2013-12-31,BE,Lauterbrunnen,46.5489730834961,7.85941791534424,2180.0,0,1,0
2013-12-31,GR,Davos,46.7079010009766,9.81831645965576,2600.0,0,1,0
2013-12-31,GR,Davos,46.756233215332,9.86722564697266,2580.0,0,1,0
2013-12-31,GR,Davos,46.7337799072266,9.81809711456299,2500.0,0,1,0
2014-01-03,VS,Nendaz,46.1509437561035,7.34550952911377,2440.0,0,1,1
2014-01-05,VS,Nendaz,46.1637153625488,7.27773904800415,2025.0,1,1,0
2014-01-05,GR,Silvaplana,46.4796829223633,9.773268699646,2980.0,0,2,0
2014-01-05,TI,Bedretto,46.4992141723633,8.46763229370117,2190.0,0,2,1
2014-01-05,VS,Mont-Noble,46.186450958252,7.49173974990845,2680.0,4,6,4
2014-01-05,VS,Nendaz,46.1038703918457,7.28539037704468,2640.0,0,1,1
2014-01-05,VS,Mont-Noble,46.2081756591797,7.48644828796387,2595.0,0,1,0
2014-01-05,VS,Nendaz,46.1110572814941,7.29842042922974,2210.0,0,1,1
2014-01-05,VS,Simplon,46.2565269470215,8.00463771820068,2580.0,0,3,0
2014-01-05,VS,Bagnes,46.0993423461914,7.26535987854004,2600.0,0,3,0
2014-01-07,VS,Isérables,46.1393394470215,7.29199409484863,2400.0,0,1,0
2014-01-12,VS,Bagnes,46.0993728637695,7.26673030853271,2700.0,0,1,0
2014-01-18,GL,Glarus,47.0672836303711,9.09749507904053,1600.0,0,2,0
2014-01-18,GR,St. Antönien,46.9311599731445,9.83898258209229,2400.0,0,1,0
2014-01-18,GL,Glarus,47.055850982666,9.11030673980713,1900.0,0,1,0
2014-01-18,SZ,Muotathal,47.0010986328125,8.88214111328125,1850.0,0,1,0
2014-01-18,BE,Oberried am Brienzersee,46.7726593017578,7.96515989303589,1650.0,0,1,0
2014-01-19,VS,Fully,46.1832389831543,7.10993909835815,2660.0,0,2,0
2014-01-19,GR,Davos,46.7319412231445,9.86724376678467,2400.0,0,1,0
2014-01-22,VS,Bagnes,46.1060829162598,7.26145839691162,2500.0,0,1,0
2014-01-25,VS,Bagnes,46.0779991149902,7.31687355041504,3140.0,0,1,1
2014-01-25,TI,Dalpe/Faido,46.433048248291,8.77700138092041,2745.0,0,4,0
2014-01-25,GR,Vals,46.6157531738281,9.11889171600342,2900.0,0,1,0
2014-01-25,TI,Anzonico,46.4648017883301,8.86681842803955,2270.0,0,1,0
2014-01-25,TI,Acquarossa,46.4878616333008,8.86482048034668,2500.0,0,1,0
2014-01-25,UR,Hospental,46.5868453979492,8.53924083709717,2655.0,0,1,0
2014-01-25,GR,Mesocco,46.4614601135254,9.14783191680908,2400.0,0,1,0
2014-01-26,GR,Tavetsch/Tujetsch,46.6504402160645,8.78770446777344,2270.0,0,1,0
2014-01-26,TI,Bedretto,46.4769020080566,8.42629241943359,2100.0,0,1,1
2014-01-26,VS,Orsières,45.931510925293,7.11046934127808,2000.0,0,1,0
2014-01-26,FR,Val-de-Charmey,46.639518737793,7.24159574508667,1900.0,0,2,0
2014-01-26,TI,Bedretto,46.4936790466309,8.41698551177979,2720.0,0,2,0
2014-01-26,VS,Chalais,46.2228126525879,7.53949546813965,2260.0,0,1,0
2014-01-27,VS,Leytron,46.1946258544922,7.14536380767822,1891.67,0,1,0
2014-01-27,GR,Davos,46.7434120178223,9.8179988861084,2220.0,0,1,0
2014-01-28,BE,Lauterbrunnen,46.5662231445313,7.8646125793457,2310.0,0,1,0
2014-01-28,GR,Klosters-Serneus,46.8156089782715,9.94371223449707,2850.0,0,1,0
2014-01-29,BE,Grindelwald,46.654052734375,8.03944969177246,2130.0,0,1,0
2014-01-30,BE,Boltigen,46.6497001647949,7.34719753265381,1920.0,0,1,0
2014-02-01,VS,Ried-Brig,46.2919006347656,8.09073352813721,1970.0,0,2,0
2014-02-01,GR,Tavetsch/Tujetsch,46.6323738098145,8.67189121246338,2340.0,0,1,0
2014-02-03,VS,Binn,46.3818206787109,8.19840431213379,2300.0,0,1,0
2014-02-03,GR,Nufenen,46.5210304260254,9.22935581207275,2440.0,0,1,1
2014-02-08,GR,Vals / Nufenen,46.5666618347168,9.2286491394043,2626.67,0,2,1
2014-02-09,VS,Martigny-Combe,46.0471954345703,7.0315637588501,2330.0,1,6,2
2014-02-14,GR,Falera,46.8506851196289,9.18439197540283,2232.0,0,1,0
2014-02-14,GR,Falera,46.8493499755859,9.18362712860107,2325.0,0,1,0
2014-02-15,VS,Bovernier,46.0437126159668,7.06401443481445,2268.33,0,1,0
2014-02-17,GR,Ilanz/Glion,46.8462181091309,9.15859699249268,1985.0,0,1,0
2014-02-17,VS,Zermatt,45.986686706543,7.81145048141479,2800.0,0,1,0
2014-02-17,VS,Nendaz,46.1124229431152,7.31411933898926,2210.0,1,1,1
2014-02-18,BE,Diemtigen,46.6254844665527,7.61790943145752,2340.0,0,1,0
2014-02-18,VS,Anniviers,46.1369094848633,7.59122610092163,2785.0,1,1,1
2014-02-22,GR,Klosters-Serneus,46.8330154418945,10.0065536499023,2750.0,0,1,0
2014-02-22,GR,Davos,46.7192611694336,9.81936740875244,2810.0,0,2,0
2014-02-23,UR,Realp,46.6216621398926,8.42112922668457,3300.0,0,3,1
2014-02-23,TI,Blenio,46.5471839904785,8.84036922454834,2500.0,0,6,0
2014-02-23,UR,Wassen,46.6975746154785,8.52579402923584,2700.0,0,1,0
2014-02-23,VS,Anniviers,46.1391372680664,7.5868067741394,2800.0,0,2,0
2014-02-23,UR,Bürglen (UR),46.9127883911133,8.78676509857178,2175.0,0,1,0
2014-02-23,BE,Diemtigen,46.6262054443359,7.61792469024658,2330.0,0,1,0
2014-02-25,GR,Davos,46.7363891601563,9.87148857116699,2680.0,0,1,0
2014-03-06,VS,Val d’Illiez,46.1647987365723,6.92769384384155,2950.0,0,1,0
2014-03-08,GR,Ferrera,46.4888229370117,9.4239673614502,2750.0,0,1,0
2014-03-08,UR,Isenthal,46.8518981933594,8.49896049499512,2680.0,0,4,0
2014-03-14,VS,Naters,46.3976898193359,7.95724582672119,2820.0,0,3,0
2014-03-16,TI,Bedretto,46.4647216796875,8.46658706665039,2680.0,0,1,0
2014-03-16,GR,Tavetsch/Tujetsch,46.6506118774414,8.65770149230957,2510.0,0,1,0
2014-03-17,VS,Täsch,46.0592918395996,7.71301651000977,3570.0,2,3,2
2014-03-19,VS,Riddes,46.1256103515625,7.26631116867065,2350.0,0,2,0
2014-03-23,VS,Binn,46.3868751525879,8.27875137329102,2430.0,0,1,0
2014-03-29,VD,Bex,46.2178611755371,7.09106874465942,1780.0,0,4,0
2014-03-29,UR,Schächental,46.8138008117676,8.75400352478027,1820.0,0,1,0
2014-03-29,VS,Champéry,46.1399154663086,6.84335708618164,2123.33,0,1,0
2014-03-29,VD,Bex,46.2676658630371,7.16008186340332,2190.0,0,3,0
2014-04-20,VS,Evolène,45.9872055053711,7.48225498199463,2750.0,0,1,0
2014-04-28,VS,Turtmann Unterems,46.1561851501465,7.7078857421875,2850.0,0,4,0
2014-04-29,VD,Ormont-Dessus,46.3278999328613,7.2048978805542,2820.0,0,1,0
2014-05-03,VS,Fieschertal,46.5307769775391,8.11602878570557,3590.0,0,6,0
2014-05-04,GR / Italien,Pontresina / -,46.3779563903809,9.95835208892822,3890.0,0,1,1
2014-05-04,BE,Adelboden,46.4165992736816,7.55413675308228,2890.0,0,2,0
2014-05-09,VS,Saas-Fee,46.0478668212891,7.88523530960083,3810.0,0,4,0
2014-05-18,GR,Bergün/Bravuogn,46.6213226318359,9.87278366088867,3410.0,0,1,0
2014-05-18,VS,Fieschertal,46.5579223632813,7.99894714355469,4060.0,0,2,0
2014-06-21,VS,Zermatt,45.9421234130859,7.74854612350464,4010.0,0,2,0
2014-07-14,UR,Silenen,46.8410835266113,8.87195014953613,3200.0,0,1,0
2014-07-18,VS,Bagnes,45.9903945922852,7.40949678421021,3600.0,0,2,0
2014-07-19,VS,Zermatt,46.0570411682129,7.69531583786011,3760.0,2,2,1
2014-07-19,VS,Bourg-Saint-Pierre,45.9363975524902,7.2814884185791,3550.0,0,1,0
2014-07-19,VS,Anniviers,46.0736274719238,7.58507823944092,3460.0,2,6,4
