date,canton,municipality,start_zone_coordinates_latitude,start_zone_coordinates_longitude,start_zone_elevation,number_dead,number_caught,number_fully_buried,air_temp_mean_stations,wind_speed_mean_stations,wind_speed_max_stations,snow_surf_temp_mean_stations,snow_ground_temp_mean_stations,snow_height_mean_stations,new_snow_mean_stations,alpine_region,region_id,elevation_group,k_cluster,risk_group
2013-12-30,VS,Grafschaft,46.467357635498,8.18723392486572,2480.0,0,2,1,-9.929687261581424,1.0580097585916517,4.44999998807907,-20.361805597941068,0.0715277787918845,114.33333333333331,3.5999999046325697,Southern Alps,3,3000,2,2 - low
2013-12-31,BE,Lauterbrunnen,46.5489730834961,7.85941791534424,2180.0,0,1,0,-0.549999997019769,1.471874982118604,5.799999952316285,-10.534374713897684,-0.141666665673256,42.5,0.0,Western Alps,1,3000,3,1 - very low
2013-12-31,GR,Davos,46.7079010009766,9.81831645965576,2600.0,0,1,0,-6.1791666348775225,2.3229165871938067,5.899999936421714,-16.8604164123535,0.4000000059604645,77.0,0.0,Eastern Alps,4,3000,2,2 - low
2013-12-31,GR,Davos,46.756233215332,9.86722564697266,2580.0,0,1,0,-6.147569417953491,2.011458307504653,5.716666618982952,-17.02791652679442,-0.0941666677594184,61.5,0.0,Eastern Alps,4,3000,2,2 - low
2013-12-31,GR,Davos,46.7337799072266,9.81809711456299,2500.0,0,1,0,-6.6114583015441895,2.0307291150093074,5.299999952316285,-16.24652767181397,0.233333336810271,64.5,0.0,Eastern Alps,4,3000,2,2 - low
2014-01-03,VS,Nendaz,46.1509437561035,7.34550952911377,2440.0,0,1,1,-2.9375000397364333,2.072493950525917,8.36666679382323,-8.219791650772095,0.4499999955296515,89.5,13.0499997138977,Southern Alps,3,3000,3,1 - very low
2014-01-05,VS,Nendaz,46.1637153625488,7.27773904800415,2025.0,1,1,0,-6.975694338480633,2.318055550257367,7.866666793823239,-11.8041663169861,0.4499999955296515,101.5,14.9000000953674,Southern Alps,3,3000,2,2 - low
2014-01-05,GR,Silvaplana,46.4796829223633,9.773268699646,2980.0,0,2,0,-6.8359375,2.7959220409393324,13.050000190734863,-7.78333353996277,-0.047916669398546,143.25,23.3666664759318,Eastern Alps,4,3000,4,5 - high
2014-01-05,TI,Bedretto,46.4992141723633,8.46763229370117,2190.0,0,2,1,-6.895833333333333,1.63958328962326,9.000000000000021,-7.501041650772095,0.300000011920929,189.5,12.30000019073485,Southern Alps,3,3000,1,4 - considerable
2014-01-05,VS,Mont-Noble,46.186450958252,7.49173974990845,2680.0,4,6,4,-8.16145825386047,2.62812501192093,11.2000002861023,-13.4229164123535,-0.258333325386047,109.0,9.80000019073486,Southern Alps,3,3000,2,2 - low
2014-01-05,VS,Nendaz,46.1038703918457,7.28539037704468,2640.0,0,1,1,-6.975694338480633,2.318055550257367,7.866666793823239,-11.8041663169861,0.4499999955296515,101.5,14.9000000953674,Southern Alps,3,3000,2,2 - low
2014-01-05,VS,Mont-Noble,46.2081756591797,7.48644828796387,2595.0,0,1,0,-7.20833349227905,1.71249997615814,10.3000001907349,-13.4229164123535,-0.258333325386047,109.0,9.80000019073486,Southern Alps,3,3000,2,2 - low
2014-01-05,VS,Nendaz,46.1110572814941,7.29842042922974,2210.0,0,1,1,-6.975694338480633,2.318055550257367,7.866666793823239,-11.8041663169861,0.4499999955296515,101.5,14.9000000953674,Southern Alps,3,3000,2,2 - low
2014-01-05,VS,Simplon,46.2565269470215,8.00463771820068,2580.0,0,3,0,-7.641145825386047,7.350767612457254,20.624999761581424,-9.520833015441893,-3.640625,124.66666666666669,5.9666665395101,Southern Alps,3,3000,0,3 - moderate
2014-01-05,VS,Bagnes,46.0993423461914,7.26535987854004,2600.0,0,3,0,-6.975694338480633,2.318055550257367,7.866666793823239,-11.8041663169861,0.4499999955296515,101.5,14.9000000953674,Southern Alps,3,3000,2,2 - low
2014-01-07,VS,Isérables,46.1393394470215,7.29199409484863,2400.0,0,1,0,1.92916663487752,1.8347222010294568,7.100000063578286,-5.111458539962765,0.4499999955296515,98.5,0.0,Southern Alps,3,3000,3,1 - very low
2014-01-12,VS,Bagnes,46.0993728637695,7.26673030853271,2700.0,0,1,0,-1.7118055721124037,1.723611116409303,5.4666666984558105,-12.85104179382325,0.4499999955296515,86.5,0.0,Southern Alps,3,3000,3,1 - very low
2014-01-18,GL,Glarus,47.0672836303711,9.09749507904053,1600.0,0,2,0,3.71041655540466,3.49166655540466,13.1000003814697,-3.81458330154419,0.699999988079071,148.0,7.40000009536743,Eastern Alps,4,2000,3,1 - very low
2014-01-18,GR,St. Antönien,46.9311599731445,9.83898258209229,2400.0,0,1,0,-2.71249997615814,3.3697916269302404,11.59999990463255,-8.51041698455811,2.0,111.5,7.0,Eastern Alps,4,3000,3,1 - very low
2014-01-18,GL,Glarus,47.055850982666,9.11030673980713,1900.0,0,1,0,3.71041655540466,3.49166655540466,13.1000003814697,-3.81458330154419,0.699999988079071,148.0,7.40000009536743,Eastern Alps,4,2000,3,1 - very low
2014-01-18,SZ,Muotathal,47.0010986328125,8.88214111328125,1850.0,0,1,0,0.436458349227905,6.398958444595335,18.5499992370605,-5.17500019073486,0.300000011920929,55.0,4.0,Central Alps,2,2000,0,3 - moderate
2014-01-18,BE,Oberried am Brienzersee,46.7726593017578,7.96515989303589,1650.0,0,1,0,-1.613541632890699,9.372916460037246,18.75,-4.29791688919067,1.70000004768372,119.0,8.19999980926514,Western Alps,1,2000,0,3 - moderate
2014-01-19,VS,Fully,46.1832389831543,7.10993909835815,2660.0,0,2,0,-6.405208349227905,4.45937502384186,14.5,-8.51041698455811,0.100000001490116,167.0,2.70000004768372,Southern Alps,3,3000,0,3 - moderate
2014-01-19,GR,Davos,46.7319412231445,9.86724376678467,2400.0,0,1,0,-3.0637500286102304,3.142499971389772,10.979999732971212,-6.115625083446503,0.0166666712611912,72.0,1.7400000452995297,Eastern Alps,4,3000,3,1 - very low
2014-01-22,VS,Bagnes,46.1060829162598,7.26145839691162,2500.0,0,1,0,-7.094444274902347,1.0866741786400491,3.666666587193807,-16.333045005798347,0.4906249940395355,98.5,1.200000047683715,Southern Alps,3,3000,2,2 - low
2014-01-25,VS,Bagnes,46.0779991149902,7.31687355041504,3140.0,0,1,1,-7.173611323038736,2.2416666348775234,13.233333269755066,-16.46145820617675,0.4885416626930235,110.5,10.800000190734847,Southern Alps,3,4000,2,2 - low
2014-01-25,TI,Dalpe/Faido,46.433048248291,8.77700138092041,2745.0,0,4,0,-5.562083196640015,5.205416774749746,18.36000022888184,-12.395138740539528,0.2916666641831397,173.33333333333334,1.1999999880790695,Southern Alps,3,3000,0,3 - moderate
2014-01-25,GR,Vals,46.6157531738281,9.11889171600342,2900.0,0,1,0,-11.794444402058929,5.25276287396749,13.533332824707022,-16.3291664123535,0.5,103.0,0.0,Eastern Alps,4,3000,2,2 - low
2014-01-25,TI,Anzonico,46.4648017883301,8.86681842803955,2270.0,0,1,0,-5.58422613143921,4.588392938886365,19.05714280264717,-12.456770896911625,0.5680555428067829,180.5,0.69999998807907,Southern Alps,3,3000,0,3 - moderate
2014-01-25,TI,Acquarossa,46.4878616333008,8.86482048034668,2500.0,0,1,0,-5.58422613143921,4.588392938886365,19.05714280264717,-12.456770896911625,0.5680555428067829,180.5,0.69999998807907,Southern Alps,3,3000,0,3 - moderate
2014-01-25,UR,Hospental,46.5868453979492,8.53924083709717,2655.0,0,1,0,-8.11718749999999,2.450520902872085,15.40000009536745,-14.141666412353551,0.0052083358168601,109.5,0.0,Central Alps,2,3000,0,3 - moderate
2014-01-25,GR,Mesocco,46.4614601135254,9.14783191680908,2400.0,0,1,0,-14.5687503814697,6.19374990463257,12.8999996185303,,,168.0,2.29999995231628,Eastern Alps,4,3000,2,2 - low
2014-01-26,GR,Tavetsch/Tujetsch,46.6504402160645,8.78770446777344,2270.0,0,1,0,-9.838194290796922,5.124999952316284,29.460000228881817,-10.784722328186044,0.5763888756434133,129.25,1.1749999970197678,Eastern Alps,4,3000,0,3 - moderate
2014-01-26,TI,Bedretto,46.4769020080566,8.42629241943359,2100.0,0,1,1,-9.393750190734869,3.6442080338796,24.29999987284344,-8.655208587646484,0.300000011920929,191.5,0.0,Southern Alps,3,3000,0,3 - moderate
2014-01-26,FR,Val-de-Charmey,46.639518737793,7.24159574508667,1900.0,0,2,0,-5.511458396911619,3.338541746139525,19.19999980926515,-4.78125,0.200000002980232,121.0,3.29999995231628,Western Alps,1,2000,0,3 - moderate
2014-01-26,TI,Bedretto,46.4936790466309,8.41698551177979,2720.0,0,2,0,-9.400000095367435,3.4737810492515573,25.90000009536745,-8.970139185587565,0.200000007947286,161.66666666666666,0.0,Southern Alps,3,3000,0,3 - moderate
2014-01-26,VS,Chalais,46.2228126525879,7.53949546813965,2260.0,0,1,0,-10.451041698455803,5.272916913032534,27.4000005722046,-9.8125,-0.200000002980232,126.0,0.0,Southern Alps,3,3000,0,3 - moderate
2014-01-27,VS,Leytron,46.1946258544922,7.14536380767822,1891.67,0,1,0,-12.6854166984558,4.87234020233154,20.1000003814697,-14.0187501907349,0.100000001490116,199.0,22.0,Southern Alps,3,2000,4,5 - high
2014-01-27,GR,Davos,46.7434120178223,9.8179988861084,2220.0,0,1,0,-9.947569529215508,2.4187499880790715,10.80000003178912,-10.013750076293942,-0.1558333352208132,89.33333333333333,10.783333301544184,Eastern Alps,4,3000,2,2 - low
2014-01-28,BE,Lauterbrunnen,46.5662231445313,7.8646125793457,2310.0,0,1,0,-9.89861106872556,1.168749988079072,4.300000031789144,-19.64236132303873,1.3437499453624095,101.33333333333331,7.59999990463255,Western Alps,1,3000,2,2 - low
2014-01-28,GR,Klosters-Serneus,46.8156089782715,9.94371223449707,2850.0,0,1,0,-10.953472296396876,1.0253471930821725,5.333333333333333,-13.90625,-0.1916666751106593,79.66666666666667,4.266666571299243,Eastern Alps,4,3000,2,2 - low
2014-01-29,BE,Grindelwald,46.654052734375,8.03944969177246,2130.0,0,1,0,-6.15946364402771,1.674002647399905,10.249999761581437,-14.4532580375671,2.2734042704105395,113.5,0.050000000745058,Western Alps,1,3000,2,2 - low
2014-01-30,BE,Boltigen,46.6497001647949,7.34719753265381,1920.0,0,1,0,-4.530208349227905,2.245833367109298,7.05000019073486,-10.2395830154419,0.200000002980232,124.0,0.0,Western Alps,1,2000,3,1 - very low
2014-02-01,VS,Ried-Brig,46.2919006347656,8.09073352813721,1970.0,0,2,0,-6.412499904632568,3.3912742137908936,15.166666666666634,-7.57395839691162,-5.87291669845581,140.5,7.90000009536745,Southern Alps,3,2000,0,3 - moderate
2014-02-01,GR,Tavetsch/Tujetsch,46.6323738098145,8.67189121246338,2340.0,0,1,0,-5.14027770360311,3.4352644681930564,14.899999809265124,-4.89930550257365,-1.3958333333333333,163.0,14.774999856948869,Eastern Alps,4,3000,0,3 - moderate
2014-02-03,VS,Binn,46.3818206787109,8.19840431213379,2300.0,0,1,0,-5.17430559794108,3.26597221692403,16.400000254313166,-5.380208253860475,0.1500000022351739,166.5,31.600000381469748,Southern Alps,3,3000,4,5 - high
2014-02-03,GR,Nufenen,46.5210304260254,9.22935581207275,2440.0,0,1,1,-4.769444386164347,4.443032344182334,13.799999554951958,-4.60208332538605,0.1000000052154065,210.5,27.0,Eastern Alps,4,3000,4,5 - high
2014-02-08,GR,Vals / Nufenen,46.5666618347168,9.2286491394043,2626.67,0,2,1,-8.075000127156573,3.4354166189829503,17.133333206176733,-8.973958015441895,0.1000000052154065,227.5,16.3499999046326,Eastern Alps,4,3000,0,3 - moderate
2014-02-09,VS,Martigny-Combe,46.0471954345703,7.0315637588501,2330.0,1,6,2,-12.627778053283684,4.99722218513489,21.03333346048993,-11.4187498092651,2.99791669845581,194.0,21.2000007629395,Southern Alps,3,3000,0,3 - moderate
2014-02-14,GR,Falera,46.8506851196289,9.18439197540283,2232.0,0,1,0,-6.29166650772095,3.04791665077209,15.1000003814697,-9.56458377838135,0.302083343267441,140.0,3.29999995231628,Eastern Alps,4,3000,0,3 - moderate
2014-02-14,GR,Falera,46.8493499755859,9.18362712860107,2325.0,0,1,0,-6.29166650772095,3.04791665077209,15.1000003814697,-9.56458377838135,0.302083343267441,140.0,3.29999995231628,Eastern Alps,4,3000,0,3 - moderate
2014-02-15,VS,Bovernier,46.0437126159668,7.06401443481445,2268.33,0,1,0,-3.66458332538605,2.7833333611488347,18.6500000953674,-5.08125019073486,1.66041672229767,213.0,8.69999980926514,Southern Alps,3,3000,0,3 - moderate
2014-02-17,GR,Ilanz/Glion,46.8462181091309,9.15859699249268,1985.0,0,1,0,-6.41458320617676,1.57921195030212,7.049999713897705,-8.83749961853027,0.300000011920929,140.0,7.19999980926514,Eastern Alps,4,2000,2,2 - low
2014-02-17,VS,Zermatt,45.986686706543,7.81145048141479,2800.0,0,1,0,-8.766873359680174,1.5800975561141968,8.966666698455825,-15.5546541213989,-0.245744679123163,178.0,13.433333555857354,Southern Alps,3,3000,2,2 - low
2014-02-17,VS,Nendaz,46.1124229431152,7.31411933898926,2210.0,1,1,1,-7.306944529215497,1.1367063522338876,4.433333317438764,-13.2791666984558,0.572916686534882,140.5,13.2999997138977,Southern Alps,3,3000,2,2 - low
2014-02-18,VS,Anniviers,46.1369094848633,7.59122610092163,2785.0,1,1,1,-0.2921875230968007,3.340624958276749,13.124999999999998,-7.714583396911624,0.325000015397868,144.33333333333334,12.2999997138977,Southern Alps,3,3000,3,1 - very low
2014-02-22,GR,Klosters-Serneus,46.8330154418945,10.0065536499023,2750.0,0,1,0,-9.68645858764647,1.729166626930235,7.59999990463258,-10.7624998092651,0.5,172.0,11.3999996185303,Eastern Alps,4,3000,2,2 - low
2014-02-22,GR,Davos,46.7192611694336,9.81936740875244,2810.0,0,2,0,-11.188888867696134,2.411805550257363,10.233333587646475,-12.9916663169861,0.4135416597127915,142.0,7.999999761581429,Eastern Alps,4,3000,2,2 - low
2014-02-23,TI,Blenio,46.5471839904785,8.84036922454834,2500.0,0,6,0,-5.7776042222976685,2.160677067935467,10.81250005960464,-14.243229389190676,0.7359374775551257,216.5,2.650000005960463,Southern Alps,3,3000,1,4 - considerable
2014-02-23,UR,Wassen,46.6975746154785,8.52579402923584,2700.0,0,1,0,-5.667708396911619,1.738541662693025,10.90000009536742,-15.7916669845581,-4.05625009536743,139.5,5.950000047683715,Central Alps,2,3000,2,2 - low
2014-02-23,VS,Anniviers,46.1391372680664,7.5868067741394,2800.0,0,2,0,-5.701562523841857,1.2186945825815223,7.5,-14.815278053283665,0.2999999995032946,149.66666666666666,13.1500000953674,Southern Alps,3,3000,2,2 - low
2014-02-23,UR,Bürglen (UR),46.9127883911133,8.78676509857178,2175.0,0,1,0,-4.898958444595335,1.65416669845581,9.149999856948837,-13.7458333969116,0.368750005960464,187.0,9.049999952316265,Central Alps,2,3000,1,4 - considerable
2014-02-25,GR,Davos,46.7363891601563,9.87148857116699,2680.0,0,1,0,-6.703750038146973,2.7812500357627874,7.120000076293951,-15.4989583492279,0.1067708302289247,114.6,0.0,Eastern Alps,4,3000,2,2 - low
2014-03-06,VS,Val d’Illiez,46.1647987365723,6.92769384384155,2950.0,0,1,0,-5.385416567325593,2.1458333432674395,9.02500009536743,-11.53854179382324,-0.3020833246409894,164.5,0.0,Southern Alps,3,3000,2,2 - low
2014-03-14,VS,Naters,46.3976898193359,7.95724582672119,2820.0,0,3,0,-0.7583333551883695,3.92916667461395,9.699999809265153,-6.27916669845581,-0.200000002980232,161.5,0.0,Southern Alps,3,3000,3,1 - very low
2014-03-16,TI,Bedretto,46.4647216796875,8.46658706665039,2680.0,0,1,0,-0.5993055005868285,3.8194443782170633,12.566666285196966,-1.72916662693024,0.2000000067055225,256.0,0.0,Southern Alps,3,3000,1,4 - considerable
2014-03-16,GR,Tavetsch/Tujetsch,46.6506118774414,8.65770149230957,2510.0,0,1,0,-1.913541678339244,4.02083331346512,18.49999999999997,-2.9708333015441903,-1.754166714847087,145.66666666666666,4.166666666666667,Eastern Alps,4,3000,0,3 - moderate
2014-03-17,VS,Täsch,46.0592918395996,7.71301651000977,3570.0,2,3,2,1.475000016391277,2.010937482118605,7.524999976158142,-6.903472423553467,0.1999999955296516,161.75,0.3666666746139533,Southern Alps,3,4000,3,1 - very low
2014-03-19,VS,Riddes,46.1256103515625,7.26631116867065,2350.0,0,2,0,0.7502717475096383,2.3115942080815635,9.00000031789143,-5.747463941574095,0.79347825050354,128.5,0.0,Southern Alps,3,3000,3,1 - very low
2014-03-23,VS,Binn,46.3868751525879,8.27875137329102,2430.0,0,1,0,-10.38854169845581,3.65104162693024,12.800000190734847,-9.72083377838135,0.100000001490116,178.0,11.0,Southern Alps,3,3000,2,2 - low
2014-03-29,VD,Bex,46.2178611755371,7.09106874465942,1780.0,0,4,0,-4.44687509536743,5.264583349227905,10.900000095367414,-8.80624961853027,0.100000001490116,300.0,0.0,Western Alps,1,2000,1,4 - considerable
2014-03-29,UR,Schächental,46.8138008117676,8.75400352478027,1820.0,0,1,0,1.69375002384186,4.25624990463257,21.2000007629395,-6.71666669845581,-0.100000001490116,169.0,0.0,Central Alps,2,2000,0,3 - moderate
2014-03-29,VD,Bex,46.2676658630371,7.16008186340332,2190.0,0,3,0,-1.68424940109253,2.52479314804077,7.333333492279053,-8.339878718058268,-0.0333333338300386,247.0,0.0,Western Alps,1,3000,1,4 - considerable
2014-04-28,VS,Turtmann Unterems,46.1561851501465,7.7078857421875,2850.0,0,4,0,-5.548958539962765,1.583596542477606,4.949999928474425,-5.67500019073486,1.10000002384186,113.5,17.6000003814697,Southern Alps,3,3000,2,2 - low
2014-04-29,VD,Ormont-Dessus,46.3278999328613,7.2048978805542,2820.0,0,1,0,-1.6541666686534882,1.4958333373069763,6.274999976158145,-3.829861203829447,0.0333333338300386,176.33333333333334,17.05000019073485,Western Alps,1,3000,3,1 - very low
2014-05-03,VS,Fieschertal,46.5307769775391,8.11602878570557,3590.0,0,6,0,-2.4375,3.21041655540466,13.0,-2.76250004768372,0.15625,159.0,7.19999980926514,Southern Alps,3,4000,3,1 - very low
2014-05-04,GR,Pontresina / -,46.3779563903809,9.95835208892822,3890.0,0,1,1,-3.4937499761581434,3.21527791023254,9.266666889190658,-5.5333333015441895,-0.1500000022351739,176.0,4.450000047683715,Eastern Alps,4,4000,1,4 - considerable
2014-05-04,BE,Adelboden,46.4165992736816,7.55413675308228,2890.0,0,2,0,-3.591666638851165,2.594791620969773,12.099999904632586,-7.36666679382324,0.0,159.0,5.40000009536743,Western Alps,1,3000,3,1 - very low
2014-05-09,VS,Saas-Fee,46.0478668212891,7.88523530960083,3810.0,0,4,0,1.88750004768372,1.48958337306976,11.6000003814697,-1.52291667461395,-0.100000001490116,185.0,6.30000019073486,Southern Alps,3,4000,3,1 - very low
2014-05-18,GR,Bergün/Bravuogn,46.6213226318359,9.87278366088867,3410.0,0,1,0,0.1907738234315583,2.197232816900528,8.185714312962123,-3.0673611164093,0.0666666701436043,158.66666666666666,0.0,Eastern Alps,4,4000,3,1 - very low
2014-05-18,VS,Fieschertal,46.5579223632813,7.99894714355469,4060.0,0,2,0,5.01249980926514,1.3041666746139549,5.80000019073486,-1.4052083492279048,1.61874997615814,82.5,2.34999990463257,Southern Alps,3,5000,3,1 - very low
2014-06-21,VS,Zermatt,45.9421234130859,7.74854612350464,4010.0,0,2,0,6.90851068496704,1.39999997615814,5.80000019073486,-1.72127664089203,-0.0510638281702995,55.5,0.4000000059604645,Southern Alps,3,5000,3,1 - very low
2014-07-19,VS,Zermatt,46.0570411682129,7.69531583786011,3760.0,2,2,1,10.795138994852689,2.600694417953493,13.2000001271566,10.734375000000025,12.6697916984558,7.333333333333333,0.0,Southern Alps,3,4000,3,1 - very low
2014-07-19,VS,Bourg-Saint-Pierre,45.9363975524902,7.2814884185791,3550.0,0,1,0,10.51770830154421,3.5385417342185965,18.450000286102306,13.7458333969116,14.9541664123535,13.0,0.0,Southern Alps,3,4000,3,1 - very low
2014-07-19,VS,Anniviers,46.0736274719238,7.58507823944092,3460.0,2,6,4,12.815277735392266,2.482638915379843,13.666666666666666,12.514583110809353,14.282291889190647,10.0,0.0,Southern Alps,3,4000,3,1 - very low
2014-08-04,VS,Zermatt,46.0239639282227,7.63234996795654,3690.0,1,1,0,4.47291664282481,1.1847222248713167,9.199999809265146,7.976041555404665,10.012500286102274,4.333333333333333,0.0,Southern Alps,3,4000,3,1 - very low
2014-10-12,GR,Pontresina,46.3919448852539,9.97682189941406,3400.0,0,2,0,3.290972113609316,3.3527777989705405,13.0333334604899,5.338541746139525,5.427083253860475,1.5,0.0,Eastern Alps,4,4000,3,1 - very low
2014-11-08,SG,Mels,46.9579811096191,9.38809108734131,2780.0,0,1,1,-0.759027759234109,3.519444386164343,17.900000254313166,-5.272916674613955,1.937499955296517,66.0,6.65000009536743,Eastern Alps,4,3000,0,3 - moderate
2014-11-16,OW,Engelberg,46.7760620117188,8.42860507965088,2900.0,0,1,1,-1.202083319425581,1.791249990463255,12.0499997138977,-6.05416679382324,1.06458330154419,30.33333333333333,6.16666674613953,Central Alps,2,3000,3,1 - very low
2014-11-23,UR,Andermatt,46.6430473327637,8.63117027282715,2000.0,0,1,0,5.9317708611488245,2.55989584326744,7.274999976158133,-3.362499952316285,0.1000000052154065,111.66666666666669,0.0,Central Alps,2,2000,3,1 - very low
2014-12-08,VS,Simplon,46.1979675292969,7.99244785308838,3170.0,1,4,0,-8.349999904632563,3.79930547873179,14.366666475931764,-12.07083320617675,-0.0989583283662794,145.0,0.60000002384186,Southern Alps,3,4000,0,3 - moderate
2014-12-13,GR,Splügen,46.5078582763672,9.30971908569336,2425.0,0,3,0,-3.2052083015441903,4.25833320617676,14.4499998092651,-3.3145833015441903,0.2500000037252899,71.5,0.0,Eastern Alps,4,3000,3,1 - very low
2014-12-13,VS,Ried-Brig,46.2942962646484,8.09660243988037,2200.0,0,4,1,-7.805555502573649,5.99583327770232,11.199999968210866,-9.83958339691162,0.100000001490116,237.0,4.59999990463257,Southern Alps,3,3000,1,4 - considerable
2014-12-14,BE,Gsteig,46.3283042907715,7.22710180282593,2840.0,0,1,0,-2.556666684150694,2.8099999308586114,9.560000038146963,-6.5562500953674325,-0.1333333353201546,32.666666666666664,0.0,Western Alps,1,3000,3,1 - very low
2014-12-19,VS,Simplon,46.2478179931641,7.99943828582764,2290.0,0,1,0,-0.8760417029261595,6.104166686534885,18.67500019073488,-6.2493055661519366,-0.250000011175871,230.0,4.5,Southern Alps,3,3000,0,3 - moderate
2014-12-19,GR,Davos,46.6943855285645,9.94292068481445,3000.0,0,1,0,-3.087499946355821,3.1638846227100896,12.385714258466429,-8.075520753860472,0.2255208399146795,81.75,6.166666666666667,Eastern Alps,4,3000,3,1 - very low
2014-12-20,SG,Mels,46.9591178894043,9.38689708709717,2820.0,1,1,1,-5.472222248713173,6.046527624130249,19.13333320617677,-8.123958349227905,1.3000000491738308,68.5,2.700000107288359,Eastern Alps,4,3000,0,3 - moderate
2014-12-20,TI,Bedretto,46.5044403076172,8.45157527923584,2725.0,0,2,1,-4.282638748486834,3.832638820012413,13.166666348775223,-5.090625047683715,0.448958337306976,156.0,1.299999952316285,Southern Alps,3,3000,0,3 - moderate
2014-12-20,GR,Disentis/Mustér,46.7233581542969,8.77946758270264,2820.0,0,1,0,-4.12447929382324,5.477083325386047,19.87499952316285,-7.92222229639689,5.84583334128062,94.5,0.0,Eastern Alps,4,3000,0,3 - moderate
2014-12-21,VS,Ried-Brig,46.2621421813965,8.06411266326904,2600.0,0,1,0,-3.0666666924953443,7.736458241939535,25.474999666213947,-9.75763893127443,-0.2989583276212215,228.66666666666663,3.99999988079071,Southern Alps,3,3000,0,3 - moderate
2014-12-28,VS,Lens,46.3254623413086,7.48440885543823,1940.0,0,1,1,-15.423611323038733,4.0326388279597,17.233333269755033,-15.515625,-0.100000001490116,124.5,53.3999996185303,Southern Alps,3,2000,4,5 - high
2014-12-28,GR,Valsot,46.907299041748,10.2612142562866,2421.33,0,1,0,-14.3770837783813,1.70624995231628,12.1000003814697,-17.216667175293,-0.200000002980232,58.0,2.79999995231628,Eastern Alps,4,3000,2,2 - low
2014-12-30,VS,Binn,46.3869171142578,8.24202632904053,2450.0,0,2,0,-11.6343750953674,9.027083158493046,21.6500005722046,-14.3895835876465,0.400000005960464,156.0,0.0,Southern Alps,3,3000,0,3 - moderate
2014-12-31,GR,Bivio,46.4330520629883,9.6319637298584,2575.0,0,1,0,-11.05520820617675,3.35520839691162,17.1999998092651,-14.0562496185303,0.20833332836628,106.33333333333331,11.09999978542329,Eastern Alps,4,3000,0,3 - moderate
2014-12-31,GR,Celerina/Schlarigna,46.5235404968262,9.82261943817139,2500.0,0,2,0,-8.804166952768947,3.63888887564341,13.966666698455825,-12.8458337783813,0.039583332836628,85.0,0.0,Eastern Alps,4,3000,0,3 - moderate
2014-12-31,GR,Zuoz / Madulain (?),46.6048736572266,9.91239261627197,2300.0,0,1,0,-9.46041691303252,5.380208313465118,19.27499985694885,-11.7093753814697,0.069791667163372,90.0,0.0,Eastern Alps,4,3000,0,3 - moderate
2014-12-31,GR,Davos,46.7050018310547,9.82135391235352,2785.0,0,2,1,-11.284027735392256,3.581250031789143,13.200000127156567,-14.2854166030884,0.550000011920929,79.33333333333333,6.799999952316285,Eastern Alps,4,3000,2,2 - low
2014-12-31,GR,Tavetsch/Tujetsch,46.6471900939941,8.66457462310791,2483.33,0,2,0,-8.389583349227907,4.433333456516265,16.00000023841856,-14.312499523162847,-1.3989582955837254,121.66666666666669,9.433333237965911,Eastern Alps,4,3000,0,3 - moderate
2015-01-01,GR,Pontresina,46.4503974914551,10.0229225158691,2890.0,0,1,0,-0.8520833452542641,2.84652785460154,8.800000031789144,-8.67395853996277,0.0427083340473472,100.0,0.0,Eastern Alps,4,3000,3,1 - very low
2015-01-01,GR,Disentis/Mustér,46.7007179260254,8.79198265075684,2000.0,0,1,0,-0.7794643012540687,2.95773810999734,8.557142802647181,-9.82291650772096,6.067187577486027,112.4,1.3000000317891434,Eastern Alps,4,2000,3,1 - very low
2015-01-01,GR,Disentis/Mustér,46.7000122070313,8.79086589813232,2103.33,0,1,1,-0.7794643012540687,2.95773810999734,8.557142802647181,-9.82291650772096,6.067187577486027,112.4,1.3000000317891434,Eastern Alps,4,3000,3,1 - very low
2015-01-02,GR,Arosa,46.7959976196289,9.65096759796143,2390.0,0,2,1,0.0375000014901161,1.49791669845581,11.6000003814697,-6.73333311080933,0.600000023841858,101.0,0.0,Eastern Alps,4,3000,3,1 - very low
2015-01-03,GR,St. Moritz,46.5050086975098,9.79069232940674,2860.0,0,1,0,-1.7822916507720938,4.132812559604642,22.25,-6.98020839691162,0.100000001490116,103.0,2.266666730244953,Eastern Alps,4,3000,0,3 - moderate
2015-01-04,GR,Valsot,46.9099617004395,10.2407331466675,2730.0,1,2,2,-9.82083320617676,3.15833330154419,28.0,-11.5020837783813,-0.189583331346512,68.0,4.90000009536743,Eastern Alps,4,3000,0,3 - moderate
2015-01-04,VS,Anniviers,46.240161895752,7.61657619476318,2513.0,1,1,1,-6.87291669845581,1.49374997615814,20.3999996185303,-10.6229162216187,-0.200000002980232,94.0,5.0,Southern Alps,3,3000,0,3 - moderate
2015-01-05,GR,Laax,46.879322052002,9.1945858001709,2730.0,0,1,0,-6.8416665395100935,2.250189463297527,6.333333333333347,-14.871874809265153,0.4479166716337205,125.0,14.80000019073485,Eastern Alps,4,3000,2,2 - low
2015-01-05,BE,Kandersteg,46.4446105957031,7.59388732910156,2620.0,0,2,0,-5.639062464237213,2.9354165494441977,8.024999856948842,-17.192708015441898,-0.100000001490116,87.0,18.6000003814697,Western Alps,1,3000,2,2 - low
