;station_code;measure_date;HS;TA_30MIN_MEAN;RH_30MIN_MEAN;TSS_30MIN_MEAN;TS0_30MIN_MEAN;TS25_30MIN_MEAN;TS50_30MIN_MEAN;TS100_30MIN_MEAN;RSWR_30MIN_MEAN;VW_30MIN_MEAN;VW_30MIN_MAX;DW_30MIN_MEAN;DW_30MIN_SD
1671;CHA2;2024-10-06T08:30:00Z;2.72;5.064;16.41;2.025;2.212;6.51;4.899;4.58;21.47;4.945;9.62;220.4;16.38
1672;CHA2;2024-10-06T09:00:00Z;2.09;4.663;19.89;1.933;2.19;6.011;4.485;4.074;16.77;5.149;9.17;213.5;17.96
1673;CHA2;2024-10-06T09:30:00Z;2.252;4.711;22.17;2.968;2.174;6.971;5.386;5.851;41.37;3.247;9.09;224.6;35.7
1674;CHA2;2024-10-06T10:00:00Z;1.835;5.652;25.23;3.457;2.157;7.85;6.251;6.707;41.04;3.551;8.47;234.2;30.27
1675;CHA2;2024-10-06T10:30:00Z;1.575;5.678;41.15;3.529;2.146;7.51;5.871;6.062;29.63;4.769;8.74;201.9;20.84
1676;CHA2;2024-10-06T11:00:00Z;1.148;5.765;56.55;5.174;2.14;8.74;7.15;8.33;50.88;4.069;8.14;199.1;20.7
1677;CHA2;2024-10-06T11:30:00Z;0.753;6.03;61.48;5.822;2.153;9.04;7.46;8.7;51.21;4.713;8.96;197.2;22.54
1678;CMA2;2024-10-05T12:00:00Z;11.46;1.201;81.0;-0.248;1.924;3.243;3.155;2.67;282.5;0.519;1.447;75.74;
1679;CMA2;2024-10-05T12:30:00Z;11.64;-0.337;90.9;-0.253;1.9;1.891;1.757;1.188;226.4;0.723;1.8;64.91;
1680;CMA2;2024-10-05T13:00:00Z;11.38;0.111;87.9;-0.146;1.882;2.19;2.063;1.579;235.5;0.438;1.487;85.5;
1681;CMA2;2024-10-05T13:30:00Z;10.29;1.05;81.4;-0.427;1.872;1.43;1.324;0.862;207.6;0.909;2.875;168.1;
1682;CMA2;2024-10-05T14:00:00Z;10.56;-0.045;84.1;-0.426;1.858;1.033;0.89;0.365;217.4;1.245;2.543;169.9;
1683;CMA2;2024-10-05T14:30:00Z;10.73;0.437;82.9;-0.323;1.85;1.742;1.625;1.198;184.6;0.439;1.643;267.3;
1684;CMA2;2024-10-05T15:00:00Z;10.96;0.177;83.6;-0.612;1.83;1.371;1.284;0.797;144.6;0.199;1.115;327.3;
1685;CMA2;2024-10-05T15:30:00Z;10.78;0.038;82.0;-1.671;1.815;0.753;0.74;0.361;105.0;0.616;2.21;282.6;
1686;CMA2;2024-10-05T16:00:00Z;10.88;-0.325;84.0;-3.338;1.799;-0.015;0.115;-0.07;79.64;0.823;1.897;250.8;
1687;CMA2;2024-10-05T16:30:00Z;10.72;-0.637;85.4;-3.146;1.779;-0.83;-0.649;-0.852;52.91;0.412;1.428;199.9;
1688;CMA2;2024-10-05T17:00:00Z;10.8;-1.684;90.5;-6.714;1.756;-2.992;-2.61;-2.505;7.222;0.454;1.623;266.0;
1689;CMA2;2024-10-05T17:30:00Z;10.58;-1.915;91.1;-7.711;1.745;-3.57;-3.128;-2.779;0.459;1.352;2.836;251.2;
1690;CMA2;2024-10-05T18:00:00Z;10.16;-2.176;93.6;-7.465;1.731;-3.955;-3.529;-3.258;0.011;1.021;1.936;266.3;
1691;CMA2;2024-10-05T18:30:00Z;10.31;-2.687;93.4;-8.53;1.73;-4.713;-4.26;-3.957;0.011;0.982;1.682;257.8;
1692;CMA2;2024-10-05T19:00:00Z;9.94;-2.675;93.5;-10.34;1.729;-5.249;-4.535;-3.945;0.011;1.054;2.152;248.6;
1693;CMA2;2024-10-05T19:30:00Z;9.95;-2.755;96.1;-11.12;1.729;-5.261;-4.437;-3.796;0.009;1.408;2.817;242.1;
1694;CMA2;2024-10-05T20:00:00Z;9.41;-2.882;98.2;-11.3;1.723;-5.446;-4.73;-4.067;0.009;2.088;2.895;259.8;
1695;CMA2;2024-10-05T20:30:00Z;9.71;-2.444;95.8;-9.45;1.716;-4.221;-3.641;-3.26;0.01;3.538;5.34;262.1;
1696;CMA2;2024-10-05T21:00:00Z;9.44;-2.425;96.2;-8.42;1.704;-3.611;-3.174;-2.974;0.011;3.399;5.105;257.6;
1697;CMA2;2024-10-05T21:30:00Z;9.14;-2.585;97.0;-7.941;1.69;-3.626;-3.196;-3.027;0.014;4.012;6.161;255.3;
1698;CMA2;2024-10-05T22:00:00Z;9.12;-2.829;98.4;-7.438;1.655;-3.759;-3.428;-3.32;0.014;5.162;6.513;263.7;
1699;CMA2;2024-10-05T22:30:00Z;9.8;-3.245;99.4;-8.78;1.633;-4.393;-4.05;-3.841;0.013;3.166;5.946;275.0;
1700;CMA2;2024-10-05T23:00:00Z;10.08;-2.238;95.6;-9.14;1.615;-4.289;-3.767;-3.352;0.014;3.347;4.812;264.0;
1701;CMA2;2024-10-05T23:30:00Z;10.44;-1.707;93.3;-8.1;1.568;-3.533;-2.989;-2.658;0.017;4.153;5.477;248.4;
1702;CMA2;2024-10-06T00:00:00Z;10.75;-1.765;91.9;-8.27;1.517;-3.929;-3.444;-3.071;0.016;4.082;5.242;261.7;
1703;CMA2;2024-10-06T00:30:00Z;10.79;-1.306;90.1;-7.695;1.467;-3.177;-2.673;-2.253;0.017;4.257;5.555;260.3;
1704;CMA2;2024-10-06T01:00:00Z;10.51;-1.363;89.5;-7.974;1.411;-3.43;-2.888;-2.472;0.016;3.732;6.103;249.2;
1705;CMA2;2024-10-06T01:30:00Z;9.99;-2.263;89.8;-11.06;1.435;-5.88;-5.257;-4.383;0.01;1.157;2.875;275.6;
1706;CMA2;2024-10-06T02:00:00Z;9.76;-2.353;87.1;-10.89;1.392;-6.328;-5.72;-5.24;0.01;1.809;2.797;257.4;
1707;CMA2;2024-10-06T02:30:00Z;10.08;-2.422;85.7;-11.49;1.335;-6.433;-5.756;-5.166;0.012;1.465;2.543;262.3;
1708;CMA2;2024-10-06T03:00:00Z;10.56;-1.931;81.0;-11.29;1.29;-5.846;-5.144;-4.387;0.013;1.936;3.306;252.4;
1709;CMA2;2024-10-06T03:30:00Z;10.44;-1.478;71.37;-11.75;1.25;-5.399;-4.59;-3.76;0.013;1.376;3.775;262.1;
1710;CMA2;2024-10-06T04:00:00Z;9.59;-1.691;71.27;-11.58;1.202;-6.115;-5.385;-4.729;0.011;1.833;3.11;260.5;
1711;CMA2;2024-10-06T04:30:00Z;9.91;-1.729;70.32;-12.0;1.154;-5.579;-4.763;-3.928;0.012;1.349;2.973;260.9;
1712;CMA2;2024-10-06T05:00:00Z;10.13;-1.337;68.39;-12.47;1.126;-5.454;-4.589;-3.643;0.022;1.272;2.406;287.7;
1713;CMA2;2024-10-06T05:30:00Z;9.65;-1.439;67.22;-11.69;1.088;-5.869;-5.091;-4.43;3.013;1.875;2.895;261.5;
1714;CMA2;2024-10-06T06:00:00Z;10.01;0.106;59.83;-10.95;1.058;-3.083;-2.514;-1.686;76.32;2.029;3.012;273.6;
1715;CMA2;2024-10-06T06:30:00Z;9.55;1.293;53.25;-9.92;1.047;-1.595;-1.203;-0.793;146.2;1.846;2.621;268.5;
1716;CMA2;2024-10-06T07:00:00Z;9.9;1.93;50.98;-8.85;1.061;0.326;0.691;1.073;210.6;2.056;2.817;259.4;
1717;CMA2;2024-10-06T07:30:00Z;9.31;4.14;45.94;-8.38;1.082;3.256;3.608;3.858;259.3;0.767;1.995;260.4;
1718;CMA2;2024-10-06T08:00:00Z;9.99;4.087;43.47;-6.702;1.128;4.001;4.426;4.461;282.4;1.025;2.112;242.1;
1719;CMA2;2024-10-06T08:30:00Z;9.95;4.351;43.93;-4.331;1.183;5.568;5.723;5.66;340.0;0.974;2.465;257.3;
1720;CMA2;2024-10-06T09:00:00Z;9.84;5.226;45.17;-2.886;1.262;6.26;6.421;6.233;286.2;0.11;1.154;42.75;
1721;CMA2;2024-10-06T09:30:00Z;10.46;4.838;45.06;-2.309;1.34;5.227;5.383;5.186;275.3;1.083;2.836;244.7;
1722;CMA2;2024-10-06T10:00:00Z;9.25;5.764;42.68;-0.765;1.412;7.293;7.256;7.001;320.5;0.181;1.682;265.0;
1723;CMA2;2024-10-06T10:30:00Z;9.33;6.26;57.9;-0.522;1.471;7.14;7.008;6.821;315.8;0.408;1.897;135.4;
1724;CMA2;2024-10-06T11:00:00Z;10.01;5.96;67.71;-0.291;1.53;6.863;6.763;6.418;283.1;0.265;1.584;263.9;
1725;CMA2;2024-10-06T11:30:00Z;9.34;6.618;59.03;0.018;1.567;8.33;8.18;7.79;354.4;0.034;1.193;160.2;
1726;CON2;2024-10-05T12:00:00Z;11.86;4.151;82.1;14.69;4.487;11.39;8.16;7.05;155.4;1.14;3.285;116.1;21.08
1727;CON2;2024-10-05T12:30:00Z;10.56;3.824;86.0;12.71;4.645;11.92;7.41;6.293;130.4;1.256;2.777;111.6;18.03
1728;CON2;2024-10-05T13:00:00Z;9.81;4.369;84.6;14.68;4.768;14.29;9.32;7.81;154.3;1.298;2.992;129.5;21.28
1729;CON2;2024-10-05T13:30:00Z;10.54;4.668;81.4;13.66;5.009;14.15;9.21;7.86;139.4;0.853;2.66;98.4;40.68
1730;CON2;2024-10-05T14:00:00Z;11.27;4.648;69.92;11.49;5.194;13.22;8.84;7.47;124.0;1.292;3.637;335.7;43.5
1731;CON2;2024-10-05T14:30:00Z;11.48;3.945;73.8;5.535;5.307;7.48;4.997;5.015;35.71;1.146;3.989;344.4;39.16
1732;CON2;2024-10-05T15:00:00Z;13.94;3.492;66.24;1.427;5.299;1.492;2.585;3.103;1.898;2.492;4.244;337.6;10.47
1733;CON2;2024-10-05T15:30:00Z;14.03;3.06;75.7;0.47;5.102;-0.291;1.492;2.264;1.309;1.567;3.637;325.2;15.24
1734;CON2;2024-10-05T16:00:00Z;16.04;3.086;69.35;-0.1;4.917;-0.832;1.262;2.245;0.96;1.393;3.481;320.5;16.83
1735;CON2;2024-10-05T16:30:00Z;15.23;2.818;71.9;-1.205;4.765;-2.848;-0.032;1.482;0.436;0.561;2.229;298.6;18.97
1736;CON2;2024-10-05T17:00:00Z;14.49;2.514;71.5;-1.829;4.628;-3.718;-0.689;1.026;-0.611;0.25;2.132;306.6;18.47
1737;CON2;2024-10-05T17:30:00Z;15.08;2.208;68.1;-2.459;4.493;-4.373;-1.327;0.373;-2.008;0.025;0.684;332.1;37.54
1738;CON2;2024-10-05T18:00:00Z;16.12;2.144;63.78;-2.617;4.352;-4.26;-1.591;-0.07;-1.964;1.153;2.327;325.1;11.93
1739;CON2;2024-10-05T18:30:00Z;17.06;1.978;59.01;-3.033;4.215;-4.75;-1.86;-0.375;-1.964;0.677;2.034;316.5;11.68
1740;CON2;2024-10-05T19:00:00Z;17.0;1.886;58.33;-3.426;4.078;-5.591;-2.368;-0.734;-2.226;0.434;1.584;317.1;13.17
1741;CON2;2024-10-05T19:30:00Z;17.48;1.609;59.9;-3.91;3.937;-6.332;-2.808;-1.101;-1.964;0.326;0.919;311.4;16.89
1742;CON2;2024-10-05T20:00:00Z;17.09;1.921;56.37;-3.679;3.795;-5.73;-2.474;-0.889;-1.964;0.797;1.916;322.2;18.86
1743;CON2;2024-10-05T20:30:00Z;17.15;1.487;60.37;-4.302;3.663;-6.724;-2.939;-1.317;-1.964;0.289;1.643;343.4;32.22
1744;CON2;2024-10-05T21:00:00Z;14.67;1.216;60.46;-4.144;3.536;-6.565;-2.89;-1.227;-1.964;0.262;1.838;0.961;36.09
1745;CON2;2024-10-05T21:30:00Z;14.04;0.982;57.99;-4.574;3.413;-7.09;-2.912;-1.134;-1.964;0.263;1.74;352.4;11.88
1746;CON2;2024-10-05T22:00:00Z;13.36;0.82;59.0;-4.82;3.303;-7.82;-3.474;-1.755;-1.964;0.287;1.525;3.306;11.48
1747;CON2;2024-10-05T22:30:00Z;13.98;1.113;57.85;-4.699;3.193;-7.2;-3.335;-1.764;-2.204;0.61;1.995;348.2;28.18
1748;CON2;2024-10-05T23:00:00Z;13.24;1.475;54.36;-4.498;3.083;-7.08;-3.128;-1.291;-1.964;0.823;2.112;327.4;18.44
1749;CON2;2024-10-05T23:30:00Z;14.46;1.565;47.73;-4.727;2.989;-7.35;-3.333;-1.724;-1.964;0.726;1.74;1.888;17.08
1750;CON2;2024-10-06T00:00:00Z;16.26;0.959;49.33;-5.448;2.898;-8.1;-3.63;-1.952;-1.964;0.526;2.151;15.74;20.6
1751;CON2;2024-10-06T00:30:00Z;15.57;0.593;54.5;-5.3;2.801;-8.04;-3.58;-1.807;-1.964;0.471;1.956;12.0;17.7
1752;CON2;2024-10-06T01:00:00Z;15.49;0.854;48.93;-5.857;2.712;-8.68;-3.652;-2.075;-1.964;0.546;1.799;359.7;14.26
1753;CON2;2024-10-06T01:30:00Z;16.5;0.672;51.68;-5.628;2.622;-8.46;-3.924;-2.342;-1.964;0.691;1.819;0.167;16.8
1754;CON2;2024-10-06T02:00:00Z;16.33;0.916;45.65;-5.709;2.534;-8.38;-3.772;-2.104;-1.964;0.499;1.721;5.851;15.4
1755;CON2;2024-10-06T02:30:00Z;15.46;0.889;42.69;-5.592;2.45;-8.35;-3.376;-1.726;-1.964;0.582;2.249;10.7;21.14
1756;CON2;2024-10-06T03:00:00Z;17.24;0.779;43.66;-5.724;2.373;-8.23;-3.927;-2.295;-1.964;0.416;1.428;356.0;17.68
1757;CON2;2024-10-06T03:30:00Z;17.02;0.762;40.96;-5.423;2.304;-8.33;-3.491;-1.703;-1.964;0.352;1.467;353.1;18.9
1758;CON2;2024-10-06T04:00:00Z;14.13;1.365;35.56;-4.712;2.24;-7.42;-2.733;-1.346;-1.964;0.323;1.252;19.38;14.03
