date;canton;municipality;start_zone_coordinates_latitude;start_zone_coordinates_longitude;start_zone_elevation;number_dead;number_caught;number_fully_buried;distance_km_1;closest_station_1;distance_km_2;closest_station_2;distance_km_3;closest_station_3
2002-02-13;GR;Bivio;46.4310531616211;9.62462043762207;2660.0;0;1;0;8.166399426811902;LAG3;9.191541272924674;JUL2;10.40511997129687;JUL1
2002-02-13;GR;Tschiertschen;46.7629661560059;9.61844444274902;2590.0;0;1;0;3.668893788328903;ROT3;17.533379366045274;DAV3;18.637124538664118;DAV4
2002-02-13;BE;Lauterbrunnen;46.5613327026367;7.86144399642944;2450.0;1;1;1;2.9520566499952583;SCH1;3.4387089278972143;SCH2;7.432773144539641;SWM1
2002-02-17;VS;Saas-Fee;46.063793182373;7.92117500305176;3243.0;0;2;0;6.9671725628861685;SAA4;9.74575716916779;SAA5;12.882569655975626;SAA2
2002-02-21;VD;Château-d’Œx;46.4111213684082;7.13359498977661;1740.0;0;1;0;3.7744937961094553;CHA1;5.084142342377027;CHA2;9.061222717965736;OBM2
2002-02-22;NW;Wolfenschiessen;46.786865234375;8.40645980834961;2040.0;0;6;3;0.3492266564991139;TIT2;4.84898749653115;GAD2;16.772889550435437;MEI2
2002-02-23;VS;Salvan;46.1265907287598;6.97546863555908;2460.0;0;5;0;0.8943317108493055;FNH1;3.1382044954805837;FNH2;14.783695409003194;FUL2
2002-02-24;VS;Bagnes;46.0419235229492;7.20004940032959;2200.0;1;1;1;6.884622735038914;BOV1;7.578237983301386;BOV2;10.487971718897576;ATT2
2002-02-25;VS;Evolène;46.0266990661621;7.46640205383301;2480.0;1;2;1;2.2964737833874374;ARO2;3.5911928150117585;ARO1;12.598700352056001;ARO3
2002-02-28;VS;Martisberg;46.3994140625;8.08864402770996;2070.0;1;1;1;1.9641465968003498;EGH2;12.323197863634624;BOR2;12.738500616518346;BEL2
2002-03-01;GR;Samedan;46.540584564209;9.81450271606445;3000.0;0;1;1;2.514217393649419;BEV2;4.4364106781701835;BEV1;5.096423776066555;ALB2
2002-03-02;VS;Nendaz;46.1729469299316;7.36612510681152;2280.0;0;1;1;3.5784444671903683;NEN1;4.764786981756947;NEN3;13.078463320954725;ATT2
2002-03-05;GR;Scuol;46.6679725646973;10.3180561065674;2750.0;3;5;4;5.163731765053738;OFE2;7.120566969853722;OFE1;9.768979054463518;VSC1
2002-03-05;BE;Gsteig;46.3504638671875;7.24273443222046;1900.0;1;1;1;3.903154001762477;DIA2;7.605511099589118;CON2;8.484001680659595;PLD2
2002-03-06;VD;Château-d’Œx;46.3831062316895;7.15344524383545;2450.0;1;1;1;0.11282979788849315;CHA1;1.3567548009370383;CHA2;8.02512964651451;OBM2
2002-03-09;GR;Silvaplana;46.4239273071289;9.82188320159912;3000.0;0;1;1;9.120951450893758;LAG2;10.256902783343733;LAG1;10.622335717096883;BER3
2002-03-09;VS;Ried bei Mörel;46.3976364135742;8.03609275817871;1920.0;0;1;0;6.542013738175315;EGH2;6.891921907270712;BEL2;14.268279486874345;MUN2
2002-03-20;VS;Oberwald;46.5909843444824;8.37816047668457;2500.0;0;1;1;8.586941518568702;OBW2;9.003610557604583;OBW1;9.610596412888988;OBW3
2002-03-21;GR;Bivio;46.4677696228027;9.59640789031982;2930.0;0;5;0;10.730470863462362;JUL2;11.950872761527048;JUL1;12.254003986601207;LAG3
2002-03-29;UR;Spiringen;46.8570365905762;8.89808082580566;2640.0;0;3;2;9.55445143423251;ORT2;13.186762035449776;TUM1;13.278373219441393;MUT2
2002-04-08;BE;Innertkirchen;46.6279449462891;8.18554019927979;3140.0;0;3;0;12.5381043288121;GUT1;12.912855816954835;GUT2;14.21442909617576;FIR2
2002-04-09;VS;Fieschertal;46.5486145019531;8.06396675109863;3820.0;0;4;0;13.361600222791884;FIR2;13.897993563075932;LHO2;14.97735242848226;EGH2
2002-04-21;BE;Kandersteg;46.4705276489258;7.73131942749023;3450.0;1;1;1;5.181981717579237;GAN1;5.626826103377192;GAN2;6.387496018706785;FIS2
2002-04-21;UR;Wassen;46.7329788208008;8.44814682006836;2400.0;0;3;0;5.769343031186102;GAD2;7.297770409217927;TIT2;11.501031543874934;MEI2
2002-04-21;GR;Pontresina;46.3914604187012;9.97445774078369;3280.0;0;4;1;6.894327092432176;BER2;7.050878808595077;BER1;8.523569953560548;BER3
2002-04-27;VS;Bourg-Saint-Pierre;45.8939437866211;7.24526786804199;3600.0;2;2;0;10.141420201548682;BOV2;11.199826575249105;BOV1;21.604685463843154;FOU2
2002-04-28;VS;Ulrichen;46.4494514465332;8.32520961761475;3020.0;1;1;1;7.264726929766582;OBW3;9.757422859799588;GOM1;10.698940218224092;OBW2
2002-04-28;GR;Davos;46.6939964294434;9.95245170593262;3050.0;1;1;1;5.150548906451807;ZNZ1;6.562982243975836;FLU2;7.394128522516702;ZNZ2
2002-04-28;GR;S-chanf;46.6852836608887;9.90640354156494;3050.0;0;6;0;6.373024380906159;KES1;7.175474337234206;KES2;8.720046141805419;FLU2
2002-08-13;BE;Lauterbrunnen;46.5764350891113;7.99045038223267;2900.0;1;2;0;5.241560554560071;LHO2;7.0170699117732;MAE2;7.443621155702544;MAN1
2002-08-27;VS;Zermatt;45.9402847290039;7.74679470062256;4100.0;0;3;0;6.6295321309679105;GOR2;8.096316564249618;ZER4;11.533033989141936;ZER2
2002-11-03;VS;Fieschertal;46.5478439331055;7.98657321929932;3480.0;1;2;1;6.146719922219217;LHO2;6.575692734642746;SWM1;9.213072626700239;MAE2
2002-12-18;VS;Bagnes;46.0829467773438;7.31582832336426;2800.0;0;1;0;5.677245339782158;ATT2;7.0392780037199225;NEN3;7.925744819626723;NEN1
2002-12-18;UR;Andermatt;46.6153373718262;8.61384773254395;2380.0;0;1;0;4.63157273550699;GOS3;6.470148930512607;URS1;6.742414145612409;GOS2
2002-12-20;VS;Randogne;46.3499908447266;7.49215936660767;2410.0;0;1;0;9.48022476947256;TRU1;10.645293667988879;TRU2;13.756014582404385;ADE2
2002-12-20;VS;Simplon;46.2507362365723;8.0001163482666;2300.0;0;1;0;9.512813507705562;SPN3;9.730167181177993;SPN1;12.37745893984808;MUN2
2002-12-23;GR;Avers;46.4340934753418;9.56877517700195;2750.0;0;2;0;14.383191437583724;LAG3;14.59697762308621;JUL2;15.848620678157626;JUL1
2002-12-23;GR;Laax;46.8719673156738;9.22496795654297;2380.0;0;2;1;5.394065780339457;CMA2;12.118023490973671;ELM2;13.361908228839829;ELM1
2002-12-23;TI;Bosco Gurin;46.3273963928223;8.46113300323486;2530.0;0;2;0;0.15481457138721974;BOG1;1.3661657032690169;BOG2;4.069348318203278;BOG3
2002-12-23;GR;Falera;46.8394432067871;9.20172882080078;2330.0;0;2;0;2.1934276300899094;CMA2;12.920832513402853;ELM2;13.644084816919364;ELM1
2002-12-24;VS;Bagnes;46.0829467773438;7.31582832336426;2900.0;0;1;0;5.677245339782158;ATT2;7.0392780037199225;NEN3;7.925744819626723;NEN1
2002-12-26;OW;Engelberg;46.8150291442871;8.47772693634033;2600.0;0;1;0;8.246015654851352;TIT2;11.366552822249913;MEI2;11.901752683601869;GAD2
2002-12-26;GR;Davos;46.7951164245605;9.95835399627686;2980.0;0;1;0;4.897565201644618;FLU2;5.9279699205882315;KLO3;7.589037475310563;DAV6
2002-12-27;VS;Evolène;46.0733413696289;7.45072221755981;3320.0;0;3;1;4.55799820345445;ARO1;4.98426247938329;ARO2;12.478734645908512;ARO3
2002-12-27;GR;Samedan;46.4673690795898;9.87823867797852;2220.0;0;2;1;5.116737649132237;BER3;9.239905990431806;BEV2;9.468077192551199;BEV1
2002-12-28;GR;Klosters-Serneus;46.8103523254395;9.92839336395264;2590.0;0;1;0;3.4572151668302546;KLO3;5.155004536568608;DAV6;6.7162308689621915;FLU2
2002-12-28;VS;Saas-Grund;46.1414642333984;7.9949803352356;3130.0;0;2;0;2.1683823063171643;SAA5;6.904180036434565;SPN3;10.12437188193866;SAA4
2002-12-28;GR;Davos;46.688648223877;9.8670597076416;2770.0;0;3;2;5.419201734403624;DAV2;5.865511537118739;DAV1;7.68475190893626;KES1
2002-12-29;GR;Davos;46.805233001709;9.90718460083008;2200.0;0;1;1;3.0776639598386084;DAV6;4.844750166739096;KLO3;6.604938357802836;SLF2
2002-12-29;GR;St. Moritz;46.4990692138672;9.78335762023926;2520.0;0;1;1;6.836490704327184;LAG2;7.481448445777727;BEV2;7.898319810559257;LAG1
2002-12-29;TI;Bedretto;46.4996147155762;8.4679651260376;2220.0;0;3;0;4.287008597492476;BED4;6.072051528157514;BED3;7.201875603414412;BED1
2002-12-29;GR;Tschierv;46.6358985900879;10.250678062439;2420.0;0;1;0;4.292271723270366;OFE2;7.055191503513758;OFE1;16.341577272269085;VSC1
2002-12-29;GR;Riom Parsonz;46.5618591308594;9.53349494934082;2220.0;2;5;2;2.0711528842261484;PMA2;19.55288212029872;ELA1;19.94452311614678;JUL2
2002-12-29;GR;Davos;46.722053527832;9.87674427032471;2730.0;0;1;0;6.875917017981269;DAV2;6.922537483796161;DAV6;7.880839621494542;DAV1
2002-12-29;GR;Zuoz;46.6145935058594;9.89984321594238;2670.0;0;1;0;0.7677569016323391;KES2;1.5221356313656214;KES1;8.00274480478278;ALB2
2002-12-30;VS;Saas-Grund;46.1500625610352;7.98419570922852;3000.0;0;2;0;2.5300598532046967;SAA5;7.458886966463503;SPN3;9.198589447054632;SAA4
2002-12-30;VS;Bagnes / Nendaz (?);46.080249786377;7.31841945648193;;0;1;0;6.0692355290773765;ATT2;7.245300980691889;NEN3;8.03471670485594;NEN1
2002-12-30;GR;Disentis/Mustér;46.7018089294434;8.78350925445557;2340.0;0;1;1;6.93743413384217;TUJ2;7.763325606562423;TUJ3;9.286421066438827;LUM2
2002-12-30;GR;Bever;46.5254402160645;9.70796489715576;3120.0;0;4;0;4.82623846373851;JUL1;5.502456148464774;JUL2;6.236716973190239;ELA1
2002-12-30;GR;Davos;46.7328910827637;9.81748199462891;2580.0;0;1;0;3.787176656801744;DAV2;4.94743975403408;DAV1;6.769748338946722;DAV4
2002-12-30;GR;St. Moritz;46.5036354064941;9.80610275268555;2600.0;0;1;0;5.275582699852164;BEV2;7.286870101090043;BEV1;8.977210310937789;LAG2
2002-12-31;VS;Fieschertal;46.547420501709;7.98135375976563;3450.0;0;1;1;5.740988449846168;LHO2;5.999708359685325;SWM1;8.967001004175055;MAE2
2003-01-01;VS;Nendaz;46.1544952392578;7.35449981689453;2450.0;0;2;0;1.2651529954057867;NEN1;2.4781542958647833;NEN3;10.881020948099255;ATT2
2003-01-02;GR;Poschiavo;46.4271011352539;10.1401300430298;2820.0;0;1;0;12.356048508669305;BER2;12.961863495615637;BER1;18.634521362875322;VIA2
2003-01-03;TI;Dalpe;46.456974029541;8.71605587005615;2550.0;0;2;1;0.9857175493936723;CAM2;3.349423022611373;CAM1;3.494950227118087;CAM3
2003-01-03;GR;Falera;46.8324089050293;9.19107532501221;2280.0;0;1;1;1.8176621148721246;CMA2;12.981007188162828;ELM2;13.520480316978276;ELM1
2003-01-06;GR;Davos;46.835620880127;9.83048343658447;2245.0;1;1;1;2.448770661102765;WFJ2;3.2198019744832878;SLF2;3.3664821128389306;PAR2
2003-01-06;VS;Bourg-Saint-Pierre;45.9453392028809;7.23760747909546;2750.0;3;3;3;4.3870442971099015;BOV2;5.474728170889837;BOV1;18.144488059108777;ATT2
2003-01-08;GR;Langwies;46.8367004394531;9.78043556213379;2640.0;0;1;0;3.1870151142345864;PAR2;3.3030273316711476;WFJ2;5.370590649623814;DAV3
2003-01-10;GR;Davos;46.7346000671387;9.83038520812988;2160.0;0;1;0;4.1543762451234265;DAV2;5.427658613253075;DAV1;7.497688499071793;DAV4
2003-01-10;GR;Lantsch/Lenz;46.7416229248047;9.60514545440674;2810.0;1;1;1;0.9496784867905433;ROT3;19.479490614973695;PMA2;19.494732218059095;DAV3
2003-01-12;GL;Schwanden;46.9326286315918;9.11987018585205;2350.0;0;5;2;0.15020200994367974;ELM1;1.878630785260933;ELM2;10.227206306964957;ENG2
2003-01-14;VS;Trient;46.0354385375977;7.01453733444214;2100.0;0;2;0;6.7170029632672055;FOU1;9.176196769232842;FNH2;9.191194436084622;FOU2
2003-01-15;UR;Attinghausen;46.8449249267578;8.5510721206665;2500.0;0;2;0;11.248274049179814;MEI2;17.052619455503795;TIT2;18.827091235718317;SCA2
2003-01-15;GR;Celerina/Schlarigna;46.5311660766602;9.81741428375244;2900.0;0;1;0;2.3787619947150223;BEV2;4.472065018341597;BEV1;5.917031144613422;ALB2
2003-01-17;GR;Tavetsch/Tujetsch;46.6308631896973;8.66616249084473;2425.0;0;1;0;5.173563887772548;URS1;6.070564337579671;GOS2;6.668991797055921;TUJ1
2003-01-18;VS;Oberwald;46.5460662841797;8.42405986785889;3005.0;0;1;0;8.360573452198924;BED4;8.826673360213393;OBW3;10.638577991362105;BED1
2003-01-18;GR;Davos;46.7879981994629;9.76357746124268;2580.0;0;6;0;1.1615063001841517;DAV3;2.3867404731949122;DAV4;6.875709583131106;WFJ2
2003-01-19;UR;Realp;46.562328338623;8.43661594390869;2730.0;0;3;0;7.801878608688212;BED4;9.009357011986932;URS2;9.573977771164888;BED1
2003-01-23;VS;Ayent;46.3129730224609;7.38898134231567;2350.0;0;1;0;2.5698683942681306;VDS2;4.172288727233493;VDS1;12.612054663571076;LAU2
2003-01-25;GR;Pontresina;46.401798248291;9.93857860565186;2750.0;0;2;0;5.028222667352013;BER3;10.018080216380069;BER1;10.290730340456939;BER2
2003-01-25;GR;Zuoz;46.6246795654297;9.93877410888672;2800.0;0;1;0;4.256251737033423;KES1;4.534161331357691;KES2;11.004725123096827;ZNZ1
2003-01-25;NW;Wolfenschiessen;46.7890090942383;8.41900634765625;2420.0;0;2;0;1.110298298835415;TIT2;5.5282854530788645;GAD2;15.516722219347741;MEI2
2003-01-25;BE;Oberried am Brienzersee;46.7708473205566;7.96821880340576;1740.0;0;2;0;2.8860880550803696;ROA2;8.935968336374449;ROA1;15.065588534378872;SCB2
2003-01-26;VS;Ayent;46.3236389160156;7.40163135528564;2260.0;0;1;0;3.8020968166843874;VDS2;5.8590170902948575;VDS1;11.639636356884848;LAU2
2003-02-01;BE;Grindelwald;46.5827789306641;7.98007774353027;2100.0;0;2;0;4.0403199317452065;LHO2;5.693232777593374;MAE2;6.1041320574753914;MAN1
2003-02-04;VS;Zermatt;45.9775047302246;7.7209415435791;2780.0;0;1;1;3.073020230495097;ZER4;7.049875652267483;GOR2;7.226865200556304;ZER2
2003-02-04;GR;Davos;46.7829513549805;9.84864807128906;2380.0;1;1;1;3.3156257235583766;SLF2;4.738732524147723;DAV6;6.790100671587504;WFJ2
2003-02-04;VS;Zermatt;45.9705238342285;7.74077272415161;2340.0;0;1;0;5.109899649866596;GOR2;5.2480628272221335;ZER4;8.104749222340946;ZER2
2003-02-04;VS;Zermatt;45.9750366210938;7.73563671112061;2850.0;0;2;0;4.492248810598877;ZER4;5.501662055178652;GOR2;7.521382288177157;ZER2
2003-02-05;VS;Orsières;46.0256156921387;7.10216951370239;1950.0;4;5;4;6.382685777285887;FOU1;7.138468174236046;FOU2;15.686624324144214;BOV2
2003-02-07;GR;Davos;46.8228378295898;9.82853889465332;2290.0;0;3;0;2.270177534988015;WFJ2;2.462730908360977;SLF2;4.15420464890911;PAR2
2003-02-08;GR;St. Moritz;46.5041961669922;9.78788089752197;2900.0;0;1;0;6.73839631242012;BEV2;7.596180227812596;LAG2;8.657173731449875;LAG1
2003-02-08;VS;Simplon;46.2381324768066;8.00232028961182;2100.0;1;4;2;8.209515926919941;SPN3;9.063928480654333;SPN1;12.52189269018386;SAA5
2003-02-08;VS;Bagnes / Nendaz (?);46.0963897705078;7.27532577514648;2700.0;0;4;0;1.1576080051294269;ATT2;8.458320693446257;NEN3;10.177622429061799;NEN1
2003-02-08;SG;Grabs;47.1583824157715;9.33029556274414;2150.0;0;1;0;2.888088984350583;HIN1;20.441514395737865;AMD2;21.6864719615767;AMD1
2003-02-09;UR;Hospental;46.6075744628906;8.55362987518311;1900.0;0;1;0;4.98992541093584;URS2;8.041878222166286;GOS3;8.529925411267408;BED1
2003-02-09;GR;Klosters-Serneus;46.9221000671387;9.86710834503174;2460.0;0;6;1;0.21023434006703015;KLO1;1.6273259820312096;KLO2;10.448604159255792;PAR2
2003-02-09;GR;Samedan;46.5277976989746;9.93462181091309;2960.0;1;1;1;9.315638034154532;BEV1;9.88299660996868;BER3;10.923599777899925;BEV2
2003-02-09;GR;Davos;46.790843963623;9.92749118804932;2280.0;0;4;0;4.131550950370575;DAV6;4.734940680701687;FLU2;5.626408565886252;KLO3
2003-02-10;UR;Andermatt;46.62353515625;8.61271953582764;1980.0;1;1;1;3.711918022317743;GOS3;5.717454783514001;URS1;5.921493790962446;GOS2
2003-02-11;VS;Bagnes;45.8774566650391;7.18582534790039;2330.0;0;1;0;13.232025991895028;BOV2;14.337822639614126;BOV1;16.847502746383714;FOU2
2003-02-11;VS;Grimentz;46.1509284973145;7.58230876922607;2680.0;1;1;0;0.48469811279972724;ANV1;6.669917243467738;ANV2;7.41194560248353;ARO3
2003-02-15;SG;Grabs;47.1329879760742;9.39617919921875;2160.0;0;1;0;10.407696696110381;HIN1;18.31459439404408;TAM2;18.414323214256992;TAM1
2003-02-16;SZ;Morschach;46.9716911315918;8.64766788482666;1700.0;0;1;0;11.510294889259413;MUO2;15.889072885346007;MUO1;17.159632802082502;SCA3
2003-02-24;GR;Juf;46.4336318969727;9.56940841674805;2730.0;1;2;1;14.309248930164957;LAG3;14.548254306136101;JUL2;15.799899472993388;JUL1
2003-02-25;OW;Kerns;46.7872886657715;8.29723834991455;1800.0;0;1;0;10.75325076716845;GUT1;12.035991092513761;GUT2;12.133703610633509;GAD2
2003-02-26;GR;Vrin;46.5973167419434;9.08438110351563;2430.0;0;1;1;5.338125287816672;VLS1;10.524470884086826;HTR1;14.579375315972944;HTR2
2003-02-27;GR;Bever;46.5410957336426;9.69897079467773;3180.0;0;1;0;4.612333204573755;ELA1;5.862891187265102;ELA2;6.548532490099798;JUL1
2003-02-27;GR;Bergün/Bravuogn;46.6697158813477;9.8727445602417;2850.0;0;1;0;5.557844629823257;KES1;6.080723547133216;KES2;6.759504448816188;DAV2
2003-02-27;GR;Medel (Lucmagn);46.6384963989258;8.90537071228027;2300.0;0;1;0;4.959510438576323;PUZ2;5.658796589115779;PUZ1;10.962561294235902;DTR1
2003-03-03;GR;Bivio;46.4337425231934;9.67132568359375;2350.0;0;1;0;3.114151594158296;LAG3;5.496358135864366;JUL2;6.443222266349688;JUL1
2003-03-04;GR;Sur;46.509765625;9.67237567901611;2320.0;0;1;0;4.1234932349183415;JUL2;4.5627996565075195;JUL1;8.920350912294165;ELA1
2003-03-04;VS;Evolène;46.1241226196289;7.44452333450317;2400.0;0;1;0;9.922535474705384;ARO1;10.2826737885325;NEN1;10.602438878450842;ARO2
2003-03-11;GR;S-chanf;46.6644439697266;9.90440464019775;2340.0;0;2;0;4.045161267979413;KES1;4.849424009935486;KES2;10.19735997570194;DAV2
2003-03-12;GR;Madulain;46.6095733642578;9.9196605682373;2700.0;0;1;0;2.72445326363158;KES2;2.962804230721422;KES1;9.808731489499165;ALB2
2003-03-16;VS;Orsières;45.9612579345703;7.02265787124634;3650.0;0;1;0;5.006045241059961;FOU1;5.092246598946562;FOU2;16.822711086196865;FNH2
2003-03-26;GR;Bergün/Bravuogn;46.6164779663086;9.81770992279053;2770.0;0;1;0;4.4553168478778815;ALB2;5.53438612170757;ELA3;8.018612841928984;DAV1
2003-03-29;GR;Flims;46.8574905395508;9.24105358123779;1940.0;0;2;0;6.512681715861029;CMA2;14.512407652840565;ELM2;15.707592762417647;ENG1
2003-03-29;VS;Bagnes;45.8920249938965;7.18485641479492;2290.0;0;1;0;11.844228815576342;BOV2;12.935638455881543;BOV1;15.800659628457813;FOU2
2003-04-13;GR;Bivio;46.4307708740234;9.62512969970703;2700.0;0;2;0;8.107248981151972;LAG3;9.16337006080002;JUL2;10.37511289792971;JUL1
2003-04-13;GR;Davos;46.7642669677734;9.96758460998535;2930.0;0;1;0;2.678886969558089;FLU2;7.462720866816167;ZNZ1;8.727790350899879;DAV6
2003-04-15;VS;Bagnes;45.992992401123;7.31603002548218;2990.0;1;1;0;8.469089270860342;BOV1;8.812098564905885;BOV2;13.498209791542418;ATT2
2003-04-19;VS;Ayer;46.1443099975586;7.5873384475708;2760.0;1;1;1;0.7216038562170167;ANV1;6.92213264177736;ARO3;7.569212029163838;ANV2
2003-04-20;VS;Zermatt;45.9944725036621;7.7501974105835;2540.0;0;1;0;3.801271222955444;GOR2;5.330233769898372;ZER4;5.8786759029840505;ZER2
2003-05-23;GR;Davos;46.6954536437988;9.90843868255615;2750.0;0;1;0;7.521684227885535;KES1;7.641762409807771;FLU2;8.326375005307243;KES2
2003-10-31;VS;Bourg-Saint-Pierre;45.8810043334961;7.20390510559082;2700.0;0;1;0;12.12004868129684;BOV2;13.241326931230384;BOV1;18.24235444556503;FOU2
2003-11-02;OW;Engelberg;46.7840270996094;8.42277908325195;2600.0;0;1;0;1.4949296746109688;TIT2;5.246980222582644;GAD2;14.94530679329809;MEI2
2003-11-29;VS;Bourg-Saint-Pierre;45.8636322021484;7.19902229309082;2840.0;0;1;0;14.125448644725024;BOV2;15.24692940540137;BOV1;18.95503209618001;FOU2
2003-12-16;VS;Randogne;46.3495407104492;7.49241876602173;2400.0;0;1;0;9.473508427023914;TRU1;10.628252058293144;TRU2;13.769172128732599;ADE2
2003-12-17;GR;Langwies;46.8393173217773;9.79333591461182;2660.0;0;1;1;1.8816257362746194;PAR2;2.0747964605491656;WFJ2;6.0116066525221905;DAV3
2003-12-18;VS;Bagnes;46.0966606140137;7.27752304077148;2900.0;0;1;0;1.2786368866947602;ATT2;8.24814160943271;NEN3;9.952664457546176;NEN1
2003-12-19;GR;Tschierv;46.6322975158691;10.2544107437134;2385.0;1;2;2;3.8523880538506834;OFE2;6.499519774384266;OFE1;16.421516246212416;VSC1
2003-12-23;VS;Bagnes;46.0959358215332;7.27287006378174;2650.0;0;1;1;1.0902438730463089;ATT2;8.705596449845865;NEN3;10.438618663675364;NEN1
2003-12-23;VS;Kippel / Wiler (Lötschen);46.4213409423828;7.75635480880737;2600.0;0;2;1;0.9994347212109012;GAN2;2.3169211224595427;GAN1;10.731395524112889;FIS2
2003-12-29;GR;Davos;46.7326164245605;9.80422401428223;2260.0;1;11;2;4.113214014273643;DAV2;5.03091164087718;DAV1;6.132318236392993;DAV4
2003-12-29;TI;Airolo;46.5093307495117;8.59890842437744;1950.0;0;2;1;4.6340689580597125;VAL1;4.715121971101348;VAL2;8.453585895437413;FUS2
2003-12-29;OW;Wolfenschiessen;46.7860832214355;8.39269351959229;1930.0;0;2;0;1.8668114953000543;TIT2;4.688692661144221;GAD2;16.460661986437064;GUT1
2003-12-29;VS;Ried-Brig;46.2677879333496;8.00140857696533;1990.0;0;6;3;10.458586702453355;SPN1;11.10560164887575;SPN3;11.157699456320012;MUN2
2003-12-30;BE;Adelboden;46.4435424804688;7.59186744689941;2540.0;0;1;0;1.4477277064262488;ADE2;7.089331942850255;TRU1;8.10192625617083;TRU2
2003-12-30;GR;Samedan;46.5195655822754;9.90973091125488;2430.0;0;1;0;7.046619484417785;BEV1;8.377706639448352;BEV2;8.77241176604556;BER3
2003-12-30;BE;Adelboden;46.4455337524414;7.58243799209595;2300.0;2;3;2;1.2421736608439329;ADE2;7.028676770273123;TRU1;8.300362701837468;TRU2
2003-12-30;UR;Andermatt;46.6100196838379;8.6058988571167;2510.0;0;1;0;5.160607201488617;GOS3;6.7786299872413895;VAL1;6.83739137366599;VAL2
2004-01-01;GR;Pontresina;46.4341621398926;10.0165500640869;2700.0;0;1;0;0.8432390885172518;BER1;2.064740788636118;BER2;11.218069535120092;BER3
2004-01-02;GR;Davos;46.708122253418;9.81848239898682;2650.0;0;1;0;1.0321087572176113;DAV2;2.229489293892263;DAV1;9.25536609067745;DAV4
2004-01-03;GR;Tschierv;46.6646728515625;10.3078126907349;2850.0;0;1;0;4.217787241739549;OFE2;6.631657382077649;OFE1;10.44811035751952;VSC1
2004-01-04;VS;Gampel;46.3610954284668;7.71318864822388;2730.0;1;1;1;9.233083877292257;GAN2;10.543437838798896;GAN1;13.02766817700575;FIS2
2004-01-04;GR;Nufenen;46.5622863769531;9.24637603759766;2400.0;0;1;0;5.081088109196399;HTR2;10.74852968830765;HTR1;11.713657096488676;HTR3
2004-01-04;GR;Flims;46.912956237793;9.24766731262207;2850.0;0;2;0;10.246006762135094;CMA2;10.282344347751485;ENG1;10.986264051065127;ENG2
2004-01-05;GR;Celerina/Schlarigna;46.5283012390137;9.82309055328369;2730.0;0;1;0;1.9978238215871857;BEV2;4.084409172323088;BEV1;6.03302286246914;ALB2
2004-01-05;GR;Celerina/Schlarigna;46.5199241638184;9.81704998016357;2490.0;0;1;0;3.1199552458468007;BEV2;5.177492278856848;BEV1;7.112178819100498;ALB2
2004-01-09;BE;Boltigen;46.5568237304688;7.30692911148071;2000.0;0;2;0;9.136338577026214;JAU1;9.209235188046735;JAU2;14.004585883216475;LAU1
2004-01-13;GR;Vrin;46.6629180908203;9.09925365447998;1550.0;0;1;0;5.304667185880083;VLS1;11.8543728271754;VLS2;15.64666316275182;HTR1
2004-01-14;VS;Nendaz;46.157642364502;7.35061168670654;2280.0;0;1;0;1.6579604033789153;NEN1;2.341903751696768;NEN3;10.695947939627528;ATT2
2004-01-14;GR;Arosa;46.7893180847168;9.64257049560547;2500.0;0;1;0;7.555333883953807;ROT3;14.613245576425165;DAV3;15.814599163454043;DAV4
2004-01-14;GR;St. Moritz / Celerina/Schlarigna (?);46.5147247314453;9.83526802062988;2300.0;0;1;0;2.7692281222261625;BEV2;4.304407405220304;BEV1;7.364020148743761;ALB2
2004-01-15;GR;Tschierv;46.6320381164551;10.2539396286011;2400.0;1;3;2;3.9043869874022086;OFE2;6.5326171146342755;OFE1;16.475215188591964;VSC1
2004-01-17;VS;Bagnes;46.1053657531738;7.26340055465698;2650.0;1;4;4;0.7247577000117565;ATT2;9.033050177319602;NEN3;10.916583669847709;NEN1
2004-01-21;VS;Champéry;46.1775054931641;6.80798149108887;2100.0;0;1;0;1.717071125880073;ILI1;2.6883121913930546;ILI2;18.9384597077429;GRA2
2004-01-21;VS;Wiler;46.4167022705078;7.7739520072937;2180.0;0;2;0;2.0377023966264765;GAN2;2.6945428150451973;GAN1;12.684454751987346;FIS2
2004-01-22;VS;Grimentz;46.1503868103027;7.58489608764648;2840.0;0;2;0;0.20109166528567982;ANV1;6.9337988381932;ANV2;7.447698822005217;ARO3
2004-01-22;BE;Lauterbrunnen / Grindelwald (?);46.6180572509766;7.93800067901611;;0;1;0;0.009696481447705532;MAN1;0.6196649763314672;MAE2;3.9731279016735694;LHO2
2004-01-23;VS;Bagnes;46.0963859558105;7.27403259277344;2700.0;0;1;1;1.0902469570703517;ATT2;8.572401395973614;NEN3;10.30173346794346;NEN1
2004-01-24;GR;Lantsch/Lenz;46.7424011230469;9.59732246398926;2850.0;0;1;0;1.2971995187685104;ROT3;19.240985377952732;PMA2;20.311658280515033;DAV3
2004-01-25;VS;Bagnes;46.0762786865234;7.30679512023926;2950.0;1;1;1;5.217078492500431;ATT2;8.086513445608706;NEN3;9.10117177427624;NEN1
2004-01-30;GR;Celerina/Schlarigna;46.5268669128418;9.82276630401611;2630.0;0;1;0;2.1283107723776364;BEV2;4.205026684974402;BEV1;6.19649815126033;ALB2
2004-02-02;VS;Nendaz;46.0856513977051;7.32099342346191;3000.0;0;1;0;6.084512938509274;ATT2;6.59214152420445;NEN3;7.37118137224656;NEN1
