date,canton,municipality,start_zone_coordinates_latitude,start_zone_coordinates_longitude,start_zone_elevation,number_dead,number_caught,number_fully_buried,mean_air_temp,mean_wind_speed,max_wind_speed,mean_snow_surf_temp,mean_snow_ground_temp,used_station_codes
2006-02-23,GR,Riom Parsonz,46.5880928039551,9.54808616638184,2220.0,0,1,1,-7.5618055661519366,1.278472224871316,5.5,-12.748611132303866,-0.470833331346512,"CAM2, HTR3, CHA2"
2006-02-23,VS,Liddes,45.9794006347656,7.24509477615356,2620.0,0,1,0,-9.865972201029486,1.3062499960263585,5.233333269755047,-17.604166666666668,-2.4458333452542624,"SPN2, FUL2, ARO3"
2006-02-25,VS,Zermatt,46.0034255981445,7.78032541275024,2360.0,0,1,0,-7.169444243113204,3.029861132303873,8.03333346048992,-8.386458396911621,0.156249985098839,"LUM2, LUM3, ROA1"
2006-02-25,BE,Hasliberg,46.7492752075195,8.267578125,2300.0,0,1,0,-6.840277830759683,3.6176418463389095,10.13333320617677,-9.07499980926514,-1.38750004768372,"BOG2, NAR1, HIN1"
2006-02-25,VS,Zermatt,45.9906806945801,7.80005598068237,3130.0,0,1,0,-10.602777798970534,3.01027774810791,7.600000063578286,,,"VLS1, ZNZ1, KES1"
2006-02-25,GR,S-chanf,46.6277961730957,9.9545955657959,2680.0,0,2,1,-8.545833269755047,2.910106420516965,8.800000190734849,-9.41250038146973,-1.10000002384186,"ZNZ2, TAM1, BOG1"
2006-02-25,VS,Zermatt,45.9882049560547,7.78577947616577,2960.0,1,1,1,-10.18125009536741,3.9304347038269,10.3999996185303,,,"GOR2, BED1, SPN1"
2006-02-26,VS,Zermatt,45.9984512329102,7.78907155990601,2690.0,0,1,0,-10.434884707132966,2.61196808020274,7.89999993642171,-16.6312503814697,-1.99791669845581,"BOV2, BOG1, VDS1"
2006-02-26,VS,Bourg-Saint-Pierre,45.8698043823242,7.17913866043091,2400.0,0,2,2,-8.7782948811849,1.381205677986146,7.900000095367434,-14.86478281021115,-1.467708304524422,"VDS2, FUS2, DTR1"
2006-02-26,VS,Orsières,45.9310607910156,7.11325693130493,2040.0,0,1,0,-6.698079109191894,1.3405437270800273,5.833333333333333,-8.24850749969484,-0.22847222288449598,"ILI2, SCA2, OTT2"
2006-03-03,VS,Nendaz,46.1600227355957,7.30348587036133,2000.0,0,1,0,-5.028472264607746,5.501388867696126,28.39999961853027,-4.714583396911619,0.05000000447034851,"ALI1, GRA2, OTT2"
2006-03-04,VD,Ormont-Dessus,46.3668403625488,7.19823312759399,2100.0,1,2,1,-3.2517044544219966,4.178093497951824,16.69999965031941,-4.65208327770233,0.03749999776482601,"OBM2, JAU1, BED3"
2006-03-04,,,47.0884170532227,9.60192108154297,2030.0,0,3,0,-2.8666666348775234,4.0006944338480634,18.700000127156567,-3.0041666428248064,-0.018055555721123998,"SCA2, OTT2, ELM2"
2006-03-04,GR,Churwalden,46.7690124511719,9.5235424041748,2100.0,0,3,0,-3.7480373382568364,1.1720410833756107,11.999999841054276,-4.653140147527057,-0.3333333407839146,"FRA2, BED3, FIR2"
2006-03-06,BE,Lauterbrunnen,46.5565452575684,7.84236764907837,2720.0,1,1,0,-16.8374996185303,1.9743055502573668,9.333333333333334,-16.877082824707,-1.20000004768372,"GOM1, NEN1, GAN2"
2006-03-06,SG,Grabs,47.1611061096191,9.35327911376953,1760.0,0,6,0,-9.78055540720621,1.59766976038615,10.433333714803043,-10.699999809265135,0.100000003973643,"JAU2, ALI2, ORT2"
2006-03-06,VS,Riddes,46.113452911377,7.25626087188721,2220.0,0,3,0,-12.8500000635783,2.994791626930235,13.3499999046326,-14.8999996185303,-0.3500000089406965,"CHA2, CON2, GRA1"
2006-03-06,VS,Riddes,46.1247100830078,7.26657295227051,2300.0,0,1,1,-13.784367561340332,7.9037497838338195,18.93333307902017,-14.6812496185303,-1.10000002384186,"BOG2, NAR1, HIN1"
2006-03-06,VS,Bagnes / Nendaz (?),46.0963821411133,7.27054119110107,2700.0,0,3,0,-16.62374369303387,1.768888870875043,8.633333206176756,-16.877082824707,-1.20000004768372,"VDS1, GAN2, NEN1"
2006-03-07,VS,Bagnes / (Riddes?),46.1003341674805,7.26703786849976,2700.0,0,1,0,-15.7191785176595,1.31537353992462,8.433333079020189,-16.3479175567627,-1.20000004768372,"VDS1, GAN2, NEN1"
2006-03-07,BE,Adelboden,46.4707069396973,7.49956941604614,2000.0,0,2,0,-10.382638931274393,1.8514491915702802,8.34999990463257,-12.7697916030884,0.052083335816860005,"ALI1, OTT2, GRA2"
2006-03-07,VS,Zermatt,45.9933700561523,7.80233240127563,3000.0,1,2,1,-18.791504542032868,6.725103378295906,13.633333206176767,,,"SPN1, TUJ1, VIN1"
2006-03-07,UR,Andermatt,46.6028060913086,8.60743999481201,2770.0,0,1,0,-15.527777671813967,2.4489582777023298,17.7999992370605,-17.154167175293,-1.79583334922791,"URS1, FAE1, ZER2"
2006-03-10,VS,Zermatt,46.0048942565918,7.70197772979736,2180.0,0,3,1,-6.428463220596315,2.197648684183757,8.19999980926514,-9.112165768941253,-2.2912698785463963,"URS2, FRA3, OBW3"
2006-03-10,GR,Langwies,46.833179473877,9.79857540130615,2620.0,0,2,0,-10.155626932779926,2.6157800753911338,16.800000190734853,-12.667797724405899,-3.046890079975127,"BER3, SPN2, ARO3"
2006-03-10,BE,Adelboden,46.4491081237793,7.51776552200317,1980.0,1,1,1,-7.161253452301026,4.524193366368613,14.933333396911634,-7.802713076273601,0.100000001490116,"GRA2, FAE2, LAU2"
2006-03-12,UR,Hospental,46.6088600158691,8.54164695739746,1650.0,0,1,0,-13.175000190734833,1.5729166666666667,13.533333460489933,-15.204166730244966,0.09722222108393917,"GLA2, AMD2, JAU2"
2006-03-12,VS,Nendaz,46.082592010498,7.3186731338501,3210.0,0,1,1,-22.8972225189209,7.0006945927937805,20.833332697550432,,,"BOV1, GAN1, SAA1"
2006-03-13,GR,Davos,46.7306709289551,9.80521202087402,2330.0,1,2,1,-10.1479167938232,1.23541665077209,5.80000019073486,-17.9187507629395,-0.100000001490116,"CMA2, SCH2, NAS2"
2006-03-14,FR,Gruyères,46.5500144958496,7.02035188674927,1780.0,0,1,0,-4.3576389948527,0.5645094563563667,3.8999999364217133,-14.3458331425985,0.07777778059244157,"ORT2, ALI2, JAU2"
2006-03-14,GR,Laax,46.8751068115234,9.18774318695068,2620.0,0,1,0,-5.350694338480634,3.4194444020589203,9.133333524068213,-14.965971946716282,-3.5236110289891553,"BER3, SPN2, ARO3"
2006-03-14,GR,Bivio,46.4707412719727,9.65227127075195,2800.0,0,1,0,-7.991666952768964,1.7319444417953533,9.06666660308837,,,"URS1, FNH1, JUL1"
2006-03-14,BE,Hasliberg,46.7551383972168,8.22722339630127,1950.0,1,3,3,-5.794444322586057,1.0152777830759698,4.400000095367433,-14.8218746185303,0.25000000372528997,"AMD1, LAU2, FAE2"
2006-03-14,GR,Langwies,46.8515968322754,9.77813243865967,2060.0,0,1,0,-5.136805454889937,0.7979166905085245,6.733333428700757,-16.700694719950366,-0.13750000546375904,"ELM2, VLS2, DTR2"
2006-03-17,GR,Susch,46.7061653137207,9.95975685119629,2635.0,1,4,1,-6.933393796284993,1.4502415657043466,7.233333428700767,-13.469414234161391,-3.262499968210857,"BER3, SPN2, ANV2"
2006-03-17,GL,Matt,46.9986877441406,9.24858474731445,2400.0,0,1,0,-6.786111036936443,1.206944465637209,6.100000063578286,-18.32916736602785,-1.3499999940395355,"FLU2, FUS2, DTR1"
2006-03-17,GR,St. Antönien,46.9746437072754,9.87619209289551,2500.0,0,3,0,-8.09166685740153,2.9083333810170497,8.999999999999986,-15.98958301544185,-0.5999999940395355,"BEV1, BEV2, SMN2"
2006-03-18,UR,Andermatt,46.612190246582,8.61351776123047,2250.0,0,1,1,-4.274305582046506,0.560416668653488,2.99999992052714,-11.802083333333334,-1.8604166060686123,"FNH2, VAL2, CON2"
2006-03-18,GR,Davos,46.7648506164551,9.79531955718994,2126.67,0,1,0,-3.9861111243565865,2.03125,7.766666571299233,-10.913194656372061,0.43055555721124,"GUT2, KLO2, HTR2"
2006-03-18,BE,Grindelwald,46.6762313842773,8.05420398712158,2640.0,0,2,1,-4.485235452651977,0.7177234292030333,5.866666793823243,-11.78734890619913,-3.262862284978233,"ANV2, SPN2, BER3"
2006-03-19,GR,Tschamutt,46.6563034057617,8.69509410858154,1980.0,0,1,1,0.9673611124356581,2.10208332538605,5.666666666666667,-6.690624952316285,0.25000000372528997,"FAE2, LAU2, ALI1"
2006-03-19,GR,Scuol,46.836311340332,10.256175994873,2540.0,0,1,0,-2.26273151238759,1.3168055415153486,5.166666666666667,-13.9947919845581,-0.2354166619479655,"KLO1, WFJ2, DAV2"
2006-03-19,VS,Bourg-Saint-Pierre,45.8985328674316,7.1988697052002,2010.0,1,2,1,0.7833185791969299,1.6594562530517603,5.766666571299237,-6.031360626220705,-0.05000000447034851,"OTT2, ILI2, ALI1"
2006-03-24,OW,Engelberg,46.7858085632324,8.42477607727051,2330.0,0,1,0,-1.141489386558534,5.381183624267575,16.44999980926515,-3.80208325386047,-0.0166666675359011,"SCH2, CMA2, ELS1"
2006-03-25,VS,Hérémence,46.122142791748,7.41793870925903,2425.0,0,2,0,-2.3430554866790767,1.8312499920527168,10.0,-3.4395832220713296,-1.7187499403953563,"SPN3, GOM3, OBW2"
2006-03-26,TI,Bedretto,46.4825325012207,8.45676612854004,1950.0,0,2,0,5.670833349227906,3.3881944020589203,12.299999872843435,-0.007291659712791498,0.285416670143604,"AMD1, LAU2, FAE2"
2006-03-26,VS,Grafschaft,46.4218215942383,8.24228286743164,2700.0,0,1,0,1.3069444497426328,2.7062499920527165,10.63333352406818,-1.49166667461395,-1.10000002384186,"VDS1, GAN2, BOG1"
2006-03-26,BE,Diemtigen,46.600284576416,7.57497978210449,1760.0,0,4,0,7.866666793823243,2.134722272555033,10.39999993642169,0.011111100514729669,0.06666667014360433,"ALI2, JAU2, ORT2"
2006-03-27,GR,Stampa,46.4171829223633,9.74767589569092,1900.0,0,1,0,7.0197913646698,2.26458328962326,12.5,1.90416669845581,0.0812499970197678,"MTR2, ROA2, AMD1"
2006-03-30,TI,Chironico,46.4366264343262,8.72514152526855,2660.0,0,3,1,-3.2555554707845036,2.6300724347432465,11.299999872843436,-5.760326147079465,-0.991304337978363,"CAM1, ZNZ2, ANV2"
2006-03-31,UR,Hospental,46.5962867736816,8.60273170471191,2810.0,0,1,1,-3.337160110473634,2.5235263903935765,14.799999872843431,,,"URS1, JUL1, FNH1"
2006-03-31,GR,Ardez,46.8654747009277,10.2158403396606,2768.0,0,1,0,-2.7097222010294604,1.23645830154419,14.2999997138977,-5.98750019073486,-0.800000011920929,"URS1, FAE1, ZER2"
2006-04-01,TI,Bigniasco,46.4183692932129,8.46883106231689,2970.0,0,1,0,-5.33750009536743,5.33854150772095,11.450000286102316,,,"BED1, SPN1, GOR2"
2006-04-07,VS,Zwischbergen,46.1308517456055,8.04675769805908,2835.0,0,2,0,-4.596527735392254,2.4534721771876034,10.433333396911634,-11.8770837783813,-0.214583337306976,"ARO2, JUL1, FNH1"
2006-04-08,VS,Evionnaz,46.1216125488281,6.96774911880493,2660.0,0,3,1,-3.382638851801556,2.00625002384186,7.833333174387614,-10.08750009536741,-0.8052083253860475,"CAM1, ANV2, BOV2"
2006-04-10,GR,Bergün/Bravuogn,46.6340942382813,9.81665706634521,2340.0,0,2,0,-4.47916650772095,7.40000009536743,19.2999992370605,-4.50833320617676,0.827083349227905,"NAS2, CMA2, LUM3"
2006-04-10,GR,Vals,46.5441513061523,9.06483459472656,2660.0,0,3,2,-5.565381209055583,4.372724612553913,14.699999809265165,-5.29592204093933,-0.75,"CAM1, ZNZ2, ANV2"
2006-04-11,VS,Orsières,45.8899154663086,7.13205099105835,2220.0,0,2,0,-8.902626673380537,3.2892814477284733,15.900000254313168,-11.05833339691165,-0.1500000059604645,"CHA2, CON2, GRA1"
2006-04-12,GR,S-chanf,46.5848083496094,10.0054616928101,2720.0,0,1,0,-10.235024134318015,2.7157306671142596,13.166666666666666,-11.29234600067135,-1.6499999463558206,"KES2, VIN2, GOM1"
2006-04-13,GR,Bergün/Bravuogn,46.5839233398438,9.70846271514893,2900.0,0,2,0,-7.292360941569011,4.87013880411784,12.233333269755066,,,"DAV1, ANV1, FUL1"
2006-04-14,GR,Bergün/Bravuogn,46.6203727722168,9.80129337310791,2580.0,0,1,0,1.774305562178294,2.37291665871938,9.966666539510076,-5.23333311080933,0.2500000074505805,"SIM1, DAV2, ANV3"
2006-04-15,GR,Davos,46.6908111572266,9.80699443817139,2640.0,0,3,1,0.26640070478121536,1.4302304983139031,6.533333381017051,-3.7597517172495536,-0.7347222367922464,"BER3, ANV2, SPN2"
2006-04-22,AI,Schwende / Rüte,47.2644653320313,9.42373371124268,1640.0,0,1,0,7.494444370269776,0.7847222089767453,10.39999993642172,0.05277778208255831,0.100000003973643,"GLA2, AMD2, JAU2"
2006-04-30,GR,Pontresina,46.3797988891602,9.87417030334473,3600.0,0,1,0,-7.927083174387616,3.418749968210856,12.400000254313156,,,"ZER1, FOU1, ARO1"
2006-04-30,GR,Davos,46.6951789855957,9.90868759155273,2740.0,0,1,0,-7.318750222524003,2.0312499999999996,9.066666920979829,-10.626041889190649,-0.863541603088375,"VIN2, KES2, OBW1"
2006-05-15,GR,Klosters-Serneus,46.7640571594238,9.96685409545898,2960.0,0,1,0,-0.7305555442969007,4.254861116409299,10.133333524068211,,,"BER1, OFE1, BED1"
2006-08-20,GR,Pontresina / Poschiavo,46.3788070678711,9.96060180664063,3824.0,0,1,0,-0.518749987085659,2.6666666269302364,11.533333142598446,,,"ZER1, FOU1, ARO1"
2006-12-09,GR,Pontresina,46.4102363586426,9.96987056732178,3000.0,0,3,0,-10.865204175313332,7.024157683054593,16.0333334604899,,,"VIN1, SPN1, TUJ1"
2006-12-11,GR,Davos,46.833553314209,9.80659103393555,2650.0,0,1,0,-8.671467463175464,0.9401871760686232,3.699999968210857,-18.951389312744148,-0.474818840622902,"CAM1, BER3, ANV2"
2006-12-22,GR,Klosters-Serneus,46.8385391235352,9.80484294891357,2570.0,0,1,0,-6.25557041168213,2.12882685661316,10.466667016347264,-18.05104207992555,0.05000000447034851,"DAV2, SIM1, LUK2"
2006-12-31,GR,Medel (Lucmagn),46.5925445556641,8.8682336807251,1960.0,0,2,0,2.2604167064030967,4.806944449742637,17.666666984558134,-2.3708332777023298,0.4885416626930235,"FAE2, LAU2, AMD1"
2006-12-31,VD,Château-d’Œx,46.3833618164063,7.14720439910889,2420.0,0,2,0,-1.3368055522441846,2.8069444497426335,12.500000000000009,-6.879861036936443,-0.884027764201163,"SPN3, GOM3, OBW2"
2007-01-01,BE,Lauenen,46.3812675476074,7.34595966339111,2000.0,1,2,1,-1.176600277423859,4.762681166330974,23.833333333333332,-1.419519960880279,0.2513587083667517,"ALI1, GRA2, OTT2"
2007-01-02,GR,Davos,46.731861114502,9.80644226074219,2330.0,0,1,0,-9.689583301544186,6.11979186534879,24.5,-10.5687503814697,0.0,"CMA2, MUO1, SCH2"
2007-01-03,VS,Chandolin,46.2593803405762,7.60723638534546,2460.0,0,2,0,-6.963888804117841,2.8805555502573665,17.86666647593178,-10.8041667938232,0.0,"TRU2, VAL1, LAU1"
2007-01-03,VS,Riddes,46.103572845459,7.26663970947266,2633.33,0,1,0,-8.016666571299238,3.457638959089914,18.166666984558102,-10.698611259460433,-1.7569444775581353,"ANV2, SPN2, BER3"
2007-01-03,BE,Adelboden,46.4419174194336,7.50552272796631,2100.0,0,2,1,-5.474468231201171,1.79480262597402,9.233333269755033,-8.738896369934086,0.162499997764826,"OBM2, JAU1, BED3"
2007-01-03,VS,Anniviers,46.2383232116699,7.61287546157837,2450.0,0,2,1,-7.388888676961266,2.4965278307596868,18.43333307902016,-10.19062519073484,-0.100000001490116,"TRU2, VAL1, GOM2"
2007-01-03,SG,Vilters-Wangs,46.9817161560059,9.41551113128662,2160.0,0,2,1,-6.24513880411784,2.1062500079472866,13.866666793823265,-8.879861036936449,-2.0180555631717043,"TAM3, FRA3, URS2"
2007-01-03,UR,Andermatt,46.6161041259766,8.62665939331055,2200.0,0,1,0,-7.389583428700764,2.6170803705851235,12.1000000635783,-8.611805438995363,0.39722223083178204,"PUZ2, OBW3, HTR3"
2007-01-04,GR,St. Antönien,46.9935836791992,9.83583164215088,2060.0,0,4,2,-1.4826389352480553,1.081944445768991,10.166666666666687,-4.3534722328186035,0.3006944489510109,"ELM2, VLS2, DTR2"
2007-01-05,VS,Nendaz,46.0928230285645,7.29899740219116,2740.0,0,1,0,-5.959027687708537,5.106944561004637,16.40000025431313,-10.2312498092651,-0.862500011920929,"ZER2, OBW1, GOM1"
2007-01-05,GR,Samnaun,46.9695854187012,10.3368148803711,2800.0,0,1,1,-7.456250031789144,3.2615100542704263,15.433333714803064,,,"URS1, FNH1, JUL1"
2007-01-05,GR,Laax,46.8699035644531,9.21014022827148,2460.0,0,1,0,-5.177083333333333,2.786805510520937,13.69999980926512,-7.2534723281860325,0.1951388890544573,"DAV3, TAM2, SIM2"
2007-01-05,VS,Fiesch,46.4219207763672,8.08579158782959,2730.0,0,1,0,-7.4458332061767605,5.284722328186033,15.033333460489901,-9.41666698455811,1.13125002384186,"GOM1, OBW1, KES2"
2007-01-05,GL,Netstal,47.0516166687012,9.11675643920898,2240.0,0,1,0,-2.0118055740992236,1.4819444417953467,11.766666730244944,-8.71805572509766,-0.9631944422920543,"CON2, CAM2, FNH2"
2007-01-06,VS,Bagnes,46.1143074035645,7.23168182373047,2233.33,0,1,0,-0.615972203512985,1.8340278069178266,12.0,-7.2618056933085136,-0.78750001390775,"CON2, CHA2, FNH2"
2007-01-06,VS,Arbaz,46.3186836242676,7.38475656509399,2600.0,0,1,0,-2.466274182001747,1.6699275573094667,8.366666793823255,-11.1848430633545,-0.3354166696468986,"ARO3, FUL2, ANV3"
2007-01-06,GR,S-chanf,46.6588897705078,10.0031032562256,2090.0,1,1,1,0.7298610893388576,1.29652774333954,8.566666603088377,-6.9694444338480634,0.200000007947286,"MUO2, FRA2, NAR2"
2007-01-06,SG,Sevelen,47.130054473877,9.39673137664795,2320.0,0,18,1,-1.5240795016288735,4.80966567993164,15.050000190734899,,,"CMA2, MUO1, HIN1"
2007-01-06,VS,Martigny-Combe,46.0408248901367,7.02334403991699,2550.0,0,1,0,-3.434374928474425,1.90625,12.3999996185303,-9.89166641235352,-0.200000002980232,"ATT2, CHA1, LUK2"
2007-01-06,,,47.0842742919922,9.60601234436035,2190.0,1,1,1,-0.20116726557413733,1.88605201244354,7.233333428700767,-8.51544030507406,0.281944456199805,"TUM2, PUZ2, HTR3"
2007-01-06,GL,Schwanden,46.9524345397949,9.11904525756836,2200.0,0,3,2,-0.20116726557413733,1.88605201244354,7.233333428700767,-8.51544030507406,0.281944456199805,"HTR3, PUZ2, TUM2"
2007-01-06,GR,Arosa,46.7483596801758,9.62917804718018,2340.0,0,1,0,-0.925000011920929,2.96875,10.8000001907349,-8.78750038146973,0.899999976158142,"NAS2, CMA2, LUM3"
2007-01-06,BE,Lauterbrunnen,46.5571708679199,7.84289407730103,2700.0,0,2,0,-3.1044383843739802,2.8112016916275038,10.6000000635783,-9.22391319274902,-0.300000011920929,"VDS1, GAN2, BOG1"
2007-01-07,NW,Wolfenschiessen,46.8661117553711,8.46926975250244,2340.0,0,2,0,-2.2812500397364297,6.2583333651224775,17.600000063578268,-5.29374980926514,0.0562499985098839,"ELS1, ROA1, SCH2"
2007-01-07,GR,Davos,46.8314971923828,9.81463050842285,2480.0,0,1,1,-2.6840277512868265,2.5187500715255737,10.56666660308838,-6.04166650772095,-0.47604167461395297,"BEV1, TAM2, SAA2"
2007-01-08,SG,Mels,46.9701309204102,9.39852237701416,2570.0,1,1,1,-5.520833174387616,1.5914682547251366,6.56666660308838,-9.441666603088406,0.05000000447034851,"SIM1, DAV2, LUK2"
2007-01-14,GR,Davos,46.8325157165527,9.80890560150146,2620.0,0,1,0,0.6697399616241446,2.8771424293518066,11.699999650319404,-11.133658409118633,-1.0882683396339414,"BER3, SPN2, ARO3"
2007-01-14,UR,Realp,46.6152000427246,8.4191837310791,3400.0,0,1,0,-3.45884664853414,4.036503553390504,15.966666857401533,,,"ZER1, FOU1, ARO1"
2007-01-14,VS,Obergoms,46.5354309082031,8.35112476348877,2015.0,0,1,0,1.6262499789396936,1.9397222598393766,12.83333301544189,-7.154213110605873,0.10000000645717,"OTT2, ILI2, SCA2"
2007-01-20,GR,Samnaun,46.9705810546875,10.3402872085571,2740.0,0,5,1,0.1601654738187787,2.3432919581731166,12.633333206176767,-7.31205677986145,-1.3999999165535,"VIN2, KES2, OBW1"
2007-01-27,TI,Vaglio,46.1054534912109,9.00939750671387,1700.0,0,1,0,-7.531266689300537,1.1980387171109517,6.233333269755047,-11.075164159139016,-0.13384258995453535,"YBR2, JAU2, ALI2"
2007-01-27,VS,Radogne,46.3705863952637,7.4950385093689,2800.0,0,1,0,-12.940972010294601,2.4701389074325566,12.3999999364217,,,"FNH1, URS1, FAE1"
2007-01-28,VS,Monthey / Val d’Illiez,46.1946983337402,6.82591867446899,1960.0,0,1,0,-2.186111132303873,1.7118055820465068,6.4666666984558105,-15.152777671813967,0.3770833412806193,"LAU2, FAE2, GRA2"
2007-01-28,VS,Troistorrents,46.202880859375,6.84266948699951,1915.0,0,1,1,-4.157291650772095,3.852083325386045,13.3499999046326,-12.5124998092651,0.699999988079071,"AMD1, MTR2, ROA2"
2007-02-07,UR,Realp,46.6018981933594,8.54542064666748,2060.0,0,1,0,-4.60486110051473,1.2715277671813963,8.53333346048992,-10.01597213745116,0.4000000059604643,"GAD2, DTR2, ELM2"
2007-02-08,GR,St. Antönien,46.9364051818848,9.87576961517334,2550.0,0,1,0,-7.37013896306356,1.9576388597488437,10.03333314259846,-10.64062499999999,0.05000000447034851,"KLO1, DAV2, LUK2"
2007-02-09,GR,Davos,46.777515411377,9.92792320251465,2090.0,0,2,0,-2.0416666666666665,0.985416650772094,6.79999995231627,-11.965277671813967,0.10902777810891466,"MUO2, FRA2, NAR2"
2007-02-09,GR,Fuldera,46.5976867675781,10.342059135437,2470.0,0,1,0,-4.931249936421714,2.3076388835906996,11.899999936421734,-15.403125286102249,-0.1500000059604645,"TAM2, DAV3, BEV1"
2007-02-09,GR,Klosters-Serneus,46.8583717346191,9.79876232147217,2220.0,0,1,0,-4.0777777830759705,1.84375,7.600000063578281,-12.679861386616999,0.222916672627131,"CAM2, HTR3, PUZ2"
2007-02-13,VD,Leysin,46.3602828979492,7.00328397750854,2000.0,1,1,1,-5.397312800089517,3.9648851553599034,15.066666285196936,-7.4908061027526855,0.25,"ALI1, GRA2, OTT2"
2007-02-14,VS,Bagnes,46.0392189025879,7.19721937179565,2300.0,2,2,2,-3.0729166269302373,5.347222208976739,13.600000222524002,-10.2875003814697,0.602083325386047,"BOG2, NAR1, ILI1"
2007-02-15,GR,Davos,46.8278923034668,9.80614471435547,2580.0,0,1,1,-3.693599065144854,4.757095336914077,16.16666698455812,-10.896830081939651,0.05000000447034851,"SIM1, DAV2, ANV3"
2007-02-15,VS,Mont-Noble,46.2287406921387,7.42826795578003,2493.33,0,1,0,-2.6843749880790715,2.40312498807907,13.90000009536745,-8.49791622161865,-0.600000023841858,"EGH2, SAA2, LAU1"
2007-02-15,GR,Samedan,46.5051155090332,9.94693660736084,2880.0,0,1,0,-6.120138804117836,4.956250111262004,16.266666730244967,,,"DAV1, ANV1, FUL1"
2007-02-15,VS,Riddes,46.1098861694336,7.27877712249756,2770.0,0,3,3,-4.631189743677777,3.261704484621683,13.3666664759318,-11.9708337783813,-0.699999988079071,"FAE1, FNH1, ZER2"
2007-02-15,GR,Disentis/Mustér,46.6995429992676,8.78868389129639,2190.0,0,1,0,-3.3840277989705396,2.634722272555033,13.366666475931801,-8.547916730244951,0.26875000695387535,"TUM2, PUZ2, OBW3"
2007-02-15,BE,Hasliberg,46.74169921875,8.24534702301025,2080.0,0,1,0,-1.8949275712172193,1.6024154424667367,12.033333142598467,-7.663104057312013,0.13333333532015465,"MUO2, NAR2, GAD2"
2007-02-16,OW,Kerns,46.7792053222656,8.2334680557251,2220.0,0,1,0,2.803472121556601,1.33749997615814,5.800000031789144,-10.918055534362784,0.0,"CAM2, CHA2, CON2"
2007-02-16,GR,Sils im Engadin/Segl,46.3861618041992,9.80747890472412,2780.0,0,1,0,0.880555560191474,2.2229166825612396,8.733333269755033,,,"URS1, FNH1, FAE1"
2007-02-16,VS,Anniviers,46.198112487793,7.54007148742676,2660.0,1,1,1,0.6160326277216274,3.0470108985900866,9.233333428700776,-15.05199241638185,-1.6696557998657249,"CAM1, ANV2, BOV2"
2007-02-16,BE,Adelboden,46.4658470153809,7.50112628936768,2050.0,0,1,0,3.2701388200124097,0.9166666865348819,7.0333334604899065,-11.268750190734844,0.3708333273728686,"DTR2, GAD2, ELM2"
2007-02-16,VS,Bagnes,46.0828666687012,7.30198335647583,2880.0,0,3,0,-0.9152146453658739,3.124873797098793,9.400000095367444,,,"ANV1, FUL1, DAV1"
2007-02-17,BE,Grindelwald,46.6703071594238,8.0168924331665,2300.0,0,5,0,-0.7768913110097234,2.487751225630442,7.333333333333333,-7.94166660308838,0.614583313465118,"BOG2, NAR1, HIN1"
2007-02-17,BE,Saanen,46.4399261474609,7.35275602340698,2400.0,0,7,3,-0.3675120274225833,1.3468894958496103,8.93333355585733,-11.77536249160765,-0.25000000372528997,"VDS2, FUS2, DTR1"
2007-02-17,GR,Davos,46.709888458252,9.82431793212891,2940.0,0,1,0,-0.04930554702878001,3.0631945133209233,7.833333333333333,,,"OFE1, BER1, MUN1"
2007-02-18,VD,Ormont-Dessous,46.3804664611816,7.10900545120239,2050.0,0,4,0,-1.6944445073604573,0.9263888796170537,6.766666730244953,-9.512499968210838,0.36666666467984504,"GAD2, DTR2, ELM2"
2007-02-19,VS,Bourg-Saint-Pierre,45.922779083252,7.22312498092651,2680.0,0,3,0,-5.005570252736409,2.90775712331136,13.0333334604899,-13.6187496185303,-1.17499995231628,"BOV2, BOG1, VDS1"
2007-02-19,VS,Nendaz,46.0724487304688,7.34105491638184,2900.0,0,1,0,-6.473490238189697,3.076358636220297,10.566666603088377,,,"FUL1, ANV1, MUN1"
2007-02-20,GR,Schiers,47.0024604797363,9.81141757965088,2380.0,0,1,0,-3.9895832538604736,2.138194392124812,5.333333412806193,-15.74791622161865,-0.5031249970197675,"DTR1, FLU2, FUS2"
2007-02-20,VS,Bourg-Saint-Pierre,45.9496459960938,7.20780229568481,2155.0,0,1,1,0.560416676104069,0.7718749940395355,2.950000047683715,-11.119791984558091,0.17916666716337198,"FIS2, LHO2, MAE2"
2007-02-24,UR,Andermatt,46.6110916137695,8.59808921813965,2380.0,0,1,0,-5.25,1.4791666467984494,8.93333323796589,-6.690624952316284,-0.200000002980232,"DTR1, FUS2, VDS2"
2007-02-25,GR,Davos,46.6863861083984,9.81216239929199,2700.0,0,2,0,-7.842844168345134,3.0099893013636265,15.133333206176767,-8.10652160644531,-0.200000002980232,"TAM1, BOG1, GAN2"
2007-02-27,OW,Engelberg,46.7939949035645,8.41444683074951,2123.33,0,1,0,-3.6211655139923096,4.184661865234374,16.000000317891434,-5.22786823908488,0.099999999006589,"GUT2, FIR2, ELS2"
2007-02-28,OW,Kerns,46.7806205749512,8.2869176864624,2100.0,0,1,0,0.22361109654108727,4.409027814865113,14.833333333333334,-2.64583331346512,0.2500000074505805,"BED3, FRA2, JAU1"
2007-03-02,OW,Kerns,46.7554321289063,8.28678321838379,2210.0,0,1,0,-2.2090278069178297,2.6368055740992236,13.5333334604899,-3.99166679382324,0.21875,"CAM2, CHA2, HTR3"
