Unnamed: 0;station_code;measure_date;HS;HN_1D
16;BOG2;2024-10-23T00:00:00;10.0;0.0
16;BOG2;2024-10-24T00:00:00;10.0;0.0
16;BOG2;2024-10-25T00:00:00;11.0;0.0
16;BOG2;2024-10-26T00:00:00;11.0;0.0
16;BOG2;2024-10-27T00:00:00;10.0;0.0
16;BOG2;2024-10-28T00:00:00;9.0;0.0
16;BOG2;2024-10-29T00:00:00;8.0;0.0
16;BOG2;2024-10-30T00:00:00;10.0;0.0
16;BOG2;2024-10-31T00:00:00;9.0;0.0
16;BOG2;2024-11-01T00:00:00;9.0;0.0
16;BOG2;2024-11-02T00:00:00;9.0;0.0
16;BOG2;2024-11-03T00:00:00;10.0;0.0
150;BOG3;2024-10-05T00:00:00;52.0;
17;BOG3;2024-10-06T00:00:00;51.0;
17;BOG3;2024-10-07T00:00:00;52.0;
17;BOG3;2024-10-08T00:00:00;52.0;
17;BOG3;2024-10-09T00:00:00;51.0;
17;BOG3;2024-10-10T00:00:00;49.0;
17;BOG3;2024-10-11T00:00:00;50.0;
17;BOG3;2024-10-12T00:00:00;49.0;
17;BOG3;2024-10-13T00:00:00;52.0;
17;BOG3;2024-10-14T00:00:00;48.0;
17;BOG3;2024-10-15T00:00:00;49.0;
17;BOG3;2024-10-16T00:00:00;48.0;
17;BOG3;2024-10-17T00:00:00;51.0;
17;BOG3;2024-10-18T00:00:00;52.0;
17;BOG3;2024-10-19T00:00:00;52.0;
17;BOG3;2024-10-20T00:00:00;51.0;
17;BOG3;2024-10-21T00:00:00;52.0;
17;BOG3;2024-10-22T00:00:00;50.0;
17;BOG3;2024-10-23T00:00:00;45.0;
17;BOG3;2024-10-24T00:00:00;48.0;
17;BOG3;2024-10-25T00:00:00;49.0;
17;BOG3;2024-10-26T00:00:00;49.0;
17;BOG3;2024-10-27T00:00:00;45.0;
17;BOG3;2024-10-28T00:00:00;45.0;
17;BOG3;2024-10-29T00:00:00;49.0;
17;BOG3;2024-10-30T00:00:00;50.0;
17;BOG3;2024-10-31T00:00:00;47.0;
17;BOG3;2024-11-01T00:00:00;48.0;
17;BOG3;2024-11-02T00:00:00;49.0;
17;BOG3;2024-11-03T00:00:00;48.0;
151;BOR2;2024-10-05T00:00:00;12.0;3.1
18;BOR2;2024-10-06T00:00:00;12.0;0.0
18;BOR2;2024-10-07T00:00:00;10.0;0.0
18;BOR2;2024-10-08T00:00:00;4.0;0.0
18;BOR2;2024-10-09T00:00:00;7.0;1.4
18;BOR2;2024-10-10T00:00:00;5.0;0.2
18;BOR2;2024-10-11T00:00:00;5.0;0.0
18;BOR2;2024-10-12T00:00:00;5.0;0.0
18;BOR2;2024-10-13T00:00:00;5.0;0.9
18;BOR2;2024-10-14T00:00:00;5.0;0.9
18;BOR2;2024-10-15T00:00:00;5.0;0.0
18;BOR2;2024-10-16T00:00:00;4.0;0.0
18;BOR2;2024-10-17T00:00:00;5.0;0.0
18;BOR2;2024-10-18T00:00:00;5.0;0.0
18;BOR2;2024-10-19T00:00:00;7.0;5.7
18;BOR2;2024-10-20T00:00:00;7.0;2.0
18;BOR2;2024-10-21T00:00:00;4.0;0.0
18;BOR2;2024-10-22T00:00:00;4.0;0.0
18;BOR2;2024-10-23T00:00:00;3.0;0.0
18;BOR2;2024-10-24T00:00:00;4.0;0.0
18;BOR2;2024-10-25T00:00:00;4.0;0.0
18;BOR2;2024-10-26T00:00:00;4.0;0.0
18;BOR2;2024-10-27T00:00:00;5.0;1.8
18;BOR2;2024-10-28T00:00:00;8.0;4.9
18;BOR2;2024-10-29T00:00:00;8.0;0.0
18;BOR2;2024-10-30T00:00:00;9.0;0.0
18;BOR2;2024-10-31T00:00:00;8.0;0.0
18;BOR2;2024-11-01T00:00:00;8.0;0.0
18;BOR2;2024-11-02T00:00:00;6.0;0.0
18;BOR2;2024-11-03T00:00:00;4.0;0.0
152;BOV2;2024-10-05T00:00:00;36.0;0.0
19;BOV2;2024-10-06T00:00:00;34.0;0.0
19;BOV2;2024-10-07T00:00:00;35.0;0.0
19;BOV2;2024-10-08T00:00:00;35.0;0.0
19;BOV2;2024-10-09T00:00:00;36.0;0.0
19;BOV2;2024-10-10T00:00:00;35.0;0.0
19;BOV2;2024-10-11T00:00:00;36.0;0.0
19;BOV2;2024-10-12T00:00:00;35.0;0.0
19;BOV2;2024-10-13T00:00:00;35.0;0.0
19;BOV2;2024-10-14T00:00:00;35.0;0.0
19;BOV2;2024-10-15T00:00:00;35.0;0.0
19;BOV2;2024-10-16T00:00:00;35.0;0.0
19;BOV2;2024-10-17T00:00:00;35.0;0.0
19;BOV2;2024-10-18T00:00:00;35.0;0.0
19;BOV2;2024-10-19T00:00:00;36.0;1.8
19;BOV2;2024-10-20T00:00:00;35.0;0.2
19;BOV2;2024-10-21T00:00:00;35.0;0.0
19;BOV2;2024-10-22T00:00:00;35.0;0.0
19;BOV2;2024-10-23T00:00:00;36.0;0.0
19;BOV2;2024-10-24T00:00:00;35.0;0.0
19;BOV2;2024-10-25T00:00:00;35.0;0.0
19;BOV2;2024-10-26T00:00:00;35.0;0.0
19;BOV2;2024-10-27T00:00:00;35.0;0.0
19;BOV2;2024-10-28T00:00:00;35.0;0.0
19;BOV2;2024-10-29T00:00:00;35.0;0.0
19;BOV2;2024-10-30T00:00:00;35.0;0.0
19;BOV2;2024-10-31T00:00:00;34.0;0.0
19;BOV2;2024-11-01T00:00:00;34.0;0.0
19;BOV2;2024-11-02T00:00:00;34.0;0.0
19;BOV2;2024-11-03T00:00:00;34.0;0.0
153;CAM2;2024-10-05T00:00:00;14.0;4.2
20;CAM2;2024-10-06T00:00:00;14.0;0.0
20;CAM2;2024-10-07T00:00:00;14.0;0.0
20;CAM2;2024-10-08T00:00:00;4.0;0.0
20;CAM2;2024-10-09T00:00:00;6.0;0.0
20;CAM2;2024-10-10T00:00:00;4.0;0.0
20;CAM2;2024-10-11T00:00:00;14.0;1.3
20;CAM2;2024-10-12T00:00:00;14.0;7.2
20;CAM2;2024-10-13T00:00:00;6.0;0.0
20;CAM2;2024-10-14T00:00:00;13.0;0.0
20;CAM2;2024-10-15T00:00:00;6.0;0.0
20;CAM2;2024-10-16T00:00:00;4.0;0.0
20;CAM2;2024-10-17T00:00:00;3.0;0.0
20;CAM2;2024-10-18T00:00:00;2.0;0.0
20;CAM2;2024-10-19T00:00:00;5.0;0.0
20;CAM2;2024-10-20T00:00:00;4.0;0.0
20;CAM2;2024-10-21T00:00:00;2.0;0.0
20;CAM2;2024-10-22T00:00:00;3.0;0.0
20;CAM2;2024-10-23T00:00:00;3.0;0.0
20;CAM2;2024-10-24T00:00:00;4.0;0.0
20;CAM2;2024-10-25T00:00:00;5.0;0.0
20;CAM2;2024-10-26T00:00:00;5.0;0.0
20;CAM2;2024-10-27T00:00:00;4.0;0.0
20;CAM2;2024-10-28T00:00:00;2.0;0.0
20;CAM2;2024-10-29T00:00:00;3.0;0.0
20;CAM2;2024-10-30T00:00:00;4.0;0.0
20;CAM2;2024-10-31T00:00:00;5.0;0.0
20;CAM2;2024-11-01T00:00:00;10.0;0.0
20;CAM2;2024-11-02T00:00:00;13.0;0.0
20;CAM2;2024-11-03T00:00:00;13.0;0.0
154;CAM3;2024-10-05T00:00:00;;
21;CAM3;2024-10-06T00:00:00;;
21;CAM3;2024-10-07T00:00:00;;
21;CAM3;2024-10-08T00:00:00;;
21;CAM3;2024-10-09T00:00:00;;
21;CAM3;2024-10-10T00:00:00;;
21;CAM3;2024-10-11T00:00:00;;
21;CAM3;2024-10-12T00:00:00;;
21;CAM3;2024-10-13T00:00:00;;
21;CAM3;2024-10-14T00:00:00;;
21;CAM3;2024-10-15T00:00:00;;
21;CAM3;2024-10-16T00:00:00;;
21;CAM3;2024-10-17T00:00:00;;
21;CAM3;2024-10-18T00:00:00;;
21;CAM3;2024-10-19T00:00:00;;
21;CAM3;2024-10-20T00:00:00;;
21;CAM3;2024-10-21T00:00:00;;
21;CAM3;2024-10-22T00:00:00;;
21;CAM3;2024-10-23T00:00:00;;
21;CAM3;2024-10-24T00:00:00;;
21;CAM3;2024-10-25T00:00:00;;
21;CAM3;2024-10-26T00:00:00;;
21;CAM3;2024-10-27T00:00:00;;
21;CAM3;2024-10-28T00:00:00;;
21;CAM3;2024-10-29T00:00:00;;
21;CAM3;2024-10-30T00:00:00;;
21;CAM3;2024-10-31T00:00:00;;
21;CAM3;2024-11-01T00:00:00;;
21;CAM3;2024-11-02T00:00:00;;
21;CAM3;2024-11-03T00:00:00;;
155;CHA2;2024-10-05T00:00:00;4.0;1.7
22;CHA2;2024-10-06T00:00:00;3.0;4.5
22;CHA2;2024-10-07T00:00:00;1.0;0.0
22;CHA2;2024-10-08T00:00:00;1.0;0.0
22;CHA2;2024-10-09T00:00:00;1.0;0.0
22;CHA2;2024-10-10T00:00:00;0.0;0.0
22;CHA2;2024-10-11T00:00:00;2.0;2.1
22;CHA2;2024-10-12T00:00:00;2.0;4.3
22;CHA2;2024-10-13T00:00:00;1.0;0.2
22;CHA2;2024-10-14T00:00:00;2.0;0.0
22;CHA2;2024-10-15T00:00:00;0.0;0.0
22;CHA2;2024-10-16T00:00:00;0.0;0.0
22;CHA2;2024-10-17T00:00:00;1.0;0.0
22;CHA2;2024-10-18T00:00:00;0.0;0.0
22;CHA2;2024-10-19T00:00:00;0.0;0.0
22;CHA2;2024-10-20T00:00:00;0.0;0.0
22;CHA2;2024-10-21T00:00:00;0.0;0.0
22;CHA2;2024-10-22T00:00:00;0.0;0.0
22;CHA2;2024-10-23T00:00:00;1.0;0.0
22;CHA2;2024-10-24T00:00:00;0.0;0.0
22;CHA2;2024-10-25T00:00:00;0.0;0.0
22;CHA2;2024-10-26T00:00:00;0.0;0.0
22;CHA2;2024-10-27T00:00:00;0.0;0.0
22;CHA2;2024-10-28T00:00:00;-1.0;0.0
22;CHA2;2024-10-29T00:00:00;-1.0;0.0
22;CHA2;2024-10-30T00:00:00;0.0;0.0
22;CHA2;2024-10-31T00:00:00;-1.0;0.0
22;CHA2;2024-11-01T00:00:00;0.0;0.0
22;CHA2;2024-11-02T00:00:00;0.0;0.0
22;CHA2;2024-11-03T00:00:00;-1.0;0.0
156;CMA2;2024-10-05T00:00:00;16.0;14.7
23;CMA2;2024-10-06T00:00:00;11.0;2.1
23;CMA2;2024-10-07T00:00:00;9.0;0.6
23;CMA2;2024-10-08T00:00:00;2.0;0.0
23;CMA2;2024-10-09T00:00:00;2.0;0.5
23;CMA2;2024-10-10T00:00:00;2.0;0.2
23;CMA2;2024-10-11T00:00:00;2.0;1.7
23;CMA2;2024-10-12T00:00:00;2.0;2.4
23;CMA2;2024-10-13T00:00:00;2.0;0.3
23;CMA2;2024-10-14T00:00:00;2.0;0.0
23;CMA2;2024-10-15T00:00:00;2.0;0.0
23;CMA2;2024-10-16T00:00:00;2.0;0.0
23;CMA2;2024-10-17T00:00:00;2.0;0.0
23;CMA2;2024-10-18T00:00:00;2.0;0.0
23;CMA2;2024-10-19T00:00:00;2.0;0.0
23;CMA2;2024-10-20T00:00:00;2.0;0.0
23;CMA2;2024-10-21T00:00:00;2.0;0.0
23;CMA2;2024-10-22T00:00:00;2.0;0.0
23;CMA2;2024-10-23T00:00:00;2.0;0.0
23;CMA2;2024-10-24T00:00:00;2.0;0.0
23;CMA2;2024-10-25T00:00:00;2.0;0.0
23;CMA2;2024-10-26T00:00:00;2.0;0.0
23;CMA2;2024-10-27T00:00:00;2.0;0.0
23;CMA2;2024-10-28T00:00:00;2.0;0.0
23;CMA2;2024-10-29T00:00:00;1.0;0.0
23;CMA2;2024-10-30T00:00:00;1.0;0.0
23;CMA2;2024-10-31T00:00:00;1.0;0.0
23;CMA2;2024-11-01T00:00:00;1.0;0.0
23;CMA2;2024-11-02T00:00:00;1.0;0.0
23;CMA2;2024-11-03T00:00:00;1.0;0.0
157;CON2;2024-10-05T00:00:00;14.0;3.6
24;CON2;2024-10-06T00:00:00;14.0;0.0
24;CON2;2024-10-07T00:00:00;14.0;0.0
24;CON2;2024-10-08T00:00:00;11.0;0.0
24;CON2;2024-10-09T00:00:00;12.0;0.0
24;CON2;2024-10-10T00:00:00;12.0;0.0
24;CON2;2024-10-11T00:00:00;12.0;3.5
154;CON2;2024-10-21T00:00:00;10.0;0.0
24;CON2;2024-10-22T00:00:00;9.0;0.0
24;CON2;2024-10-23T00:00:00;9.0;0.0
24;CON2;2024-10-24T00:00:00;11.0;0.0
24;CON2;2024-10-25T00:00:00;10.0;0.0
24;CON2;2024-10-26T00:00:00;10.0;0.0
24;CON2;2024-10-27T00:00:00;10.0;0.0
24;CON2;2024-10-28T00:00:00;10.0;0.0
24;CON2;2024-10-29T00:00:00;8.0;0.0
24;CON2;2024-10-30T00:00:00;9.0;0.0
24;CON2;2024-10-31T00:00:00;9.0;0.0
24;CON2;2024-11-01T00:00:00;10.0;0.0
24;CON2;2024-11-02T00:00:00;8.0;0.0
24;CON2;2024-11-03T00:00:00;9.0;0.0
158;CSL2;2024-10-05T00:00:00;18.0;15.2
25;CSL2;2024-10-06T00:00:00;19.0;4.3
25;CSL2;2024-10-07T00:00:00;14.0;0.0
25;CSL2;2024-10-08T00:00:00;16.0;0.0
25;CSL2;2024-10-09T00:00:00;16.0;0.0
25;CSL2;2024-10-10T00:00:00;14.0;0.0
25;CSL2;2024-10-11T00:00:00;16.0;0.0
24;CSL2;2024-10-12T00:00:00;19.0;0.0
24;CSL2;2024-10-13T00:00:00;16.0;0.0
24;CSL2;2024-10-14T00:00:00;17.0;0.0
24;CSL2;2024-10-15T00:00:00;16.0;0.0
24;CSL2;2024-10-16T00:00:00;16.0;0.0
24;CSL2;2024-10-17T00:00:00;15.0;0.0
24;CSL2;2024-10-18T00:00:00;14.0;0.0
24;CSL2;2024-10-19T00:00:00;16.0;0.0
24;CSL2;2024-10-20T00:00:00;16.0;0.0
24;CSL2;2024-10-21T00:00:00;16.0;0.0
25;CSL2;2024-10-22T00:00:00;16.0;0.0
25;CSL2;2024-10-23T00:00:00;16.0;0.0
25;CSL2;2024-10-24T00:00:00;18.0;0.0
25;CSL2;2024-10-25T00:00:00;17.0;0.0
25;CSL2;2024-10-26T00:00:00;15.0;0.0
25;CSL2;2024-10-27T00:00:00;16.0;0.0
25;CSL2;2024-10-28T00:00:00;16.0;0.0
25;CSL2;2024-10-29T00:00:00;16.0;0.0
25;CSL2;2024-10-30T00:00:00;17.0;0.0
25;CSL2;2024-10-31T00:00:00;18.0;0.0
25;CSL2;2024-11-01T00:00:00;18.0;0.0
25;CSL2;2024-11-02T00:00:00;17.0;0.0
25;CSL2;2024-11-03T00:00:00;18.0;0.0
159;DAV2;2024-10-05T00:00:00;21.0;8.2
26;DAV2;2024-10-06T00:00:00;14.0;0.0
26;DAV2;2024-10-07T00:00:00;12.0;0.0
26;DAV2;2024-10-08T00:00:00;8.0;0.0
26;DAV2;2024-10-09T00:00:00;9.0;1.6
26;DAV2;2024-10-10T00:00:00;8.0;1.6
26;DAV2;2024-10-11T00:00:00;11.0;2.7
25;DAV2;2024-10-12T00:00:00;11.0;0.2
25;DAV2;2024-10-13T00:00:00;11.0;0.0
25;DAV2;2024-10-14T00:00:00;8.0;0.0
25;DAV2;2024-10-15T00:00:00;8.0;0.0
25;DAV2;2024-10-16T00:00:00;8.0;0.0
25;DAV2;2024-10-17T00:00:00;8.0;0.0
25;DAV2;2024-10-18T00:00:00;8.0;0.0
25;DAV2;2024-10-19T00:00:00;8.0;0.0
25;DAV2;2024-10-20T00:00:00;7.0;0.0
25;DAV2;2024-10-21T00:00:00;7.0;0.0
26;DAV2;2024-10-22T00:00:00;7.0;0.0
26;DAV2;2024-10-23T00:00:00;8.0;0.0
26;DAV2;2024-10-24T00:00:00;8.0;0.4
26;DAV2;2024-10-25T00:00:00;8.0;1.7
26;DAV2;2024-10-26T00:00:00;7.0;0.0
26;DAV2;2024-10-27T00:00:00;8.0;0.0
26;DAV2;2024-10-28T00:00:00;8.0;0.0
26;DAV2;2024-10-29T00:00:00;8.0;0.0
26;DAV2;2024-10-30T00:00:00;8.0;0.0
26;DAV2;2024-10-31T00:00:00;8.0;0.0
26;DAV2;2024-11-01T00:00:00;7.0;0.0
26;DAV2;2024-11-02T00:00:00;7.0;0.0
26;DAV2;2024-11-03T00:00:00;7.0;0.0
160;DAV3;2024-10-05T00:00:00;6.0;1.7
27;DAV3;2024-10-06T00:00:00;7.0;2.0
27;DAV3;2024-10-07T00:00:00;5.0;0.0
27;DAV3;2024-10-08T00:00:00;3.0;0.0
27;DAV3;2024-10-09T00:00:00;4.0;2.4
27;DAV3;2024-10-10T00:00:00;3.0;1.9
27;DAV3;2024-10-11T00:00:00;5.0;4.5
26;DAV3;2024-10-12T00:00:00;4.0;1.2
26;DAV3;2024-10-13T00:00:00;5.0;0.0
26;DAV3;2024-10-14T00:00:00;4.0;0.0
26;DAV3;2024-10-15T00:00:00;3.0;0.0
26;DAV3;2024-10-16T00:00:00;2.0;0.0
26;DAV3;2024-10-17T00:00:00;2.0;0.0
26;DAV3;2024-10-18T00:00:00;2.0;0.0
26;DAV3;2024-10-19T00:00:00;3.0;0.0
26;DAV3;2024-10-20T00:00:00;3.0;0.0
26;DAV3;2024-10-21T00:00:00;3.0;0.0
27;DAV3;2024-10-22T00:00:00;2.0;0.0
27;DAV3;2024-10-23T00:00:00;3.0;0.0
27;DAV3;2024-10-24T00:00:00;3.0;0.6
27;DAV3;2024-10-25T00:00:00;3.0;3.4
27;DAV3;2024-10-26T00:00:00;3.0;0.0
27;DAV3;2024-10-27T00:00:00;3.0;0.0
27;DAV3;2024-10-28T00:00:00;2.0;0.0
27;DAV3;2024-10-29T00:00:00;2.0;0.0
27;DAV3;2024-10-30T00:00:00;2.0;0.0
27;DAV3;2024-10-31T00:00:00;2.0;0.0
27;DAV3;2024-11-01T00:00:00;3.0;0.0
27;DAV3;2024-11-02T00:00:00;2.0;0.0
27;DAV3;2024-11-03T00:00:00;2.0;0.0
161;DAV4;2024-10-05T00:00:00;18.0;0.1
28;DAV4;2024-10-06T00:00:00;16.0;0.0
28;DAV4;2024-10-07T00:00:00;16.0;0.0
28;DAV4;2024-10-08T00:00:00;14.0;0.0
28;DAV4;2024-10-09T00:00:00;17.0;9.6
28;DAV4;2024-10-10T00:00:00;15.0;9.8
28;DAV4;2024-10-11T00:00:00;18.0;18.2
27;DAV4;2024-10-12T00:00:00;18.0;2.1
27;DAV4;2024-10-13T00:00:00;18.0;2.7
27;DAV4;2024-10-14T00:00:00;16.0;2.8
27;DAV4;2024-10-15T00:00:00;16.0;0.0
27;DAV4;2024-10-16T00:00:00;15.0;0.0
27;DAV4;2024-10-17T00:00:00;15.0;0.0
27;DAV4;2024-10-18T00:00:00;16.0;0.0
27;DAV4;2024-10-19T00:00:00;16.0;0.0
27;DAV4;2024-10-20T00:00:00;15.0;0.0
27;DAV4;2024-10-21T00:00:00;15.0;0.0
28;DAV4;2024-10-22T00:00:00;15.0;0.0
28;DAV4;2024-10-23T00:00:00;16.0;0.0
28;DAV4;2024-10-24T00:00:00;16.0;0.0
28;DAV4;2024-10-25T00:00:00;16.0;0.0
28;DAV4;2024-10-26T00:00:00;16.0;0.0
28;DAV4;2024-10-27T00:00:00;16.0;0.0
28;DAV4;2024-10-28T00:00:00;16.0;0.0
28;DAV4;2024-10-29T00:00:00;15.0;0.0
28;DAV4;2024-10-30T00:00:00;16.0;0.0
28;DAV4;2024-10-31T00:00:00;16.0;0.0
28;DAV4;2024-11-01T00:00:00;16.0;0.0
28;DAV4;2024-11-02T00:00:00;16.0;0.0
28;DAV4;2024-11-03T00:00:00;16.0;0.0
162;DAV6;2024-10-05T00:00:00;25.0;17.2
29;DAV6;2024-10-06T00:00:00;19.0;1.9
29;DAV6;2024-10-07T00:00:00;16.0;0.0
29;DAV6;2024-10-08T00:00:00;8.0;0.0
29;DAV6;2024-10-09T00:00:00;3.0;1.5
29;DAV6;2024-10-10T00:00:00;1.0;1.2
29;DAV6;2024-10-11T00:00:00;2.0;4.7
28;DAV6;2024-10-12T00:00:00;2.0;0.3
28;DAV6;2024-10-13T00:00:00;1.0;0.0
28;DAV6;2024-10-14T00:00:00;2.0;0.0
28;DAV6;2024-10-15T00:00:00;2.0;0.0
28;DAV6;2024-10-16T00:00:00;1.0;0.0
28;DAV6;2024-10-17T00:00:00;1.0;0.0
28;DAV6;2024-10-18T00:00:00;2.0;0.0
28;DAV6;2024-10-19T00:00:00;1.0;0.0
28;DAV6;2024-10-20T00:00:00;1.0;0.0
28;DAV6;2024-10-21T00:00:00;1.0;0.0
29;DAV6;2024-10-22T00:00:00;1.0;0.0
29;DAV6;2024-10-23T00:00:00;0.0;0.0
29;DAV6;2024-10-24T00:00:00;3.0;0.0
29;DAV6;2024-10-25T00:00:00;2.0;0.0
29;DAV6;2024-10-26T00:00:00;1.0;0.0
29;DAV6;2024-10-27T00:00:00;1.0;0.0
29;DAV6;2024-10-28T00:00:00;0.0;0.0
29;DAV6;2024-10-29T00:00:00;1.0;0.0
29;DAV6;2024-10-30T00:00:00;0.0;0.0
29;DAV6;2024-10-31T00:00:00;0.0;0.0
29;DAV6;2024-11-01T00:00:00;1.0;0.0
29;DAV6;2024-11-02T00:00:00;0.0;0.0
29;DAV6;2024-11-03T00:00:00;0.0;0.0
163;DIA2;2024-10-05T00:00:00;2.0;4.2
30;DIA2;2024-10-06T00:00:00;-2.0;
30;DIA2;2024-10-07T00:00:00;-1.0;
30;DIA2;2024-10-08T00:00:00;-1.0;
30;DIA2;2024-10-09T00:00:00;-1.0;
30;DIA2;2024-10-10T00:00:00;-1.0;
30;DIA2;2024-10-11T00:00:00;1.0;
29;DIA2;2024-10-12T00:00:00;3.0;
29;DIA2;2024-10-13T00:00:00;3.0;
29;DIA2;2024-10-14T00:00:00;-1.0;
29;DIA2;2024-10-15T00:00:00;-1.0;
29;DIA2;2024-10-16T00:00:00;-1.0;
29;DIA2;2024-10-17T00:00:00;-1.0;
29;DIA2;2024-10-18T00:00:00;-1.0;
29;DIA2;2024-10-19T00:00:00;-1.0;
29;DIA2;2024-10-20T00:00:00;-1.0;
29;DIA2;2024-10-21T00:00:00;-1.0;
30;DIA2;2024-10-22T00:00:00;-1.0;0.0
30;DIA2;2024-10-23T00:00:00;-1.0;0.0
30;DIA2;2024-10-24T00:00:00;-1.0;0.0
30;DIA2;2024-10-25T00:00:00;-1.0;0.0
30;DIA2;2024-10-26T00:00:00;-1.0;0.0
30;DIA2;2024-10-27T00:00:00;-1.0;0.0
30;DIA2;2024-10-28T00:00:00;-1.0;0.0
30;DIA2;2024-10-29T00:00:00;-1.0;0.0
30;DIA2;2024-10-30T00:00:00;-1.0;0.0
30;DIA2;2024-10-31T00:00:00;-2.0;0.0
30;DIA2;2024-11-01T00:00:00;-2.0;0.0
30;DIA2;2024-11-02T00:00:00;-2.0;0.0
30;DIA2;2024-11-03T00:00:00;-2.0;0.0
164;DTR2;2024-10-05T00:00:00;5.0;6.0
31;DTR2;2024-10-06T00:00:00;6.0;0.5
31;DTR2;2024-10-07T00:00:00;7.0;0.0
31;DTR2;2024-10-08T00:00:00;6.0;0.0
31;DTR2;2024-10-09T00:00:00;7.0;0.0
31;DTR2;2024-10-10T00:00:00;6.0;0.0
31;DTR2;2024-10-11T00:00:00;5.0;0.0
30;DTR2;2024-10-12T00:00:00;5.0;0.0
30;DTR2;2024-10-13T00:00:00;2.0;0.0
30;DTR2;2024-10-14T00:00:00;5.0;0.0
30;DTR2;2024-10-15T00:00:00;4.0;0.0
30;DTR2;2024-10-16T00:00:00;3.0;0.0
30;DTR2;2024-10-17T00:00:00;4.0;0.0
30;DTR2;2024-10-18T00:00:00;4.0;0.0
30;DTR2;2024-10-19T00:00:00;4.0;0.0
30;DTR2;2024-10-20T00:00:00;5.0;0.0
30;DTR2;2024-10-21T00:00:00;6.0;0.0
31;DTR2;2024-10-22T00:00:00;5.0;0.0
31;DTR2;2024-10-23T00:00:00;6.0;0.0
31;DTR2;2024-10-24T00:00:00;7.0;0.0
31;DTR2;2024-10-25T00:00:00;4.0;0.0
31;DTR2;2024-10-26T00:00:00;2.0;0.0
31;DTR2;2024-10-27T00:00:00;4.0;0.0
31;DTR2;2024-10-28T00:00:00;4.0;0.0
31;DTR2;2024-10-29T00:00:00;4.0;0.0
31;DTR2;2024-10-30T00:00:00;2.0;0.0
31;DTR2;2024-10-31T00:00:00;4.0;0.0
31;DTR2;2024-11-01T00:00:00;4.0;0.0
31;DTR2;2024-11-02T00:00:00;5.0;0.0
31;DTR2;2024-11-03T00:00:00;5.0;0.0
165;EGH2;2024-10-05T00:00:00;1.0;0.3
32;EGH2;2024-10-06T00:00:00;0.0;0.0
32;EGH2;2024-10-07T00:00:00;0.0;0.0
32;EGH2;2024-10-08T00:00:00;0.0;0.0
32;EGH2;2024-10-09T00:00:00;0.0;0.0
32;EGH2;2024-10-10T00:00:00;0.0;0.0
32;EGH2;2024-10-11T00:00:00;0.0;0.0
31;EGH2;2024-10-12T00:00:00;1.0;0.0
31;EGH2;2024-10-13T00:00:00;2.0;1.0
31;EGH2;2024-10-14T00:00:00;0.0;0.0
31;EGH2;2024-10-15T00:00:00;0.0;0.0
31;EGH2;2024-10-16T00:00:00;0.0;0.0
31;EGH2;2024-10-17T00:00:00;0.0;0.0
31;EGH2;2024-10-18T00:00:00;0.0;0.0
31;EGH2;2024-10-19T00:00:00;0.0;0.0
31;EGH2;2024-10-20T00:00:00;0.0;0.0
31;EGH2;2024-10-21T00:00:00;0.0;0.0
32;EGH2;2024-10-22T00:00:00;0.0;0.0
32;EGH2;2024-10-23T00:00:00;0.0;0.0
32;EGH2;2024-10-24T00:00:00;0.0;0.0
32;EGH2;2024-10-25T00:00:00;0.0;0.0
32;EGH2;2024-10-26T00:00:00;0.0;0.0
32;EGH2;2024-10-27T00:00:00;0.0;0.0
32;EGH2;2024-10-28T00:00:00;0.0;0.0
32;EGH2;2024-10-29T00:00:00;0.0;0.0
32;EGH2;2024-10-30T00:00:00;0.0;0.0
32;EGH2;2024-10-31T00:00:00;0.0;0.0
32;EGH2;2024-11-01T00:00:00;0.0;0.0
32;EGH2;2024-11-02T00:00:00;0.0;0.0
32;EGH2;2024-11-03T00:00:00;0.0;0.0
166;ELA2;2024-10-05T00:00:00;17.0;11.8
33;ELA2;2024-10-06T00:00:00;13.0;1.5
33;ELA2;2024-10-07T00:00:00;12.0;0.0
33;ELA2;2024-10-08T00:00:00;7.0;0.0
33;ELA2;2024-10-09T00:00:00;51.0;29.5
33;ELA2;2024-10-10T00:00:00;44.0;18.5
33;ELA2;2024-10-11T00:00:00;41.0;12.0
32;ELA2;2024-10-12T00:00:00;31.0;0.9
32;ELA2;2024-10-13T00:00:00;21.0;0.0
32;ELA2;2024-10-14T00:00:00;12.0;0.0
32;ELA2;2024-10-15T00:00:00;6.0;0.0
32;ELA2;2024-10-16T00:00:00;5.0;0.0
32;ELA2;2024-10-17T00:00:00;3.0;0.0
32;ELA2;2024-10-18T00:00:00;4.0;0.0
32;ELA2;2024-10-19T00:00:00;3.0;0.0
32;ELA2;2024-10-20T00:00:00;3.0;0.0
32;ELA2;2024-10-21T00:00:00;1.0;0.0
33;ELA2;2024-10-22T00:00:00;2.0;0.0
33;ELA2;2024-10-23T00:00:00;2.0;0.0
33;ELA2;2024-10-24T00:00:00;2.0;0.0
33;ELA2;2024-10-25T00:00:00;2.0;0.0
33;ELA2;2024-10-26T00:00:00;2.0;0.0
33;ELA2;2024-10-27T00:00:00;2.0;0.0
33;ELA2;2024-10-28T00:00:00;2.0;0.0
33;ELA2;2024-10-29T00:00:00;1.0;0.0
33;ELA2;2024-10-30T00:00:00;1.0;0.0
33;ELA2;2024-10-31T00:00:00;1.0;0.0
