station_code;date;measure_date;HS;TA_30MIN_MEAN;RH_30MIN_MEAN;TSS_30MIN_MEAN;TS0_30MIN_MEAN;TS25_30MIN_MEAN;TS50_30MIN_MEAN;TS100_30MIN_MEAN;RSWR_30MIN_MEAN;VW_30MIN_MEAN;VW_30MIN_MAX;DW_30MIN_MEAN;DW_30MIN_SD
GAN1;2024-10-06;2024-10-06T00:00:00Z;;-1.7332249999999998;76.17699999999999;;;;;;;3.891475;12.03;274.2525;21.0005
GAN2;2024-10-06;2024-10-06T00:00:00Z;30.09;2.259975;44.495;-6.347825;0.22749999999999998;-1.7526499999999998;1.5067;2.184175;57.20185;1.067375;11.64;269.36447499999997;26.889
GLA2;2024-10-06;2024-10-06T00:00:00Z;5.3845;7.2821;50.8535;3.0875;6.090325;4.2012;5.5558;6.1267249999999995;22.545875;0.6202;7.2;109.194;34.0655
GOM1;2024-10-06;2024-10-06T00:00:00Z;;1.33195;58.675;;;;;;;6.597125;16.25;259.1825;11.259225
GOM2;2024-10-06;2024-10-06T00:00:00Z;11.855;3.2918;55.91975;-0.49424999999999997;2.1627;1.5635;1.660125;2.45165;10.852325;1.806475;8.76;142.1225;28.569
GOM3;2024-10-06;2024-10-06T00:00:00Z;9.27;3.3154666666666666;79.01333333333334;-0.09226666666666666;1.9368;1.8175999999999999;2.2158666666666664;2.753;-0.21580000000000005;2.095066666666667;6.141;250.32000000000002;23.532666666666668
GOR2;2024-10-06;2024-10-06T00:00:00Z;2.2685;1.957;42.531;-3.41495;-2.2022500000000003;0.351;0.533925;1.0647;34.855775;1.5649250000000001;7.726;173.3725;
GOS2;2024-10-06;2024-10-06T00:00:00Z;7.95;4.3519;44.318;-2.91915;0.128525;;;;40.521;1.932;8.22;76.96074999999999;29.146500000000003
GOS3;2024-10-06;2024-10-06T00:00:00Z;0.8;3.237589743589744;64.24615384615385;-0.7896153846153846;0.0635897435897436;;;;20.53530769230769;6.272307692307693;12.42;137.25128205128206;8.934564102564101
GRA1;2024-10-06;2024-10-06T00:00:00Z;;4.278025;63.59925;;;;;;;5.946175;14.98;227.94;17.7515
GRA2;2024-10-06;2024-10-06T00:00:00Z;8.69;6.08525;61.03099999999999;3.84065;3.329325;5.4016;5.84525;5.9990749999999995;9.063799999999999;2.3707249999999997;11.64;275.865;42.9145
GUT1;2024-10-06;2024-10-06T00:00:00Z;;1.9901;61.48475;;;;;;;3.31675;10.97;246.36225;22.4852
GUT2;2024-10-06;2024-10-06T00:00:00Z;22.325;4.649075;56.539;-2.8559;3.3731250000000004;-0.4558;3.7037750000000003;4.549225;50.270500000000006;1.582025;9.33;131.0025;24.1485
HIN1;2024-10-06;2024-10-06T00:00:00Z;;0.9531000000000001;73.42975;;;;;;;7.04940625;19.21;234.525;12.793725
HTR1;2024-10-06;2024-10-06T00:00:00Z;;-3.6597999999999997;99.9725;;;;;;;2.9497999999999998;8.27;287.9742857142857;14.963
HTR2;2024-10-06;2024-10-06T00:00:00Z;12.815000000000001;1.482775;88.2675;-2.176875;2.4752;0.5999749999999999;0.627675;1.350375;79.91727499999999;2.33495;7.76;281.855;21.329749999999997
HTR3;2024-10-06;2024-10-06T00:00:00Z;6.1045;1.486675;80.99600000000001;-1.6761499999999998;3.6881250000000003;0.15297499999999997;0.8468249999999999;1.13865;50.946625;1.752225;9.76;190.79500000000002;30.183249999999997
ILI1;2024-10-06;2024-10-06T00:00:00Z;;4.865525;57.767999999999994;;;;;;;5.999775;15.39;203.6925;20.966749999999998
ILI2;2024-10-06;2024-10-06T00:00:00Z;20.59;6.93374358974359;50.746153846153845;3.016820512820513;3.398307692307692;6.275794871794872;6.405282051282051;6.389641025641025;8.304820512820513;2.521692307692308;11.81;220.1717948717949;41.009487179487174
JAU1;2024-10-06;2024-10-06T00:00:00Z;;5.4437;100.0;;;;;;;7.521475;16.39;218.2575;10.51625
JAU2;2024-10-06;2024-10-06T00:00:00Z;18.975;8.159425;48.578500000000005;3.92005;4.3184249999999995;6.727774999999999;6.930400000000001;7.502800000000001;10.122325;1.320025;7.41;100.47555;35.8555
JUL1;2024-10-06;2024-10-06T00:00:00Z;;0.525725;62.43925;;;;;;;2.0649249999999997;7.78;202.13685;14.575
JUL2;2024-10-06;2024-10-06T00:00:00Z;-0.0045;1.668275;54.564499999999995;-2.75885;1.62475;0.1755;0.801925;1.196575;95.86475;1.50545;4.85;107.66515;22.3434
KES1;2024-10-06;2024-10-06T00:00:00Z;;-2.756825;68.32175;;;;;;;4.7938;11.17;302.73249999999996;16.973075
KES2;2024-10-06;2024-10-06T00:00:00Z;-4.898;-0.247425;61.90175000000001;-2.2966249999999997;0.315725;-0.5577750000000001;-0.73715;-0.17787499999999995;64.101025;0.584125;6.884;182.3391;31.34325
KLO1;2024-10-06;2024-10-06T00:00:00Z;;0.564825;69.58675;;;;;;;1.809575;6.532;204.9275;25.09075
KLO2;2024-10-06;2024-10-06T00:00:00Z;9.114999999999998;3.4057749999999998;56.2635;-3.686475;3.671625;0.527425;0.7202;1.3344;105.098675;1.598725;5.104;50.20675;17.70045
KLO3;2024-10-06;2024-10-06T00:00:00Z;40.245000000000005;3.061;49.49975;-4.6827;1.916725;-0.7994749999999999;-3.3579749999999997;1.6668500000000002;91.119975;1.6177;8.98;139.75574999999998;20.25575
KLT1;2024-10-06;2024-10-06T00:00:00Z;;3.141825;63.630250000000004;;;;;;;6.0262;16.52;287.84250000000003;15.685999999999998
KLT3;2024-10-06;2024-10-06T00:00:00Z;-1.3;6.515025;79.14975;5.5729500000000005;6.993025;6.411924999999999;5.8436;6.36195;12.78825;0.72515;2.66;252.93897499999997;16.1036
KLT4;2024-10-06;2024-10-06T00:00:00Z;1.333;6.7900256410256405;55.42102564102564;3.180076923076923;3.666871794871795;4.887538461538462;5.890820512820513;6.373564102564102;17.605128205128207;0.6792564102564103;5.32;91.46692307692308;37.387948717948724
LAG1;2024-10-06;2024-10-06T00:00:00Z;;-3.7552631578947366;97.46052631578948;;;;;;;3.146315789473684;12.94;152.5;
LAG2;2024-10-06;2024-10-06T00:00:00Z;6.8;0.913157894736842;56.83947368421053;-0.40263157894736845;;;;;88.10526315789474;;;;
LAG3;2024-10-06;2024-10-06T00:00:00Z;2.6645000000000003;0.45615000000000006;77.83324999999999;-2.4880500000000003;1.83915;-0.65475;-0.345025;-0.02952500000000003;80.876925;1.091625;8.2;266.84499999999997;28.090375
LAU1;2024-10-06;2024-10-06T00:00:00Z;;3.6805;54.33125;;;;;;;0.31565;8.39;1.642925;0.17365
LAU2;2024-10-06;2024-10-06T00:00:00Z;2.577;6.445825000000001;52.18925;0.64775;2.643725;3.802575;4.735925;5.2585749999999996;19.869725;2.497;7.47;245.9;14.366999999999999
LAV1;2024-10-06;2024-10-06T00:00:00Z;;-1.849975;84.398;;;;;;;1.8616;6.337;285.8975;27.456
LHO2;2024-10-06;2024-10-06T00:00:00Z;16.11;6.9834249999999995;37.61925;-2.5801749999999997;3.06675;3.35865;6.3259;6.022225000000001;54.532225000000004;1.518325;8.8;191.2395;26.313499999999998
LUK1;2024-10-06;2024-10-06T00:00:00Z;;-2.30245;80.33775;;;;;;;4.8487;9.68;319.31;9.000625
LUK2;2024-10-06;2024-10-06T00:00:00Z;8.66;0.16487500000000002;72.00825;-3.9082500000000002;0.30169999999999997;-5.22075;-1.4047;-0.764675;62.849900000000005;1.121625;6.199;245.6075;32.74325
LUM2;2024-10-06;2024-10-06T00:00:00Z;11.775;1.3459249999999998;76.99325;-0.07292499999999999;3.5155749999999997;;;;28.44925;1.926175;9.13;180.0182;28.234249999999996
LUM3;2024-10-06;2024-10-06T00:00:00Z;2.439;1.3459249999999998;76.99325;-0.209775;0.18065;-0.13910000000000003;;;28.44925;1.926175;9.13;180.0182;
MAE2;2024-10-06;2024-10-06T00:00:00Z;0.7689999999999999;5.85735;48.33075;1.2977500000000002;;;;;41.515125;1.4194499999999999;7.765;234.93325;
MAN1;2024-10-06;2024-10-06T00:00:00Z;;4.656625;86.245;;;;;;;2.302925;13.32;232.40500000000003;14.304925
MEI2;2024-10-06;2024-10-06T00:00:00Z;4.5385;4.6152;47.724000000000004;-2.158525;-42.4865;;;;43.506150000000005;1.0158;7.39;97.41125;36.256
MES1;2024-10-06;2024-10-06T00:00:00Z;;-0.715975;97.00750000000001;;;;;;;2.0593589743589744;9.99;228.15128205128204;13.1174
MES2;2024-10-06;2024-10-06T00:00:00Z;-0.11099999999999999;0.625225;86.858;1.1026500000000001;1.7787;0.45024999999999993;0.43047500000000005;0.85975;19.2911;0.7769;5.886;238.72449999999998;36.26805
MLB1;2024-10-06;2024-10-06T00:00:00Z;;3.1851;61.76275;;;;;;;3.5054749999999997;15.9;254.3025;24.6355
MLB2;2024-10-06;2024-10-06T00:00:00Z;11.96;5.872249999999999;43.14875;-2.8310500000000003;2.724125;2.959025;4.038525;4.715125;46.259475;0.8692;7.1;184.6595;39.961
MTR2;2024-10-06;2024-10-06T00:00:00Z;-0.456;2.567125;95.76;3.045475;4.3081499999999995;4.5988;1.750425;2.960025;10.42755;0.401175;1.878;85.72175;
MUN1;2024-10-06;2024-10-06T00:00:00Z;;0.8569749999999999;49.58;;;;;;;7.360825;17.95;272.9575;13.65525
MUN2;2024-10-06;2024-10-06T00:00:00Z;9.5;3.346275;68.7775;-0.635025;4.289375;0.5589;1.6956250000000002;2.2631;19.927825;1.713825;10.33;234.03825;18.305425
MUO1;2024-10-06;2024-10-06T00:00:00Z;;4.14175;51.3645;;;;;;;4.588775;13.49;256.6675;15.574000000000002
MUO2;2024-10-06;2024-10-06T00:00:00Z;17.305;5.613975;46.77575;-3.007625;1.4322750000000002;2.95925;4.779275;4.59245;51.225649999999995;1.536875;11.11;240.5161;34.648250000000004
MUT1;2024-10-06;2024-10-06T00:00:00Z;;-1.523975;58.21875;;;;;;;9.332925;20.38;265.085;11.881274999999999
MUT2;2024-10-06;2024-10-06T00:00:00Z;13.925;3.32735;45.890499999999996;-5.3336;0.48739999999999994;-3.47905;1.898575;2.6872;63.793575;1.211425;11.6;173.99775;45.464749999999995
NAR1;2024-10-06;2024-10-06T00:00:00Z;;0.3334;98.53999999999999;;;;;;;1.207125;5.71;206.30025;28.7635
NAR2;2024-10-06;2024-10-06T00:00:00Z;-3.3209999999999997;1.495875;96.1575;2.596575;5.168875;1.1271;1.154075;1.5274750000000001;5.3794249999999995;0.4891111111111111;4.772;225.10916666666668;10.31155
NAS2;2024-10-06;2024-10-06T00:00:00Z;3.525;1.22845;77.96525;-3.598275;0.985;0.8329000000000001;1.1310499999999999;1.1568;63.43384999999999;1.450275;5.32;230.6415;
NEN1;2024-10-06;2024-10-06T00:00:00Z;;3.2861249999999997;50.031;;;;;;;4.40345;12.5;250.93;11.2736
NEN3;2024-10-06;2024-10-06T00:00:00Z;9.32;5.855725;43.89675;3.1609249999999998;1.7733999999999999;7.53365;3.4854;3.990025;10.14365;0.7127;8.92;153.243;34.7305
OBM2;2024-10-06;2024-10-06T00:00:00Z;4.5405;6.5013499999999995;42.62575;1.7792750000000002;3.727025;4.823175;5.463875;5.843249999999999;11.076;1.391575;8.82;154.34725;41.4825
OBW1;2024-10-06;2024-10-06T00:00:00Z;;0.18350000000000002;63.942499999999995;;;;;;;3.3156999999999996;11.58;101.64417499999999;17.78305
OBW2;2024-10-06;2024-10-06T00:00:00Z;3.6799999999999997;3.0433125;74.718125;-0.4434375;1.05075;1.1335625;1.838375;2.4376875;-0.6327499999999999;2.6381875;6.981;237.28125;24.79375
OBW3;2024-10-06;2024-10-06T00:00:00Z;-1.2025;4.379;73.463125;-0.713125;3.758625;0.9205625;2.67225;3.559;-0.2126875;1.247625;3.833;134.86875;17.72375
OFE1;2024-10-06;2024-10-06T00:00:00Z;;-2.8605;77.45125;;;;;;;5.6112;11.19;270.22249999999997;10.8357
OFE2;2024-10-06;2024-10-06T00:00:00Z;3.5395000000000003;0.21785000000000002;76.73225;-2.269575;1.801425;0.015999999999999997;-0.14697500000000002;0.24867499999999998;73.82625;2.7144500000000003;6.219;256.34499999999997;14.48915
ORT2;2024-10-06;2024-10-06T00:00:00Z;8.96;6.765975;47.24125;1.7377749999999998;5.1906;5.93445;5.0146;5.13375;29.176099999999998;0.796125;4.967;240.24099999999999;35.69025
OTT2;2024-10-06;2024-10-06T00:00:00Z;-2.091;7.309524999999999;42.065;3.3914999999999997;4.332125;5.596725;6.01235;6.0699;11.27935;1.6305749999999999;10.74;248.9915;28.598750000000003
PAR2;2024-10-06;2024-10-06T00:00:00Z;13.69;2.701525;50.25025;-4.12755;;;;;87.1235;1.834175;7.74;139.5725;22.743000000000002
PLD2;2024-10-06;2024-10-06T00:00:00Z;;6.79345;51.27525000000001;;;;;;;0.8844;8.49;179.048;49.97175
PMA2;2024-10-06;2024-10-06T00:00:00Z;0.3565;2.975175;69.02975;-1.936875;;2.344725;2.4299;;85.71755;1.17325;3.149;210.79149999999998;
PUZ1;2024-10-06;2024-10-06T00:00:00Z;;2.343025;72.44300000000001;;;;;;;0.0;0.0;0.0;0.0
PUZ2;2024-10-06;2024-10-06T00:00:00Z;9.955;1.948275;74.97675000000001;-4.576625;3.5429000000000004;-1.12055;-0.17007499999999998;0.09625;40.3506;0.7349;7.55;224.0875;38.20175
RNZ2;2024-10-06;2024-10-06T00:00:00Z;7.25;3.76415;49.35;-2.9672;-0.249175;;;;27.253800000000002;1.899625;9.56;82.92375;22.719875
ROA1;2024-10-06;2024-10-06T00:00:00Z;;4.6971;51.359500000000004;;;;;;;6.777125;18.11;68.42150000000001;8.3474
ROA2;2024-10-06;2024-10-06T00:00:00Z;13.115;7.657575;45.14875;-1.588225;;4.708075;5.8555;6.2371;44.90435;1.78095;11.09;235.82985;28.0545
ROT3;2024-10-06;2024-10-06T00:00:00Z;13.93;1.833975;54.153999999999996;-4.966375;1.3815;-2.22625;-1.004225;-0.3047750000000001;75.43045;1.5092750000000001;4.772;48.433499999999995;21.56
SAA1;2024-10-06;2024-10-06T00:00:00Z;;0.291675;46.7895;;;;;;;6.136125;15.25;263.225;15.80025
SAA2;2024-10-06;2024-10-06T00:00:00Z;5.1155;2.2481999999999998;57.44475;0.83285;1.343225;1.085425;1.479475;1.4012499999999999;8.555375;1.2761;5.143;287.925;22.80225
SAA4;2024-10-06;2024-10-06T00:00:00Z;14.65;1.5576750000000001;53.939;-4.54365;0.09642500000000001;-0.5332;0.31205000000000005;0.5564500000000001;52.689075;1.118075;5.496;250.59;24.041375
SAA5;2024-10-06;2024-10-06T00:00:00Z;8.445;2.5962;38.13975;-4.491375;-0.08864999999999999;1.331075;1.747875;2.2738;37.5009;1.8280249999999998;9.82;137.39275;30.323
SCA1;2024-10-06;2024-10-06T00:00:00Z;;-2.0786249999999997;65.7595;;;;;;;5.57857894736842;17.26;279.37368421052633;16.90145
SCA2;2024-10-06;2024-10-06T00:00:00Z;14.8;3.877525;54.20975;-4.84805;3.043975;0.19182499999999997;1.619475;2.6056;47.4551;0.9109;9.45;95.672675;39.560075
SCA3;2024-10-06;2024-10-06T00:00:00Z;32.79;4.01575;43.903;-4.877475;1.291075;-1.7431999999999999;1.031475;3.05535;65.060425;1.8372499999999998;8.25;228.2205;27.256999999999998
SCB2;2024-10-06;2024-10-06T00:00:00Z;18.23;6.898950000000001;46.6015;-1.99955;4.5972;0.058425000000000005;3.3384;2.4774249999999998;52.747725;1.272875;6.766;272.88;27.07125
SCH1;2024-10-06;2024-10-06T00:00:00Z;;0.525125;51.05225;;;;;;;6.250025;16.49;239.5025;15.627199999999998
SCH2;2024-10-06;2024-10-06T00:00:00Z;7.215;5.5241750000000005;39.0445;-0.9128000000000001;1.049375;8.24735;4.6557;4.833525;35.3058;0.0;0.0;0.0;0.0
SHE2;2024-10-06;2024-10-06T00:00:00Z;2.863;7.052974999999999;49.75;3.8661000000000003;4.038075;5.576075;6.0588;6.3497;14.255374999999997;2.6978750000000002;11.67;232.58249999999998;17.9185
SIM1;2024-10-06;2024-10-06T00:00:00Z;;-0.22757500000000003;95.4875;;;;;;;1.2570999999999999;5.789;165.07602500000002;25.1432
SIM2;2024-10-06;2024-10-06T00:00:00Z;4.9325;-0.498975;98.33500000000001;-1.429725;;;;;19.427125;0.5418499999999999;4.029;152.635825;35.105675000000005
SLF2;2024-10-06;2024-10-06T00:00:00Z;1.778;3.102275;82.5635;2.7235;5.6160499999999995;;;;29.002499999999998;1.0603;4.812;151.04255;21.201500000000003
SMN2;2024-10-06;2024-10-06T00:00:00Z;10.09;1.0972;51.79175;-5.0017000000000005;0.7194499999999999;-0.02942499999999999;0.16360000000000002;0.5380499999999999;82.113725;1.48795;9.37;229.365;26.733249999999998
SPN1;2024-10-06;2024-10-06T00:00:00Z;;0.01599999999999998;58.36775;;;;;;;7.8751500000000005;16.41;284.45500000000004;11.357
SPN2;2024-10-06;2024-10-06T00:00:00Z;-7.95;1.39855;77.01;1.0041499999999999;1.40635;1.2903749999999998;1.070025;1.30945;10.266575;1.57745;16.84;235.81210000000002;41.672000000000004
SPN3;2024-10-06;2024-10-06T00:00:00Z;7.215;0.32134999999999997;87.18325;-2.20285;-0.00607500000000002;-0.425375;-0.23807499999999998;-0.014475000000000005;6.562475000000001;0.399875;5.495;182.81425;39.206450000000004
STH1;2024-10-06;2024-10-06T00:00:00Z;;4.580575;55.8275;;;;;;;8.109575;18.2;256.4;2.263025
STH2;2024-10-06;2024-10-06T00:00:00Z;6.004;7.552625000000001;51.87975;3.3192;4.466625;5.428575;6.671049999999999;7.0779749999999995;14.636275000000001;1.6695250000000001;8.21;263.68225;35.642
STN2;2024-10-06;2024-10-06T00:00:00Z;41.35;1.924775;38.321875;-4.814125;0.3614;-3.99675;0.46367499999999995;1.1570500000000001;47.135625;0.920975;7.042;157.28074999999998;29.8995
SWM1;2024-10-06;2024-10-06T00:00:00Z;;1.90225;70.381;;;;;;;3.5987;10.37;201.595;16.09615
TAM1;2024-10-06;2024-10-06T00:00:00Z;;0.06589999999999999;68.1605;;;;;;;7.244200000000001;16.17;297.38;14.56775
TAM2;2024-10-06;2024-10-06T00:00:00Z;31.355;1.7500499999999999;57.671749999999996;-4.38805;0.8577;-1.7586749999999998;1.3902750000000001;2.461125;74.217575;4.146575;14.35;33.423;23.166
TAM3;2024-10-06;2024-10-06T00:00:00Z;27.240000000000002;3.128275;53.92100000000001;-3.40785;2.801975;0.48914999999999986;1.5416;2.05835;56.939350000000005;1.066125;6.414;165.621;39.17125
TIT2;2024-10-06;2024-10-06T00:00:00Z;33.81;6.071425;48.472500000000004;-1.9004999999999999;1.1506;-1.169575;3.74875;5.173475;46.52865;1.5694750000000002;8.96;169.0725;
TRU1;2024-10-06;2024-10-06T00:00:00Z;;0.19847499999999998;50.8335;;;;;;;5.213475;12.14;255.385;13.079825
TRU2;2024-10-06;2024-10-06T00:00:00Z;3.7885;3.5194249999999996;51.42999999999999;0.310925;1.2807499999999998;2.0164;2.520025;2.775575;8.92275;1.2449;9.9;244.3611;32.07175
TUJ1;2024-10-06;2024-10-06T00:00:00Z;;-0.25965000000000005;57.75175;;;;;;;6.663424999999999;18.05;273.0075;12.120999999999999
TUJ2;2024-10-06;2024-10-06T00:00:00Z;4.0065;2.522175;71.06675;-2.4021;4.447175;1.312825;1.5138;1.934;36.70955;0.7091000000000001;3.696;255.038;33.20525
TUJ3;2024-10-06;2024-10-06T00:00:00Z;6.0615000000000006;2.2163250000000003;73.143;-0.421825;2.090475;0.5886250000000001;0.616125;1.53505;13.368100000000002;0.6104499999999999;4.42;207.230325;25.660975
TUM1;2024-10-06;2024-10-06T00:00:00Z;;-2.25345;84.068;;;;;;;2.23395;14.1;222.417;41.69575
TUM2;2024-10-06;2024-10-06T00:00:00Z;10.1;2.6624;73.7015;1.046925;4.1105;2.1443000000000003;2.060475;2.1695249999999997;25.756;1.205;5.358;232.25499999999997;27.13975
URS1;2024-10-06;2024-10-06T00:00:00Z;;0.03897499999999996;72.49449999999999;;;;;;;1.488975;9.07;249.29524999999998;36.118700000000004
URS2;2024-10-06;2024-10-06T00:00:00Z;-1.6629999999999998;4.042775;61.485749999999996;0.6331;2.7706;1.3169;2.27275;2.689725;13.062299999999999;2.787525;10.31;152.5675;16.52775
VAL1;2024-10-06;2024-10-06T00:00:00Z;;-0.34740000000000004;97.075;;;;;;;1.05015;5.143;124.72999999999999;28.48275
VAL2;2024-10-06;2024-10-06T00:00:00Z;7.13;0.46699999999999997;90.725;-0.631175;3.16655;0.201675;0.321625;0.13915;12.49575;0.5326500000000001;2.777;170.184275;25.0415
VDS1;2024-10-06;2024-10-06T00:00:00Z;;2.571625;52.5495;;;;;;;3.7976;10.44;244.35500000000002;18.519
VDS2;2024-10-06;2024-10-06T00:00:00Z;10.594999999999999;3.8384500000000004;50.4215;0.30615;1.938075;2.260275;2.94955;2.9035;9.0973;0.942975;10.13;241.54325;28.59055
VIA2;2024-10-06;2024-10-06T00:00:00Z;2.26;0.210175;86.533;;;;;;;0.477975;2.934;98.47625000000001;25.145375
VIN1;2024-10-06;2024-10-06T00:00:00Z;;-4.2008;100.0;;;;;;;5.687775;15.88;155.305;12.834925000000002
VIN2;2024-10-06;2024-10-06T00:00:00Z;22.439999999999998;-0.991225;62.01125;-7.632975;-0.776975;-4.890075;-2.269325;-1.154825;81.7539;1.26915;8.55;164.27175;28.3935
VLS1;2024-10-06;2024-10-06T00:00:00Z;;-3.783625;94.4825;;;;;;;5.8213;11.91;322.065;12.385299999999999
VLS2;2024-10-06;2024-10-06T00:00:00Z;7.115;2.9749749999999997;69.49475;-3.8845;4.5329500000000005;-1.46485;0.9146000000000001;1.801225;50.09935;0.711525;3.97;145.38575;24.7195
VRG3;2024-10-06;2024-10-06T00:00:00Z;;1.8082999999999998;96.83250000000001;;3.8350250000000004;1.63315;1.65605;1.8996;13.116525;0.5548;2.66;181.823875;26.55925
VSC1;2024-10-06;2024-10-06T00:00:00Z;;-4.6088000000000005;90.089;;;;;;;4.622574999999999;9.31;313.86;9.13225
VSC2;2024-10-06;2024-10-06T00:00:00Z;23.58;-4.04005;99.97;-8.166625;-0.35235;-5.052075;-4.340225;-3.536675;99.71405000000001;1.435825;6.846;284.0455;29.306
WFJ2;2024-10-06;2024-10-06T00:00:00Z;3.7439999999999998;0.5736999999999999;81.824;-4.062175;-0.65035;0.285275;1.2933;1.7630500000000002;95.988875;0.656175;4.108;260.2535;
YBR2;2024-10-06;2024-10-06T00:00:00Z;4.075;7.22351282051282;50.59128205128205;0.16102564102564104;3.181717948717949;4.863410256410257;5.6454615384615385;5.7858205128205125;20.969153846153848;1.5227948717948716;9.29;148.5828205128205;24.97948717948718
ZER1;2024-10-06;2024-10-06T00:00:00Z;;-0.301025;43.1065;;;;;;;3.0890999999999997;16.86;267.73175000000003;29.9985
ZER2;2024-10-06;2024-10-06T00:00:00Z;4.8585;3.329325;36.4965;-3.055725;1.036175;1.58375;2.09575;1.9563499999999998;33.13375;0.9233499999999999;8.06;232.40055;42.2205
ZER4;2024-10-06;2024-10-06T00:00:00Z;10.53;3.439075;41.72375;-3.109925;2.2192250000000002;-0.12187500000000007;1.359375;2.1483499999999998;29.262525;1.063625;5.358;130.9675;26.335250000000002
ZNZ1;2024-10-06;2024-10-06T00:00:00Z;;-3.2201;73.6425;;;;;;;7.2455;11.89;312.925;8.096275
ZNZ2;2024-10-06;2024-10-06T00:00:00Z;8.835;0.65655;56.627250000000004;-5.663675;0.0986;-0.765025;0.2934;0.68365;109.579575;1.91895;9.62;206.07325;30.04375
ADE2;2024-10-07;2024-10-07T00:00:00Z;-1.4;9.065239130434781;63.26760869565217;0.9417826086956522;1.2354347826086955;9.156978260869565;8.834673913043478;9.004239130434783;84.50089130434783;2.4069347826086953;13.22;135.3086956521739;39.22152173913044
ADE3;2024-10-07;2024-10-07T00:00:00Z;;7.961130434782609;77.5354347826087;;;;;;;6.500108695652174;14.77;243.89565217391305;17.25978260869565
ALB2;2024-10-07;2024-10-07T00:00:00Z;8.05;5.968347826086956;75.0654347826087;0.1996521739130435;0.38939130434782604;;;;85.47954347826087;2.9945434782608693;11.23;162.21565217391304;25.517456521739128
ALI1;2024-10-07;2024-10-07T00:00:00Z;;10.143695652173914;79.53413043478261;;;;;;;0.0;0.02;8.884782608695652;6.521739130434783e-05
ALI2;2024-10-07;2024-10-07T00:00:00Z;7.154999999999999;12.928260869565218;63.89152173913044;10.569782608695652;8.916304347826086;12.210434782608695;12.71195652173913;12.885000000000002;25.456152173913043;2.9474347826086955;15.16;196.78478260869565;34.029999999999994
AMD1;2024-10-07;2024-10-07T00:00:00Z;;10.626739130434782;68.44282608695652;;;;;;;5.6385;13.55;198.41304347826087;12.373739130434783
AMD2;2024-10-07;2024-10-07T00:00:00Z;0.5115000000000001;13.166521739130435;57.475;9.660239130434782;10.533130434782608;12.343434782608696;13.030043478260868;13.113478260869567;26.612978260869568;1.179;7.45;252.95217391304345;26.450652173913046
ANV1;2024-10-07;2024-10-07T00:00:00Z;;4.926826086956522;76.91369565217391;;;;;;;4.797021739130435;17.31;211.3608695652174;17.077608695652174
ANV2;2024-10-07;2024-10-07T00:00:00Z;11.48;6.829478260869565;71.27782608695652;6.254043478260869;4.6514999999999995;6.8704782608695645;7.188152173913043;6.8045217391304345;35.19645652173913;2.097804347826087;11.34;208.20869565217393;30.4704347826087
ANV3;2024-10-07;2024-10-07T00:00:00Z;6.502000000000001;7.2076086956521745;64.67760869565218;3.4138478260869567;6.984065217391304;7.7480652173913045;7.039130434782609;7.136760869565217;71.61254347826087;1.1096304347826087;16.94;160.20160869565217;51.128913043478256
ARO1;2024-10-07;2024-10-07T00:00:00Z;;1.883195652173913;88.12173913043478;;;;;;;2.9253478260869565;17.93;177.27608695652174;20.377608695652174
ARO2;2024-10-07;2024-10-07T00:00:00Z;-8.945;5.130978260869566;70.28521739130434;0.5661086956521739;0.18471739130434783;4.749239130434782;5.091239130434783;4.959804347826087;92.90208695652174;2.2665652173913045;14.49;133.49371739130436;31.137608695652172
ARO3;2024-10-07;2024-10-07T00:00:00Z;14.524999999999999;7.9215;60.69391304347826;5.588065217391304;4.601391304347826;6.856456521739131;7.364673913043478;6.889195652173913;23.912565217391307;2.138695652173913;13.83;205.0541304347826;39.35304347826087
ATT2;2024-10-07;2024-10-07T00:00:00Z;1.1875;6.5485;81.52152173913043;7.197086956521739;7.101978260869565;6.95504347826087;6.4812391304347825;6.693608695652174;29.94626086956522;1.1451086956521739;8.43;201.46717391304347;
BED1;2024-10-07;2024-10-07T00:00:00Z;;0.043717391304347826;97.55434782608695;;;;;;;7.84154347826087;12.11;193.88260869565218;6.004891304347827
BED3;2024-10-07;2024-10-07T00:00:00Z;10.91;3.7217608695652173;91.4391304347826;3.596913043478261;6.1281739130434785;1.8720652173913042;3.5234782608695654;3.859195652173913;16.2055;0.21878260869565216;2.621;164.81343478260868;29.745217391304347
BED4;2024-10-07;2024-10-07T00:00:00Z;1.1515;3.1873695652173915;92.8195652173913;3.4610217391304348;3.2630000000000003;3.179021739130435;3.2722826086956522;3.3175652173913046;18.106434782608698;1.1765434782608697;6.18;156.02571739130434;29.274565217391306
BEL2;2024-10-07;2024-10-07T00:00:00Z;2.75;5.179978260869565;86.90652173913043;5.0412608695652175;2.299108695652174;6.141108695652173;5.437978260869565;5.4245;45.59226086956522;0.950304347826087;5.749;123.17126086956522;41.87
BER1;2024-10-07;2024-10-07T00:00:00Z;;1.8449130434782608;91.09130434782608;;;;;;;5.411869565217391;17.89;177.98695652173913;18.966065217391304
BER2;2024-10-07;2024-10-07T00:00:00Z;12.195;4.192391304347826;84.835;2.0004347826086954;1.8376521739130434;3.499565217391304;3.859086956521739;3.9844782608695652;30.08771739130435;1.7000434782608695;8.94;66.53991304347825;24.929173913043478
