municipality,canton,date,alpine_region,elevation_group,PCA1,PCA2,k_cluster
Anniviers,VS,2013-01-30,Southern Alps,3000,-0.5260275220893806,0.7332451567987551,0
Hérémence,VS,2013-02-02,Southern Alps,3000,2.709095588692019,0.7703574322248089,4
Wiler (Lötschen),VS,2013-02-02,Southern Alps,3000,2.1456252000229643,0.7384152335218168,4
Wolfenschiessen,NW,2013-02-03,Central Alps,3000,3.815364479984422,-1.1735203056903467,4
Klosters-Serneus,GR,2013-02-04,Eastern Alps,3000,-0.05066061700598576,-0.10443146358893514,2
Leytron,VS,2013-02-07,Southern Alps,3000,3.6401763569348065,-1.3758573942607952,4
Wiler (Lötschen),VS,2013-02-08,Southern Alps,3000,2.407295398356794,-0.9675483957028026,4
Evolène,VS,2013-02-08,Southern Alps,3000,0.9699177101819235,-0.1706088965796148,2
Andermatt,UR,2013-02-10,Central Alps,2000,0.3899426680836884,0.5040682152217565,2
Haldenstein,GR,2013-02-10,Eastern Alps,3000,0.7952270281711261,0.9911087791201818,2
Mont-Noble,VS,2013-02-10,Southern Alps,3000,0.9034072521275576,-0.39787939286122376,2
Davos,GR,2013-02-11,Eastern Alps,3000,0.09487431568203765,0.600865254442278,2
Anniviers,VS,2013-02-12,Southern Alps,3000,0.17702907044558136,-0.43770394718003003,2
Tavetsch/Tujetsch,GR,2013-02-12,Eastern Alps,3000,0.1622894330244184,0.10065855907205055,2
Hérémence,VS,2013-02-13,Southern Alps,4000,0.9696703582048135,0.00425370362079779,2
Klosters-Serneus,GR,2013-02-13,Eastern Alps,3000,0.2462328946463171,-0.14343298514502106,2
Nendaz,VS,2013-02-13,Southern Alps,4000,1.1621576797570732,-0.7823311322871165,2
Isérables,VS,2013-02-13,Southern Alps,3000,1.1621576797570732,-0.7823311322871165,2
Davos,GR,2013-02-13,Eastern Alps,3000,0.5261226818737672,0.6629320469780833,2
Haut-Intyamon,FR,2013-02-16,Western Alps,2000,-0.46843108970073577,-1.4369427223839284,2
Diemtigen,BE,2013-02-16,Western Alps,2000,0.21119731790888122,-1.250367407953138,2
Anniviers,VS,2013-02-16,Southern Alps,3000,0.02029682648516508,-0.35710971920419143,2
Anniviers,VS,2013-02-16,Southern Alps,3000,0.09245941789316466,-0.7927174208765777,2
Bergün/Bravuogn,GR,2013-02-17,Eastern Alps,3000,-0.06640387474877334,-0.1299716870140161,2
Finhaut,VS,2013-02-17,Southern Alps,3000,1.0072384915091013,-2.081675308031964,1
Bagnes,VS,2013-02-17,Southern Alps,3000,0.6193738523892193,-0.674233679266146,1
Bergün/Bravuogn,GR,2013-02-18,Eastern Alps,3000,0.3003557135482057,0.0889457195261668,2
Klosters-Serneus,GR,2013-02-19,Eastern Alps,3000,-0.2669242828682795,-0.10458733616403056,2
Klosters-Serneus,GR,2013-02-22,Eastern Alps,3000,0.04043621940465848,-0.2589424428856744,2
Nendaz,VS,2013-02-22,Southern Alps,3000,0.7013376801897032,-0.8273252529401078,2
Simplon / Brig-Glis,VS,2013-02-24,Southern Alps,3000,0.3594414634642817,0.052594178655149974,2
Simplon,VS,2013-02-25,Southern Alps,3000,1.4020168820767034,-0.28982379775350997,2
Engelberg,OW,2013-02-25,Central Alps,3000,0.8815950117198929,0.30007174669332803,1
Kandersteg,BE,2013-02-26,Western Alps,3000,0.19373707589801153,-0.3145260903852305,1
Evolène,VS,2013-02-28,Southern Alps,4000,-0.27987995278463895,-0.22112849889669314,2
Ormont-Dessous,VD,2013-02-28,Western Alps,2000,-0.2326802245493818,-1.111910929092954,1
Champéry,VS,2013-03-02,Southern Alps,2000,-1.3260899554281378,-0.5420594684441289,3
Savièse,VS,2013-03-02,Southern Alps,3000,-0.2850072037750801,-1.6292452131400361,1
Tavetsch/Tujetsch,GR,2013-03-04,Eastern Alps,2000,-0.16392363175842334,0.3273168132928618,0
Engelberg,OW,2013-03-04,Central Alps,2000,-0.10152727806652688,0.03238642230968022,1
Andermatt,UR,2013-03-05,Central Alps,2000,-0.27617306835971844,0.6341832213128021,0
Kandersteg / Adelboden,BE,2013-03-06,Western Alps,3000,0.029793218813293235,0.15729223608909002,1
Davos,GR,2013-03-08,Eastern Alps,3000,-1.0082866919395848,0.37102470289585554,3
Saas-Almagell,VS,2013-03-09,Southern Alps,3000,-0.6402979349840269,-1.193610139050791,2
S-chanf,GR,2013-03-16,Eastern Alps,3000,0.279033660843098,0.8834702545884757,2
Klosters-Serneus,GR,2013-03-16,Eastern Alps,3000,0.14215434076768269,-0.4291105505329944,2
Champéry,VS,2013-03-16,Southern Alps,3000,0.3109668719858328,-0.1838737811161206,1
Kandersteg,BE,2013-03-16,Western Alps,3000,0.19660842819177143,-0.14534885161845865,1
Pigniu,GR,2013-03-16,Eastern Alps,3000,0.6641545633642673,0.1805260641618346,1
Susch,GR,2013-03-16,Eastern Alps,3000,0.4300806801864641,1.095848657754051,2
Bex,VD,2013-03-17,Western Alps,3000,1.4314848369601443,-0.5735720396586387,1
Ayer,VS,2013-03-17,Southern Alps,3000,0.04402020135031799,1.123257482026705,0
Spiringen / Unterschächen,UR,2013-03-18,Central Alps,3000,0.42770621326438324,-0.5289905401888566,1
S-chanf,GR,2013-03-18,Eastern Alps,3000,0.3564693622459525,1.33545020668412,0
Trient,VS,2013-03-19,Southern Alps,3000,3.7979977372391653,-0.8451581139811429,4
Nendaz,VS,2013-03-19,Southern Alps,3000,1.554480197010096,0.14354771605267733,1
Conthey,VS,2013-03-19,Southern Alps,3000,2.596811536750953,-1.0751281879884507,4
Falera / Ruschein / Ladin,GR,2013-03-19,Eastern Alps,3000,0.3974894740879494,0.7676645219667523,0
Klosters-Serneus,GR,2013-03-21,Eastern Alps,3000,-0.30828530490824835,0.2447630341009992,2
Disentis/Mustér,GR,2013-03-21,Eastern Alps,3000,0.0012519997545721439,0.7675058079669376,0
Adelboden,BE,2013-03-21,Western Alps,2000,-0.21490769030445755,-0.3470835056364327,2
Tavetsch/Tujetsch,GR,2013-03-22,Eastern Alps,3000,0.19979243717183387,-0.48097662507979844,1
Reichenbach im Kandertal,BE,2013-03-23,Western Alps,2000,-1.1213581992460837,-1.460346956183263,3
Susch,GR,2013-03-23,Eastern Alps,4000,-0.7393131291637726,-0.641861628651509,3
Samedan,GR,2013-03-23,Eastern Alps,4000,-0.810725904469675,-0.16342701679866636,3
Hérémence,VS,2013-03-23,Southern Alps,3000,-0.4213361290447981,-1.1534589813858025,1
Anniviers,VS,2013-03-24,Southern Alps,3000,-0.7377154175140437,-1.0878977351951933,2
Val Müstair,GR,2013-03-27,Eastern Alps,3000,0.0005785164392116536,-0.06199794192452445,2
Celerina/Schlarigna,GR,2013-03-29,Eastern Alps,3000,-0.12255593077169723,-0.06869553214479772,1
Poschiavo,GR,2013-03-29,Eastern Alps,3000,0.9721984348765562,-1.1577048961756693,1
Realp,UR,2013-03-30,Central Alps,3000,-0.12169560207771972,0.24946261144471643,0
Anniviers,VS,2013-03-31,Southern Alps,3000,0.7672545064154939,-0.0314479358553345,2
Evolène,VS,2013-03-31,Southern Alps,3000,1.1014528239405332,-0.47378808318101207,1
Poschiavo,GR,2013-03-31,Eastern Alps,3000,1.6221069646976745,-0.46508732202396225,1
Täsch,VS,2013-03-31,Southern Alps,4000,0.7213948297673152,-0.33228963703942616,2
Chalais,VS,2013-04-01,Southern Alps,3000,0.4520007743087165,-1.538016345739693,1
Saas,GR,2013-04-01,Eastern Alps,3000,0.38666451779481475,-0.9962123266186371,1
Riddes,VS,2013-04-01,Southern Alps,3000,1.0942549998318678,-1.2951032242719722,1
Nendaz,VS,2013-04-01,Southern Alps,3000,0.851220339993057,-1.6230583923850839,1
Nendaz,VS,2013-04-02,Southern Alps,3000,-0.09241576150817658,-1.656314828442889,1
Leukerbad,VS,2013-04-05,Southern Alps,3000,-0.06746043492894387,-0.9645708562936539,1
Obergoms,VS,2013-04-06,Southern Alps,4000,-1.4475338951378107,-0.7010697727917004,3
Innertkirchen,BE,2013-04-11,Western Alps,4000,-0.19909017798897677,1.4922587791725448,0
Realp,UR,2013-04-13,Central Alps,4000,-1.4727046278517504,-0.6801457991396747,3
S-chanf,GR,2013-04-13,Eastern Alps,3000,-0.23217612671512722,-0.23070142234590169,2
Pontresina,GR,2013-04-13,Eastern Alps,3000,-0.2053454862940522,-0.8267982536656674,1
Savièse,VS,2013-04-13,Southern Alps,3000,1.0382389412290824,-2.196759261457419,1
Zermatt,VS,2013-04-13,Southern Alps,4000,-0.0616643235418886,0.1686355722045017,0
Salvan,VS,2013-04-14,Southern Alps,3000,0.24059373158976505,-2.9741330358880003,1
Fieschertal,VS,2013-04-14,Southern Alps,4000,-2.165445377631839,-1.6610259187807328,3
Anniviers,VS,2013-04-15,Southern Alps,3000,-1.864947763414434,-1.2680741342002233,3
Bergün/Bravuogn,GR,2013-04-21,Eastern Alps,3000,2.0344336287188036,-1.1761020675729608,4
Wassen,UR,2013-04-26,Central Alps,3000,-1.2282984573277123,-0.9691663088342992,3
Evolène,VS,2013-05-02,Southern Alps,4000,0.1521714836744973,-0.9377991291733848,1
Pontresina,GR,2013-05-13,Eastern Alps,4000,-0.9203524400795676,0.43448977577578884,3
Fieschertal,VS,2013-05-20,Southern Alps,4000,-1.2071203907038752,-0.040029079209740664,3
Hérémence,VS,2013-05-27,Southern Alps,4000,-0.509314495766879,-1.5519711260918239,1
Gadmen,BE,2013-05-27,Western Alps,3000,-0.30364537852944123,-1.2118169625295578,3
Zermatt,VS,2013-06-30,Southern Alps,4000,-2.3370559515694844,-0.9242687499169363,3
Andermatt,UR,2013-11-06,Central Alps,3000,-1.2420080532843774,1.7850697227993224,0
Simplon,VS,2013-11-28,Southern Alps,2000,-1.1608585059773597,0.8813611207122802,3
Lauterbrunnen,BE,2013-12-01,Western Alps,3000,-1.10595131426363,-0.1724545775128471,3
Tavetsch/Tujetsch,GR,2013-12-01,Eastern Alps,3000,-0.976446950176093,1.0210481611237516,3
Malbun (LI),SG,2013-12-22,Eastern Alps,3000,-1.4648823722937998,1.7886153184148543,0
Realp,UR,2013-12-26,Central Alps,2000,3.364065681889343,-0.07891502573790822,4
Zermatt,VS,2013-12-26,Southern Alps,3000,0.4385392077622934,0.24121715831640927,2
St. Moritz,GR,2013-12-27,Eastern Alps,4000,2.3291913928755936,-0.6311177428185146,4
Klosters-Serneus,GR,2013-12-27,Eastern Alps,3000,-0.8197605859836057,0.16015668255291904,3
Saas-Fee,VS,2013-12-27,Southern Alps,3000,1.239629672628689,-0.6116763551771474,4
Safiental,GR,2013-12-27,Eastern Alps,3000,3.413175724748661,-1.0556933025879598,4
Davos,GR,2013-12-27,Eastern Alps,3000,-0.6093882388426974,0.36884331045427554,3
Safiental,GR,2013-12-28,Eastern Alps,2000,-0.13969884039396047,0.14676709100924895,3
Klosters-Serneus,GR,2013-12-28,Eastern Alps,3000,-1.2474482926774437,0.6701973400661608,3
Bex,VD,2013-12-29,Western Alps,3000,0.10584022446895196,0.29319850093117195,2
Isérables,VS,2013-12-29,Southern Alps,3000,-0.6712094459482884,0.25543318683298194,2
Ormont-Dessous,VD,2013-12-29,Western Alps,3000,-0.9330605924325784,0.1976124194801436,2
Adelboden,BE,2013-12-29,Western Alps,3000,-0.6543427776842226,0.02538478893431945,2
Nendaz,VS,2013-12-29,Southern Alps,3000,-0.6712094459482884,0.25543318683298194,2
Davos,GR,2013-12-30,Eastern Alps,3000,0.49198591535782493,-0.12289957924948149,2
Scuols,GR,2013-12-30,Eastern Alps,3000,-0.6635982849623923,-0.25646571661167544,2
Sils im Engadin/Segl,GR,2013-12-30,Eastern Alps,3000,0.6028848185500852,-0.5362308615421153,2
Sils im Engadin/Segl,GR,2013-12-30,Eastern Alps,3000,0.6028848185500852,-0.5362308615421153,2
Hérémence,VS,2013-12-30,Southern Alps,3000,-0.7745102882707696,-0.14103910274902398,2
Arosa,GR,2013-12-30,Eastern Alps,3000,-0.2999252074686219,-0.25664493748652456,2
Grafschaft,VS,2013-12-30,Southern Alps,3000,-0.5185598294888657,-0.3978086142463225,2
Lauterbrunnen,BE,2013-12-31,Western Alps,3000,-2.036592648068643,-0.15108753597035676,3
Davos,GR,2013-12-31,Eastern Alps,3000,-1.260111626393894,-0.06670525634839879,2
Davos,GR,2013-12-31,Eastern Alps,3000,-1.386797375074049,0.03397527095274929,2
Davos,GR,2013-12-31,Eastern Alps,3000,-1.3474064427654422,-0.022138656456103394,2
Nendaz,VS,2014-01-03,Southern Alps,3000,-0.5513490610269328,-0.18949695435942965,3
Nendaz,VS,2014-01-05,Southern Alps,3000,-0.012789134859100479,-0.12992284100483759,2
Silvaplana,GR,2014-01-05,Eastern Alps,3000,1.0898481818140828,0.1552524664700084,4
Bedretto,TI,2014-01-05,Southern Alps,3000,0.535166894394085,-0.6704926413585316,1
Mont-Noble,VS,2014-01-05,Southern Alps,3000,0.05306152260531617,0.4341632038247055,2
Nendaz,VS,2014-01-05,Southern Alps,3000,-0.012789134859100479,-0.12992284100483759,2
Mont-Noble,VS,2014-01-05,Southern Alps,3000,-0.08944193909242291,0.24278312260084162,2
Nendaz,VS,2014-01-05,Southern Alps,3000,-0.012789134859100479,-0.12992284100483759,2
Simplon,VS,2014-01-05,Southern Alps,3000,0.4642871243043494,1.6904841937264392,0
Bagnes,VS,2014-01-05,Southern Alps,3000,-0.012789134859100479,-0.12992284100483759,2
Isérables,VS,2014-01-07,Southern Alps,3000,-1.7796682295674136,-0.5869600676912294,3
Bagnes,VS,2014-01-12,Southern Alps,3000,-1.6297119775075501,-0.49285032372302895,3
Glarus,GL,2014-01-18,Eastern Alps,2000,-0.7855182808789369,-0.3380897816081581,3
St. Antönien,GR,2014-01-18,Eastern Alps,3000,-0.572284602156986,0.16186097128450935,3
Glarus,GL,2014-01-18,Eastern Alps,2000,-0.7855182808789369,-0.3380897816081581,3
Muotathal,SZ,2014-01-18,Central Alps,2000,-1.0291677217674065,1.4826600337349911,0
Oberried am Brienzersee,BE,2014-01-18,Western Alps,2000,-0.11552479384146377,1.0529374426876315,0
Fully,VS,2014-01-19,Southern Alps,3000,0.0947051098333055,0.4112707156091378,0
Davos,GR,2014-01-19,Eastern Alps,3000,-1.1739765201640968,0.49259063143623866,3
Bagnes,VS,2014-01-22,Southern Alps,3000,-1.0840251060649755,-0.5282707992212806,2
Bagnes,VS,2014-01-25,Southern Alps,4000,0.15476791260876807,0.6413027388345192,2
Dalpe/Faido,TI,2014-01-25,Southern Alps,3000,0.20847259797535794,0.8855341429423169,0
Vals,GR,2014-01-25,Eastern Alps,3000,-0.09037836513496532,1.1826551290543479,2
Anzonico,TI,2014-01-25,Southern Alps,3000,0.2754211826361612,0.9350195749838354,0
Acquarossa,TI,2014-01-25,Southern Alps,3000,0.2754211826361612,0.9350195749838354,0
Hospental,UR,2014-01-25,Central Alps,3000,-0.26952793331913805,1.166046670020748,0
Mesocco,GR,2014-01-25,Eastern Alps,3000,0.7351407989357555,0.6943927983135306,2
Tavetsch/Tujetsch,GR,2014-01-26,Eastern Alps,3000,0.9536871432923198,3.138774084698627,0
Bedretto,TI,2014-01-26,Southern Alps,3000,0.9834466226583322,1.8565189770139727,0
Val-de-Charmey,FR,2014-01-26,Western Alps,2000,-0.0021659032176898217,1.4135687110679551,0
Bedretto,TI,2014-01-26,Southern Alps,3000,0.8640931603827374,2.3384040928659715,0
Chalais,VS,2014-01-26,Southern Alps,3000,0.7927318909137001,2.920823713302964,0
Leytron,VS,2014-01-27,Southern Alps,2000,2.3817067826381777,1.1043798996752092,4
Davos,GR,2014-01-27,Eastern Alps,3000,0.1086176923122167,0.6407460546798096,2
Lauterbrunnen,BE,2014-01-28,Western Alps,3000,-0.38968265131481333,-0.3655262984764203,2
Klosters-Serneus,GR,2014-01-28,Eastern Alps,3000,-0.5833014392149618,0.07616904978073898,2
Grindelwald,BE,2014-01-29,Western Alps,3000,-0.7301907115504752,0.2590764250782547,2
Boltigen,BE,2014-01-30,Western Alps,2000,-1.001050250759827,-0.3965236225187223,3
Ried-Brig,VS,2014-02-01,Southern Alps,2000,0.24906300836935918,0.6616119485278912,0
Tavetsch/Tujetsch,GR,2014-02-01,Eastern Alps,3000,0.6834726445392288,0.2641719382813167,0
Binn,VS,2014-02-03,Southern Alps,3000,1.7927461097684856,0.23467433923411513,4
Nufenen,GR,2014-02-03,Eastern Alps,3000,1.6470781052579309,-0.47581868105426217,4
Vals / Nufenen,GR,2014-02-08,Eastern Alps,3000,1.6511568693080712,0.21643290108596355,0
Martigny-Combe,VS,2014-02-09,Southern Alps,3000,2.3495128694113037,1.2885768395142714,0
Falera,GR,2014-02-14,Eastern Alps,3000,-0.040386991906950956,0.7086937047552253,0
Falera,GR,2014-02-14,Eastern Alps,3000,-0.040386991906950956,0.7086937047552253,0
Bovernier,VS,2014-02-15,Southern Alps,3000,0.7804264130145301,0.3778358019030226,0
Ilanz/Glion,GR,2014-02-17,Eastern Alps,2000,-0.2872128647911641,-0.504630721938855,2
Zermatt,VS,2014-02-17,Southern Alps,3000,0.6889585828320609,-0.47532929064331986,2
Nendaz,VS,2014-02-17,Southern Alps,3000,-0.0008307320675158137,-0.912349202190314,2
Anniviers,VS,2014-02-18,Southern Alps,3000,-0.15288357849335116,-0.11371221766129434,3
Klosters-Serneus,GR,2014-02-22,Eastern Alps,3000,0.5278317511716776,-0.5388202585027708,2
Davos,GR,2014-02-22,Eastern Alps,3000,0.40795334398557215,0.2342784782971494,2
Blenio,TI,2014-02-23,Southern Alps,3000,0.17026005827945978,-0.5769560928242229,1
Wassen,UR,2014-02-23,Central Alps,3000,-0.20012695876512437,0.028038522004524804,2
Anniviers,VS,2014-02-23,Southern Alps,3000,0.09453075415970831,-0.6431652772286945,2
Bürglen (UR),UR,2014-02-23,Central Alps,3000,0.15053909856698627,-0.7121401693684825,1
Davos,GR,2014-02-25,Eastern Alps,3000,-0.8644849864200962,-0.16978959079850445,2
Val d’Illiez,VS,2014-03-06,Southern Alps,3000,-0.5080902666962538,-0.3930598557627544,2
Naters,VS,2014-03-14,Southern Alps,3000,-0.9161580115087272,-0.5639613884185516,3
Bedretto,TI,2014-03-16,Southern Alps,3000,-0.07031000641006245,-0.9459376260173553,1
Tavetsch/Tujetsch,GR,2014-03-16,Eastern Alps,3000,-0.1464286230719709,0.8660059598201346,0
Täsch,VS,2014-03-17,Southern Alps,4000,-1.2306860208931591,-1.0289023778468553,3
Riddes,VS,2014-03-19,Southern Alps,3000,-1.3376907323471978,-0.4862133771724225,3
Binn,VS,2014-03-23,Southern Alps,3000,0.9277043044430074,0.21676805480935527,2
Bex,VD,2014-03-29,Western Alps,2000,0.5037425119226867,-1.310819049843,1
Schächental,UR,2014-03-29,Central Alps,2000,-0.3914157537035125,0.8891037493609089,0
Bex,VD,2014-03-29,Western Alps,3000,-0.35257068261339713,-1.5625343792951312,1
Turtmann Unterems,VS,2014-04-28,Southern Alps,3000,-0.07510243861030257,-0.7800241475763531,2
Ormont-Dessus,VD,2014-04-29,Western Alps,3000,0.06996490100947879,-1.3520348589688846,3
Fieschertal,VS,2014-05-03,Southern Alps,4000,-0.1558426142465647,-0.051101557827102115,3
Pontresina / -,GR,2014-05-04,Eastern Alps,4000,-0.3226933871759895,-0.632417215867727,1
Adelboden,BE,2014-05-04,Western Alps,3000,-0.20970753317556315,-0.08498028757129039,3
Saas-Fee,VS,2014-05-09,Southern Alps,4000,-0.5038704586374622,-0.7345861313007251,3
Bergün/Bravuogn,GR,2014-05-18,Eastern Alps,4000,-1.1160942498894033,-0.8207277915944727,3
Fieschertal,VS,2014-05-18,Southern Alps,5000,-2.121096076119433,-0.8691358845124798,3
Zermatt,VS,2014-06-21,Southern Alps,5000,-2.6070996727868128,-0.7387776523130883,3
Zermatt,VS,2014-07-19,Southern Alps,4000,-2.891290148106452,0.4969442129618087,3
Bourg-Saint-Pierre,VS,2014-07-19,Southern Alps,4000,-2.50648117430633,1.2303537723193223,3
Anniviers,VS,2014-07-19,Southern Alps,4000,-3.030128569617905,0.41414490668992165,3
Zermatt,VS,2014-08-04,Southern Alps,4000,-2.5717533719410923,0.3423603548731762,3
Pontresina,GR,2014-10-12,Eastern Alps,4000,-2.251039618830741,0.9982698253388952,3
Mels,SG,2014-11-08,Eastern Alps,3000,-0.7223218432204104,1.3376449384571307,0
Engelberg,OW,2014-11-16,Central Alps,3000,-1.3234570439826399,0.8194732108887588,3
Andermatt,UR,2014-11-23,Central Alps,2000,-2.04286429547145,-0.9257477357275781,3
Simplon,VS,2014-12-08,Southern Alps,4000,-0.017293142745993015,0.7265697093194416,0
Splügen,GR,2014-12-13,Eastern Alps,3000,-1.0567292783789726,1.032901370260905,3
Ried-Brig,VS,2014-12-13,Southern Alps,3000,0.6446697123727784,-0.5883711446182407,1
Gsteig,BE,2014-12-14,Western Alps,3000,-1.6950672139207479,0.6049821511432578,3
Simplon,VS,2014-12-19,Southern Alps,3000,0.4009931943337023,0.1174480380535657,0
Davos,GR,2014-12-19,Eastern Alps,3000,-0.7553409490669234,0.5590513480969075,3
Mels,SG,2014-12-20,Eastern Alps,3000,-0.42672791951133704,1.8473185540706432,0
Bedretto,TI,2014-12-20,Southern Alps,3000,-0.3443223091701556,0.1927233444229296,0
Disentis/Mustér,GR,2014-12-20,Eastern Alps,3000,-0.4760790071108027,1.6879011975367213,0
Ried-Brig,VS,2014-12-21,Southern Alps,3000,0.9760109149555938,1.2626839867587984,0
Lens,VS,2014-12-28,Southern Alps,2000,3.7666213860547852,1.0719101055739082,4
Valsot,GR,2014-12-28,Eastern Alps,3000,-0.10114523083247233,1.4772467385561405,2
Binn,VS,2014-12-30,Southern Alps,3000,0.7717344681413257,1.9099603968199184,0
Bivio,GR,2014-12-31,Eastern Alps,3000,0.7407339710567123,1.4953436587153728,0
Celerina/Schlarigna,GR,2014-12-31,Eastern Alps,3000,-0.4710124770508208,1.2058074532115437,0
Zuoz / Madulain (?),GR,2014-12-31,Eastern Alps,3000,-0.052545181154658324,1.9773314781562101,0
Davos,GR,2014-12-31,Eastern Alps,3000,0.0703383400412348,1.210143562847313,2
Tavetsch/Tujetsch,GR,2014-12-31,Eastern Alps,3000,0.4353699410504552,1.0454294096482062,0
Pontresina,GR,2015-01-01,Eastern Alps,3000,-1.4090401110087631,-0.175646184008215,3
Disentis/Mustér,GR,2015-01-01,Eastern Alps,2000,-1.2638431889285904,-0.3360623427059355,3
Disentis/Mustér,GR,2015-01-01,Eastern Alps,3000,-1.2638431889285904,-0.3360623427059355,3
Arosa,GR,2015-01-02,Eastern Alps,3000,-1.3142884176809015,0.166445376694927,3
St. Moritz,GR,2015-01-03,Eastern Alps,3000,-0.35330283189484246,1.7836270745671952,0
Valsot,GR,2015-01-04,Eastern Alps,3000,0.6375896146678032,3.387736782877183,0
Anniviers,VS,2015-01-04,Southern Alps,3000,0.0999644903500219,1.8775179388029384,0
Laax,GR,2015-01-05,Eastern Alps,3000,0.04688898066951054,-0.5560812934199585,2
Kandersteg,BE,2015-01-05,Western Alps,3000,-0.014309732518963433,-0.1193438232207724,2
Bivio,GR,2015-01-06,Eastern Alps,4000,-0.7743871863557471,0.12955382528212675,2
St. Antönien,GR,2015-01-06,Eastern Alps,3000,-1.5279664643048267,-0.33117901824579565,3
Bedretto,TI,2015-01-10,Southern Alps,3000,-0.4307080429616474,0.3578724133555915,0
Safiental,GR,2015-01-10,Eastern Alps,3000,-1.50013543584145,1.058152531357575,3
Unterschächen,UR,2015-01-18,Central Alps,3000,2.6767527404803184,-0.0677621427452252,4
Nendaz,VS,2015-01-18,Southern Alps,3000,0.005860654524741284,-0.1817422752481017,2
St. Moritz,GR,2015-01-18,Eastern Alps,3000,3.6732784412824717,-0.8651076558440343,4
Riemenstalden,SZ,2015-01-18,Central Alps,2000,2.4792897037280217,-1.2777641501625456,4
Nendaz,VS,2015-01-18,Southern Alps,3000,0.13876557286962887,-0.015971780318370692,2
Evolène,VS,2015-01-19,Southern Alps,3000,-0.04018011806835091,0.0765156841749593,2
St. Antönien,GR,2015-01-20,Eastern Alps,3000,-0.915532217538964,-0.24909885816600183,2
Pontresina,GR,2015-01-20,Eastern Alps,3000,-0.12833918341547118,-0.10605258144981516,2
St. Moritz,GR,2015-01-23,Eastern Alps,3000,0.6293539283351176,0.5904325430471479,2
Davos,GR,2015-01-25,Eastern Alps,3000,-0.24112476406905597,0.8541941622652133,2
Amden,SG,2015-01-29,Eastern Alps,2000,1.1158020309956425,1.9078990217732923,0
Riddes,VS,2015-01-29,Southern Alps,3000,-0.16292130781393632,1.8019560993991217,0
Adelboden,BE,2015-01-30,Western Alps,2000,1.5633238649224737,1.7953814386796014,0
Val-d’Illiez,VS,2015-01-30,Southern Alps,2000,0.1327449856878115,2.4215513837564333,0
Seewis im Prättigau,GR,2015-01-31,Eastern Alps,3000,-0.1260165089432704,0.43233127620763445,2
Riddes,VS,2015-01-31,Southern Alps,3000,0.8609229090970729,0.6851539476145432,2
Lauterbrunnen,BE,2015-01-31,Western Alps,3000,0.9554983899295812,0.9700201876034078,0
Adelboden,BE,2015-01-31,Western Alps,2000,1.4725225702416722,0.5466553220520194,4
Ormont-Dessous,VD,2015-01-31,Western Alps,2000,2.8426361361143266,-0.346982997004187,4
St. Moritz,GR,2015-01-31,Eastern Alps,3000,0.9159657649233196,0.08011870312751154,2
Nendaz,VS,2015-02-02,Southern Alps,3000,0.7017780029823882,0.5617029432511408,2
Disentis/Mustér,GR,2015-02-02,Eastern Alps,2000,0.5992489705170555,0.789967006864455,2
Anniviers,VS,2015-02-03,Southern Alps,3000,-0.02918608560999915,-0.2609174550064336,2
Klosters-Serneus,GR,2015-02-03,Eastern Alps,3000,0.582841310989376,-0.19091924790872947,2
Kerns,OW,2015-02-03,Central Alps,3000,1.372426942234854,-0.39043389614035756,4
Conthey,VS,2015-02-07,Southern Alps,3000,-0.06355416261499018,-0.04637286374584557,1
Staldenried,VS,2015-02-08,Southern Alps,3000,-0.3395301454700523,1.7057180335196318,0
Samnaun,GR,2015-02-10,Eastern Alps,3000,-0.7871713467987155,-0.051954665861193926,3
Val Müstair,GR,2015-02-10,Eastern Alps,3000,-0.1536634651628634,0.3531697763231181,0
Valsot,GR,2015-02-10,Eastern Alps,3000,-1.3042714855060757,-0.40552993325997344,3
Arosa,GR,2015-02-11,Eastern Alps,3000,-1.433346072677423,-0.659203667353996,3
Riemenstalden,SZ,2015-02-14,Central Alps,2000,0.3027048480178344,-0.277560540610144,1
Diemtigen,BE,2015-02-21,Western Alps,3000,-0.4233022854219184,1.1898264424337004,0
Bedretto,TI,2015-02-23,Southern Alps,3000,2.6707571200376066,-2.5285567237414,4
Pontresina,GR,2015-02-26,Eastern Alps,3000,0.400421078793271,-0.3937449563283173,2
Disentis/Mustér,GR,2015-02-26,Eastern Alps,2000,0.12088942334900456,-0.4553900800949576,2
Bourg-Saint-Pierre,VS,2015-02-28,Southern Alps,3000,-0.3265680527233427,0.2016176069205901,2
Haut-Intyamon,FR,2015-02-28,Western Alps,2000,0.18220917988459587,0.3230914116438083,2
Vals,GR,2015-03-01,Eastern Alps,3000,-0.05104570646481503,-0.7161453542947209,1
Bergün/Bravuogn,GR,2015-03-01,Eastern Alps,3000,0.109324317616225,-0.1475778924147249,2
Davos,GR,2015-03-03,Eastern Alps,3000,0.6925629392163498,-0.2265269154423681,4
Samnaun,GR,2015-03-03,Eastern Alps,3000,1.8974304713004981,1.2121030123337773,4
Evolène,VS,2015-03-05,Southern Alps,3000,2.375102657597594,1.3033906094918466,4
Ormont-Dessus,VD,2015-03-06,Western Alps,3000,0.6832735642101109,-0.08770100177808769,1
Arosa,GR,2015-03-06,Eastern Alps,3000,0.09013613466144249,-0.02895195476623824,2
Fully,VS,2015-03-06,Southern Alps,3000,1.3022748037467984,0.4823856308992548,0
